zona,nr_candidato,nm_candidato,sg_partido,ds_cargo,votos,ano
0033,13116,NORMACI SOUSA SAMPAIO,PT,Deputado Estadual,2,2018
0033,13119,MARIA DOS ANJOS SOARES MIRANDA,PT,Deputado Estadual,0,2018
0033,13121,EUGENIO SAID,PT,Deputado Estadual,0,2018
0033,13122,JOSÉ CARLOS DE AQUINO,PT,Deputado Estadual,4,2018
0033,13123,MARIA IZABEL AZEVEDO NORONHA,PT,Deputado Estadual,133,2018
0033,13124,MARIA IZABEL BEZERRA DE SÁ,PT,Deputado Estadual,0,2018
0033,13131,EMIDIO PEREIRA DE SOUZA,PT,Deputado Estadual,13,2018
0033,13133,ALEX SANDRO GOMES,PT,Deputado Estadual,6,2018
0033,13134,LUIZ FERNANDO TEIXEIRA FERREIRA,PT,Deputado Estadual,3,2018
0033,13136,CÁSSIA APARECIDA JACINTHO LACERDA,PT,Deputado Estadual,1,2018
0033,13138,EDINALVA SILVA FRANCO,PT,Deputado Estadual,0,2018
0033,13139,SERGIO RIBEIRO SILVA,PT,Deputado Estadual,23,2018
0033,13140,JOSE AMERICO ASCENCIO DIAS,PT,Deputado Estadual,16,2018
0033,13147,GERALDO LEITE DA CRUZ,PT,Deputado Estadual,1,2018
0033,13192,ANTONIO ROBERTO DE SOUZA,PT,Deputado Estadual,0,2018
0033,13199,ANTONIO MENTOR DE MELLO SOBRINHO,PT,Deputado Estadual,74,2018
0033,13200,WAGNER OCIMAR BALIEIRO,PT,Deputado Estadual,5,2018
0033,13213,SIDNEI LUIZ MENESES ROSA,PT,Deputado Estadual,2,2018
0033,13222,ADRIANO DIOGO,PT,Deputado Estadual,25,2018
0033,13223,JOZY ELLEN DIAS SOUZA DE LEMOS,PT,Deputado Estadual,5,2018
0033,13232,JUCIMÁRIO GALDINO BARBOSA,PT,Deputado Estadual,1,2018
0033,13249,ELENITA DO CARMO OLIVEIRA MARTINS,PT,Deputado Estadual,0,2018
0033,13290,HAMILTON PEREIRA,PT,Deputado Estadual,4,2018
0033,13300,CLAUDIO MARQUES DA SILVA,PT,Deputado Estadual,1,2018
0033,13310,LUIZ CLAUDIO MARCOLINO,PT,Deputado Estadual,8,2018
0033,13313,RENATO MORENI AIRES DA SILVA,PT,Deputado Estadual,2,2018
0033,13321,HERIVELTO DOS SANTOS MORAES,PT,Deputado Estadual,0,2018
0033,13331,RAIMUNDO BERNARDINO DO NASCIMENTO,PT,Deputado Estadual,1,2018
0033,13333,ROBERTA MOREIRA LUCHSINGER,PT,Deputado Estadual,9,2018
0033,13356,MOHAMAD SAMI EL KADRI,PT,Deputado Estadual,0,2018
0033,13367,AILTON FRANCISCO CABRAL,PT,Deputado Estadual,0,2018
0033,13410,MARLEIDE SOARES DA SILVA,PT,Deputado Estadual,0,2018
0033,13444,JOÃO BATISTA PINHEIRO SANTOS FILHO,PT,Deputado Estadual,0,2018
0033,13456,ELISABETH SAHÃO,PT,Deputado Estadual,11,2018
0033,13500,LUZIA JOSÉ DOS SANTOS VECCHIATTI,PT,Deputado Estadual,6,2018
0033,13513,ALOISIO GAMA DE SANTANA,PT,Deputado Estadual,1,2018
0033,13555,SIMÃO PEDRO CHIOVETTI,PT,Deputado Estadual,10,2018
0033,13560,LUIZ FERNANDO STOPPA,PT,Deputado Estadual,2,2018
0033,13562,MIRLEI ANTONIO CASALE,PT,Deputado Estadual,3,2018
0033,13565,MARIA DA PENHA SOUZA,PT,Deputado Estadual,1,2018
0033,13570,ALESSANDRA TRINDADE SHIMOMOTO,PT,Deputado Estadual,6,2018
0033,13578,EDILEIDI CANETE RAMOS,PT,Deputado Estadual,0,2018
0033,13587,DEUSDETE ALVES DE ASSUNÇÃO,PT,Deputado Estadual,0,2018
0033,13613,PAULO ROBERTO FIORILO,PT,Deputado Estadual,3,2018
0033,13633,AGNELO DA SILVA MATOS NETO,PT,Deputado Estadual,3,2018
0033,13640,VERA LÚCIA RODRIGUES DE FARIA,PT,Deputado Estadual,53,2018
0033,13644,RENATO BISPO CAROBA,PT,Deputado Estadual,0,2018
0033,13666,ANDRÉ LUIZ COSTA DE OLIVEIRA,PT,Deputado Estadual,1,2018
0033,13670,EDMILSON SOUZA SANTOS,PT,Deputado Estadual,1,2018
0033,13678,ROSA MARIA CHIQUETTO,PT,Deputado Estadual,0,2018
0033,13688,ENI FERNANDES,PT,Deputado Estadual,1,2018
0033,13690,LUIZ MARTINO TURCO,PT,Deputado Estadual,6,2018
0033,13696,ALEXANDRE BREVIGLIERI ALVES CASTILHO,PT,Deputado Estadual,18,2018
0033,13707,ABDAEL AMBRUSTER,PT,Deputado Estadual,1,2018
0033,13711,ORLANDO MAURÍCIO JÚNIOR,PT,Deputado Estadual,1,2018
0033,13713,FABIANO GREGÓRIO,PT,Deputado Estadual,0,2018
0033,13741,TELMA FORTUNATO DA SILVA SANT ANNA,PT,Deputado Estadual,1,2018
0033,13770,ANGELA CAMARGO SPINELI,PT,Deputado Estadual,6,2018
0033,13777,CLAUDIO APARECIDO DA SILVA,PT,Deputado Estadual,0,2018
0033,13778,PEDRO FELIPE JACYNTHO DOS SANTOS,PT,Deputado Estadual,1,2018
0033,13789,MARCELO SAMUEL DA COSTA,PT,Deputado Estadual,2,2018
0033,13800,JORGE DO CARMO SILVA,PT,Deputado Estadual,2,2018
0033,13813,RENATO SIMOES,PT,Deputado Estadual,387,2018
0033,13888,JOSILDA DE ARAÚJO CABRAL DO NASCIMENTO,PT,Deputado Estadual,2,2018
0033,13890,EDSON PEREIRA CAMPOS,PT,Deputado Estadual,0,2018
0033,13900,EDISON LUÍS ALVES,PT,Deputado Estadual,1,2018
0033,13913,CÁSSIA GONÇALVES DE JESUS,PT,Deputado Estadual,0,2018
0033,13933,EDUARDO DIAS DA CUNHA,PT,Deputado Estadual,0,2018
0033,13999,CARLOS ALBERTO PLETZ NEDER,PT,Deputado Estadual,40,2018
0033,14007,ALESSANDRO RIOS CONFORTI,PTB,Deputado Estadual,0,2018
0033,14014,WELINGTON APARECIDO ALFREDO,PTB,Deputado Estadual,2,2018
0033,14040,RICARDO MANOEL DE ALMEIDA,PTB,Deputado Estadual,0,2018
0033,14045,LUCIMAR FREIRE DE ALMEIDA SILVA,PTB,Deputado Estadual,0,2018
0033,14100,MARINISIA TUROLI FERNANDES DA SILVA,PTB,Deputado Estadual,1,2018
0033,14111,EDILSON GUARNIERI,PTB,Deputado Estadual,6,2018
0033,14123,JOSE NERIVAN DA SILVA,PTB,Deputado Estadual,0,2018
0033,14140,ANTONIO CARLOS DE CAMPOS MACHADO,PTB,Deputado Estadual,139,2018
0033,14145,MARIA TERESA DA SILVA LATTARI,PTB,Deputado Estadual,0,2018
0033,14160,ROQUE BARBIERE,PTB,Deputado Estadual,16,2018
0033,14190,MARCOS ROGERIO MANTEIGA,PTB,Deputado Estadual,3,2018
0033,14222,ERICA VANESSA MANTOVANI,PTB,Deputado Estadual,1,2018
0033,14234,CARLOS BRUMER RODRIGUES,PTB,Deputado Estadual,0,2018
0033,14333,JONAS FERNANDES CASTRO,PTB,Deputado Estadual,0,2018
0033,14340,CAROLINE DO AMPARO CERQUEIRA,PTB,Deputado Estadual,1,2018
0033,14345,CÉSAR RAMOS DA COSTA,PTB,Deputado Estadual,0,2018
0033,14400,JAQUELINE LILIAN BARCELOS COUTINHO,PTB,Deputado Estadual,7,2018
0033,14444,ANTONIO JOAQUIM FERNANDES,PTB,Deputado Estadual,13,2018
0033,14500,MARIA DAS GRAÇAS FERREIRA DE MACEDO,PTB,Deputado Estadual,1,2018
0033,14540,ANDREIA CARVALHO DE SOUZA,PTB,Deputado Estadual,0,2018
0033,14555,MARCO ANTONIO BITTENCOURT NOGUEIRA COBRA,PTB,Deputado Estadual,5,2018
0033,14600,LUCIENE CARVALHO CHALET FERREIRA,PTB,Deputado Estadual,0,2018
0033,14777,LUIZ CARLOS GONDIM TEIXEIRA,PTB,Deputado Estadual,4,2018
0033,15000,JORGE LUIS CARUSO,MDB,Deputado Estadual,48,2018
0033,15002,GLAUCIA ESTELA CAMARGO,MDB,Deputado Estadual,6,2018
0033,15005,SANDRA DIAS TAVARES CINTRA,MDB,Deputado Estadual,32,2018
0033,15007,JOÃO ALBERTO CORRÊA,MDB,Deputado Estadual,0,2018
0033,15009,GILBERTO FRANCISCO DE AQUINO,MDB,Deputado Estadual,0,2018
0033,15010,LUIZ FERNANDO RICCETTO,MDB,Deputado Estadual,0,2018
0033,15013,ZAIRA AMARAL ALVES DE ABREU,MDB,Deputado Estadual,0,2018
0033,15015,ENYO DAURO LEPOS CORREIA,MDB,Deputado Estadual,13,2018
0033,15018,ELIEL JUNQUEIRA FERNANDES,MDB,Deputado Estadual,0,2018
0033,15021,LUIZ MANOEL FRANCISCO,MDB,Deputado Estadual,9,2018
0033,15022,ANGELA OROSCO DE MELO,MDB,Deputado Estadual,4,2018
0033,15023,EDSON COELHO ARAUJO FILHO,MDB,Deputado Estadual,5,2018
0033,15044,CLAYTON GUIMARAES DE ALMEIDA,MDB,Deputado Estadual,0,2018
0033,15051,LEONARDO FRANCISCO SAMPAIO DE SOUZA FILHO,MDB,Deputado Estadual,13,2018
0033,15055,DALVA NEIDE MAGNANI SCHIEZARI,MDB,Deputado Estadual,0,2018
0033,15056,FERNANDO GARCIA IZQUIERDO,MDB,Deputado Estadual,0,2018
0033,15072,ALEXANDRE EURÍPEDES DOS SANTOS,MDB,Deputado Estadual,1,2018
0033,15074,JOSE PAIM ANUNCIAÇÃO FILHO,MDB,Deputado Estadual,0,2018
0033,15077,KELLY VESCO MOZZONE,MDB,Deputado Estadual,0,2018
0033,15078,JOSÉ BERNARDO ALVES,MDB,Deputado Estadual,0,2018
0033,15088,GENIVAL FRANCISCO DOS SANTOS,MDB,Deputado Estadual,0,2018
0033,15091,ROBSON LUIS MARTUCHI,MDB,Deputado Estadual,0,2018
0033,15097,CELINA RODRIGUES LOPES,MDB,Deputado Estadual,0,2018
0033,15099,FLAVIO DE SOUZA SILVEIRA,MDB,Deputado Estadual,26,2018
0033,15100,WALTER VICIONI GONÇALVES,MDB,Deputado Estadual,56,2018
0033,15110,RICARDO JOSÉ RUSSOMANNO AZEVEDO SOBRINHO,MDB,Deputado Estadual,0,2018
0033,15111,CRISTIANE FRIOLIM DAMASCENO,MDB,Deputado Estadual,0,2018
0033,15113,ADRIANA PAULA HORTENCIANO,MDB,Deputado Estadual,3,2018
0033,15115,SANZIO RODRIGUES DA SILVA,MDB,Deputado Estadual,8,2018
0033,15123,OCIMAR DONIZETI LEO OLIVEIRA,MDB,Deputado Estadual,3,2018
0033,15154,RAFAEL LUIZ PAVARINI DE CAMARGO,MDB,Deputado Estadual,18,2018
0033,15155,MIGUEL ARCANJO DE SOUSA,MDB,Deputado Estadual,1,2018
0033,15180,RENATA DE OLIVEIRA COELHO,MDB,Deputado Estadual,2,2018
0033,15190,ALEXANDRE PIMENTA ARAUJO,MDB,Deputado Estadual,3,2018
0033,15200,MARCOS DANIEL GOMES DE SOUSA,MDB,Deputado Estadual,2,2018
0033,15215,CLEONICE REGINALDA FURQUIM,MDB,Deputado Estadual,1,2018
0033,15236,ELAINE SILVEIRA NEVES,MDB,Deputado Estadual,1,2018
0033,15300,ITAMAR FRANCISCO MACHADO BORGES,MDB,Deputado Estadual,36,2018
0033,15315,DILSON DIAS RIBEIRO,MDB,Deputado Estadual,0,2018
0033,15345,ETELVINO CAETANO DA SILVA,MDB,Deputado Estadual,0,2018
0033,15355,FELIPE MARTINS GONÇALVES DA CUNHA,MDB,Deputado Estadual,0,2018
0033,15500,MARIA DO CARMO GUILHERME,MDB,Deputado Estadual,8,2018
0033,15511,VLADIMIR UDILOFF,MDB,Deputado Estadual,0,2018
0033,15515,NEHEMIAS DOMINGOS DE MELO,MDB,Deputado Estadual,3,2018
0033,15555,JULIANO JUN ABE,MDB,Deputado Estadual,7,2018
0033,15556,VALÉRIA BENTO,MDB,Deputado Estadual,0,2018
0033,15588,APARECIDO SARAIVA DA ROCHA,MDB,Deputado Estadual,6,2018
0033,15600,ISABEL KAUSZ DOS REIS,MDB,Deputado Estadual,0,2018
0033,15601,MARCOS LEANDRO GOMES VIEIRA,MDB,Deputado Estadual,0,2018
0033,15605,FERNANDO LUIZ ISOPPO PETITI,MDB,Deputado Estadual,0,2018
0033,15613,ANDRÉA CRISTINA FERREIRA DE LEMOS SILVA,MDB,Deputado Estadual,3,2018
0033,15622,JOOJI HATO,MDB,Deputado Estadual,28,2018
0033,15678,MARIA DAS GRAÇAS DOS SANTOS,MDB,Deputado Estadual,0,2018
0033,15698,MARTA HELENA FERREIRA BARBOSA,MDB,Deputado Estadual,2,2018
0033,15777,DAURY DE PAULA JÚNIOR,MDB,Deputado Estadual,6,2018
0033,15863,TATIANE DA CRUZ,MDB,Deputado Estadual,1,2018
0033,15888,RICARDO LOURENÇO DO CARMO,MDB,Deputado Estadual,0,2018
0033,15999,ANGELO ANTONIO BUCIOLOTI,MDB,Deputado Estadual,0,2018
0033,16001,ABEL BARRETO,PSTU,Deputado Estadual,1,2018
0033,16002,ANDRESSA CHAVES DA SILVA,PSTU,Deputado Estadual,2,2018
0033,16006,EDINOEL CARVALHO VEIGA,PSTU,Deputado Estadual,0,2018
0033,16016,MARISA DOS SANTOS MENDES,PSTU,Deputado Estadual,0,2018
0033,16026,JOSE DE ARIMATEA PAIVA NUNES,PSTU,Deputado Estadual,0,2018
0033,16036,EUGÊNIO MARIA DUARTE,PSTU,Deputado Estadual,0,2018
0033,16100,SILVANA MARIA DA SILVA,PSTU,Deputado Estadual,0,2018
0033,16107,RAQUEL DE PAULA,PSTU,Deputado Estadual,0,2018
0033,16111,CARLOS AUGUSTO DO NASCIMENTO LEAL,PSTU,Deputado Estadual,0,2018
0033,16116,JOSE ADELMO LEITE,PSTU,Deputado Estadual,2,2018
0033,16123,GABRIELA GUERRERO ARIONE,PSTU,Deputado Estadual,0,2018
0033,16200,NILSON FERREIRA LEITE,PSTU,Deputado Estadual,0,2018
0033,16234,EVELINE GUIMARÃES,PSTU,Deputado Estadual,0,2018
0033,16235,LEANDRO JOSÉ DE SOUZA DUQUE,PSTU,Deputado Estadual,0,2018
0033,16300,MICHELI SOUZA DA SILVA,PSTU,Deputado Estadual,0,2018
0033,16316,IVANCI VIEIRA DOS SANTOS,PSTU,Deputado Estadual,0,2018
0033,16400,CLEUSA APARECIDA DA TRINDADE,PSTU,Deputado Estadual,0,2018
0033,16461,FERNANDO DE SOUZA,PSTU,Deputado Estadual,0,2018
0033,16500,NOURIVAL CARDOSO SANTANA,PSTU,Deputado Estadual,0,2018
0033,16600,SANDRA DE MOURA CLEMENTINO DA SILVA,PSTU,Deputado Estadual,1,2018
0033,16666,JOSE DIAS DE FREITAS JUNIOR,PSTU,Deputado Estadual,3,2018
0033,16789,ELLEN RUIZ,PSTU,Deputado Estadual,0,2018
0033,16800,MARIO CÉSAR BARBOSA CONCEIÇÃO,PSTU,Deputado Estadual,1,2018
0033,17000,DIMAS MECCA SAMPAIO,PSL,Deputado Estadual,206,2018
0033,17001,GABRIEL ROCHA MAZZALI,PSL,Deputado Estadual,33,2018
0033,17002,RICARDO SICCHIERO,PSL,Deputado Estadual,8,2018
0033,17005,MILTON LUIZ GEBIN CARDOSO,PSL,Deputado Estadual,2,2018
0033,17007,DANILO MASCARENHAS DE BALAS,PSL,Deputado Estadual,53,2018
0033,17008,EDUARDO FRANCISCO DE MELO,PSL,Deputado Estadual,4,2018
0033,17009,NATANAEL FRANCISCO DA SILVA,PSL,Deputado Estadual,0,2018
0033,17010,AGUSTIN FRANCISCO CARBALLO,PSL,Deputado Estadual,7,2018
0033,17011,PAULO SERGIO MOREIRA MELLO,PSL,Deputado Estadual,4,2018
0033,17012,WILSON CLAUDIO DE OLIVEIRA,PSL,Deputado Estadual,3,2018
0033,17013,ANDREA SEIXAS,PSL,Deputado Estadual,5,2018
0033,17015,CLAUDETE MARIA MARTINS,PSL,Deputado Estadual,0,2018
0033,17017,MARCO ANTONIO CASALE,PSL,Deputado Estadual,10,2018
0033,17018,HAROLDO DE SÁ QUARTIM BARBOSA FILHO,PSL,Deputado Estadual,4,2018
0033,17021,ANTONIO APARECIDO DELAFINA,PSL,Deputado Estadual,12,2018
0033,17022,VANESSA ALVES NASCIMENTO,PSL,Deputado Estadual,1,2018
0033,17025,VALDEMIRO PATRICIO GOMES FILHO,PSL,Deputado Estadual,17,2018
0033,17027,VICTOR FERNANDES PEREIRA PANCHORRA,PSL,Deputado Estadual,4,2018
0033,17029,MORENO FELIX CORDEIRO,PSL,Deputado Estadual,1,2018
0033,17032,VÂNIA REGINA DE ALMEIDA,PSL,Deputado Estadual,0,2018
0033,17033,PAULO ROBERTO DIAS PEREIRA,PSL,Deputado Estadual,0,2018
0033,17034,VERUSKA RODRIGUES DA SILVA,PSL,Deputado Estadual,0,2018
0033,17037,ALEXANDRO DOS SANTOS TIMÓTEO,PSL,Deputado Estadual,8,2018
0033,17040,LUIZ CARLOS DE PAULA,PSL,Deputado Estadual,2,2018
0033,17046,LUANA RIBEIRO MIRANDA MASSUIA,PSL,Deputado Estadual,0,2018
0033,17050,CLAUDINEI FERREIRA SOARES,PSL,Deputado Estadual,0,2018
0033,17051,EMERSON ZOCCHI,PSL,Deputado Estadual,1,2018
