nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
18333,BIANCA ZEITOUN OGLOUYAN,REDE,Deputado Estadual,73,7,2018
13770,ANGELA CAMARGO SPINELI,PT,Deputado Estadual,73,7,2018
17196,ALEIXO ANDRE MANOEL NETO,PSL,Deputado Estadual,73,7,2018
33233,ADIENE CRISTINA SCAREL BRENGA,PMN,Deputado Estadual,72,7,2018
10321,SEBASTIÃO DOS SANTOS FILHO,PRB,Deputado Estadual,72,7,2018
40456,JOÃO CARLOS CARAMEZ,PSB,Deputado Estadual,72,7,2018
18001,HENRIQUE CROISFELTS,REDE,Deputado Estadual,72,7,2018
40888,EMILIANO ZAPATA FERREIRA MARCELINO SILVA,PSB,Deputado Estadual,72,7,2018
18318,HÁDIA CHRISTINY AMORIM ARAÚJO FEITOSA,REDE,Deputado Estadual,72,7,2018
15115,SANZIO RODRIGUES DA SILVA,MDB,Deputado Estadual,71,7,2018
14190,MARCOS ROGERIO MANTEIGA,PTB,Deputado Estadual,71,7,2018
31019,JULIANA AVEIRO,PHS,Deputado Estadual,71,7,2018
43135,JOSÉ AFONSO LOBATO,PV,Deputado Estadual,71,7,2018
20123,GUILHERME CESAR ZAFANI,PSC,Deputado Estadual,70,7,2018
12444,AGAMENON ALVES DA SILVA,PDT,Deputado Estadual,70,7,2018
19123,PEDRO MASSAMI KIKUDOME,PODE,Deputado Estadual,70,7,2018
51051,JAMIL AKIO ONO,PATRI,Deputado Estadual,70,7,2018
27232,JOSÉ ROBERTO ARAUJO SOUZA,DC,Deputado Estadual,70,7,2018
55133,JULIANA VIGGIANI VALIO BORGES,PSD,Deputado Estadual,70,7,2018
13670,EDMILSON SOUZA SANTOS,PT,Deputado Estadual,70,7,2018
45100,CAIO MARCIO VIOTTO COUBE,PSDB,Deputado Estadual,69,7,2018
30444,EDUARDO HERNANDES DOMINGUES,NOVO,Deputado Estadual,69,7,2018
45345,RAUL CHRISTIANO DE OLIVEIRA SANCHEZ,PSDB,Deputado Estadual,68,7,2018
22019,GUIOMAR HOFFMAN,PR,Deputado Estadual,68,7,2018
17037,ALEXANDRO DOS SANTOS TIMÓTEO,PSL,Deputado Estadual,68,7,2018
13500,LUZIA JOSÉ DOS SANTOS VECCHIATTI,PT,Deputado Estadual,67,7,2018
17712,ANDREA JOSIANE PINTO NAKASASSU,PSL,Deputado Estadual,67,7,2018
18999,CRISTIANE BRANDÃO DOS SANTOS,REDE,Deputado Estadual,67,7,2018
50500,RENATO BENTO LUIZ,PSOL,Deputado Estadual,67,7,2018
90235,EDSON FERRARINI,PROS,Deputado Estadual,67,7,2018
45855,ELISSANDRO MARCIO SILVA LINDOSO,PSDB,Deputado Estadual,67,7,2018
15555,JULIANO JUN ABE,MDB,Deputado Estadual,67,7,2018
22193,LUIZ CARLOS DOS SANTOS CAMINO,PR,Deputado Estadual,66,7,2018
19999,RICARDO FABRIZIO PACHECO DE OLIVEIRA,PODE,Deputado Estadual,66,7,2018
31043,JUAREZ SOLANA DE FREITAS,PHS,Deputado Estadual,66,7,2018
17798,LUIZ EDUARDO SCAFF,PSL,Deputado Estadual,66,7,2018
17300,TELMA ANGELICA MARIA CHRISTIANSEN,PSL,Deputado Estadual,65,7,2018
30080,INGRID MIRIA FRARE,NOVO,Deputado Estadual,65,7,2018
50019,RONALDO DA CRUZ BRAGANÇA,PSOL,Deputado Estadual,65,7,2018
70100,WILLIAM ALI CHAIM,AVANTE,Deputado Estadual,65,7,2018
20000,EBENEZÉ FRANCISCO DE PAULA,PSC,Deputado Estadual,65,7,2018
50650,ANTONIO BIAGIO VESPOLI,PSOL,Deputado Estadual,65,7,2018
40321,RODOLFO HESSEL FANGANIELLO,PSB,Deputado Estadual,65,7,2018
19773,MARCELLO MAZARIO COSTA,PODE,Deputado Estadual,65,7,2018
13011,MARIO MAURICI DE LIMA MORAIS,PT,Deputado Estadual,64,7,2018
22999,ANDRÉ LUIS DO PRADO,PR,Deputado Estadual,64,7,2018
25000,MARIANA PRADO NEVES DE OLIVEIRA ALVES,DEM,Deputado Estadual,64,7,2018
17027,VICTOR FERNANDES PEREIRA PANCHORRA,PSL,Deputado Estadual,63,7,2018
19899,LUIS DONIZETTI VAZ JUNIOR,PODE,Deputado Estadual,63,7,2018
12121,MARLI SILVA PEREIRA,PDT,Deputado Estadual,62,7,2018
45500,DEBORA MARCONDES SILVA,PSDB,Deputado Estadual,62,7,2018
44003,ABIGAIL BENTO DA SILVA,PRP,Deputado Estadual,62,7,2018
40140,NELSON DIMAS BRAMBILLA,PSB,Deputado Estadual,62,7,2018
45455,GILMAR DA SILVA GIMENES,PSDB,Deputado Estadual,61,7,2018
22022,FRANCISCO ROSSI DE ALMEIDA,PR,Deputado Estadual,61,7,2018
30022,WILSON DE MELLO JUNIOR,NOVO,Deputado Estadual,60,7,2018
13124,MARIA IZABEL BEZERRA DE SÁ,PT,Deputado Estadual,60,7,2018
22035,MAURO ALVES DOS SANTOS JUNIOR,PR,Deputado Estadual,60,7,2018
12011,ALEXANDRIA BUENO DA SILVA,PDT,Deputado Estadual,60,7,2018
23789,EDNA FLOR,PPS,Deputado Estadual,60,7,2018
13777,CLAUDIO APARECIDO DA SILVA,PT,Deputado Estadual,59,7,2018
22888,GRACIELA DE LOURDES DAVID AMBRÓSIO,PR,Deputado Estadual,59,7,2018
22225,ANTONIO DE PADUA PACHECO,PR,Deputado Estadual,59,7,2018
45477,ROBERTO MASSAFERA,PSDB,Deputado Estadual,59,7,2018
40404,NILTON ROBERTO MARTINES,PSB,Deputado Estadual,59,7,2018
17008,EDUARDO FRANCISCO DE MELO,PSL,Deputado Estadual,59,7,2018
12190,APARECIDO CARLOS LEANDRO,PDT,Deputado Estadual,59,7,2018
44000,REGINALDO PUGAS,PRP,Deputado Estadual,58,7,2018
11222,FABIO SARTORI MANFRINATO,PP,Deputado Estadual,58,7,2018
77111,GERALDO PEREIRA DE OLIVEIRA,SOLIDARIEDADE,Deputado Estadual,57,7,2018
30555,FELIPE LUIZ DE OLIVEIRA,NOVO,Deputado Estadual,57,7,2018
65192,JEFFERSON ERECY SANTOS,PC do B,Deputado Estadual,57,7,2018
51000,SERGIO ANTONIO NECHAR,PATRI,Deputado Estadual,57,7,2018
20147,ANISTALDO LUIZ LOPES DA SILVA,PSC,Deputado Estadual,57,7,2018
15021,LUIZ MANOEL FRANCISCO,MDB,Deputado Estadual,56,7,2018
45157,SANDRA CRISTINA LEITE SANTANA,PSDB,Deputado Estadual,55,7,2018
30222,RAPHAELA DE AZEVEDO GAETA,NOVO,Deputado Estadual,55,7,2018
17207,KELLY DOS SANTOS BRITO,PSL,Deputado Estadual,55,7,2018
90440,DANIEL GIROTTO,PROS,Deputado Estadual,55,7,2018
22000,GILBERTO BENZI,PR,Deputado Estadual,55,7,2018
70026,ROGÉRIO APARECIDO GOMES PIRES,AVANTE,Deputado Estadual,54,7,2018
22400,LUCIANO BATISTA,PR,Deputado Estadual,54,7,2018
22122,ANDREIA LUCIA GONÇALVES DA SILVA,PR,Deputado Estadual,54,7,2018
77192,NIVALDO LUIS RODRIGUES,SOLIDARIEDADE,Deputado Estadual,53,7,2018
55855,LIVIO ANTONIO GIOSA,PSD,Deputado Estadual,53,7,2018
31322,VALDIRENY DE MIRA DA SILVA,PHS,Deputado Estadual,53,7,2018
45333,CARLOS CESAR ARCOLINO,PSDB,Deputado Estadual,53,7,2018
18123,ALOISIO CALSONI BOZZINI,REDE,Deputado Estadual,53,7,2018
33333,CARLOS EDUARDO DA SILVA,PMN,Deputado Estadual,53,7,2018
22018,ADÃO TIMÓTEO DE LIMA,PR,Deputado Estadual,52,7,2018
10456,EDNA BEZERRA SAMPAIO FERNANDES,PRB,Deputado Estadual,52,7,2018
45780,MARCOS ANTONIO ZERBINI,PSDB,Deputado Estadual,52,7,2018
17117,JOSÉ DE LIMA OLIVEIRA JUNIOR,PSL,Deputado Estadual,51,7,2018
31025,JOSE CARLOS CAETANO,PHS,Deputado Estadual,51,7,2018
17195,ANDRÉ LUIS SIQUEIRA,PSL,Deputado Estadual,51,7,2018
50018,MAYKON RODRIGUES DOS SANTOS,PSOL,Deputado Estadual,50,7,2018
45114,MARIA LUCIA CARDOSO PINTO AMARY,PSDB,Deputado Estadual,50,7,2018
30999,MAURICIO CARLOS EGYDIO,NOVO,Deputado Estadual,50,7,2018
17011,PAULO SERGIO MOREIRA MELLO,PSL,Deputado Estadual,50,7,2018
90822,HERALDO LOPES GUIMARÃES,PROS,Deputado Estadual,50,7,2018
19197,SANDRA LANDIOZE CAPUCHO,PODE,Deputado Estadual,49,7,2018
22001,ODIR JOÃO DEMARCHI,PR,Deputado Estadual,49,7,2018
22522,MARCELO MANFRIM,PR,Deputado Estadual,49,7,2018
22220,ADRIANA RAMOS AFONSO EL RIFAI,PR,Deputado Estadual,49,7,2018
77747,CARLOS VICENTE DE OLIVEIRA,SOLIDARIEDADE,Deputado Estadual,49,7,2018
45456,MARCIO CESAR DE CAMARGO,PSDB,Deputado Estadual,48,7,2018
20690,EDIVALDO MARCELO ABENÇOADO DOS SANTOS LEAL,PSC,Deputado Estadual,48,7,2018
43010,CÉLIA CANDIDA MARCONDES SMITH,PV,Deputado Estadual,48,7,2018
51599,MARCIO XAVIER DA SILVA,PATRI,Deputado Estadual,48,7,2018
13100,GARRY DERALUS,PT,Deputado Estadual,48,7,2018
55800,RAFAEL GANZERLI AUAD,PSD,Deputado Estadual,48,7,2018
30033,JAIRO MATHEOS FILHO,NOVO,Deputado Estadual,48,7,2018
22011,GINO JOSÉ TORREZAN,PR,Deputado Estadual,47,7,2018
70670,WALTER PEREIRA FERREIRA,AVANTE,Deputado Estadual,47,7,2018
21100,ERNESTO FREIRE PICHLER,PCB,Deputado Estadual,47,7,2018
19910,ERNESTO TEIXEIRA DA CUNHA,PODE,Deputado Estadual,47,7,2018
17085,BIANCA CASALE,PSL,Deputado Estadual,46,7,2018
40789,VINICIUS ALMEIDA CAMARINHA,PSB,Deputado Estadual,46,7,2018
55155,MARINA JAYME DE MELO CARDINALI,PSD,Deputado Estadual,45,7,2018
40222,ROBERTO YOSHIHIRO SEKIYA,PSB,Deputado Estadual,45,7,2018
30808,PAULO FORTES DIAS DE SOUZA,NOVO,Deputado Estadual,45,7,2018
13690,LUIZ MARTINO TURCO,PT,Deputado Estadual,44,7,2018
13121,EUGENIO SAID,PT,Deputado Estadual,44,7,2018
45678,GILSON ALMEIDA BARRETO JUNIOR,PSDB,Deputado Estadual,44,7,2018
43777,CAIO CESAR MACHADO DA CUNHA,PV,Deputado Estadual,44,7,2018
40440,FÁBIO ALEXANDRE DE ARAÚJO NUNES,PSB,Deputado Estadual,44,7,2018
43666,ANA DA SILVA FERNANDES,PV,Deputado Estadual,44,7,2018
31500,VALDECIR APARECIDO DO NASCIMENTO,PHS,Deputado Estadual,44,7,2018
13200,WAGNER OCIMAR BALIEIRO,PT,Deputado Estadual,43,7,2018
17018,HAROLDO DE SÁ QUARTIM BARBOSA FILHO,PSL,Deputado Estadual,43,7,2018
65790,JOAQUIM TEODORO GOMA,PC do B,Deputado Estadual,43,7,2018
22007,RODRIGO DE ALMEIDA SOUZA,PR,Deputado Estadual,43,7,2018
40001,LUIS CLAUDIO LAPENA BARRETO,PSB,Deputado Estadual,43,7,2018
17778,CLAUDIA SANTOS LEAL,PSL,Deputado Estadual,43,7,2018
15123,OCIMAR DONIZETI LEO OLIVEIRA,MDB,Deputado Estadual,42,7,2018
31131,EDSON SATORU SAKASHITA,PHS,Deputado Estadual,42,7,2018
55123,RENATA LEMES DE PAIVA MENDES DA COSTA,PSD,Deputado Estadual,42,7,2018
45789,WILSON ALVES DAMASCENO,PSDB,Deputado Estadual,42,7,2018
40040,REGIS LEANDRO YASUMURA,PSB,Deputado Estadual,42,7,2018
35100,ALESSANDRA VICENTE SILVERIO,PMB,Deputado Estadual,41,7,2018
17911,ROBERTO DE LIMA FERNANDES,PSL,Deputado Estadual,41,7,2018
30077,JOSE EUGENIO FIGUEIREDO,NOVO,Deputado Estadual,41,7,2018
31111,BRUNO CESAR ANDRELLO STIPPE,PHS,Deputado Estadual,41,7,2018
22013,JOSÉ CARLOS DE ALMEIDA,PR,Deputado Estadual,41,7,2018
18018,GIOVANNI VILLIUS RIGHETTO MOCKUS,REDE,Deputado Estadual,40,7,2018
13513,ALOISIO GAMA DE SANTANA,PT,Deputado Estadual,40,7,2018
43100,CELINA HARUMI NISHIZAWA,PV,Deputado Estadual,39,7,2018
22202,CAIO CESAR ALVARES LORO NETTO,PR,Deputado Estadual,39,7,2018
13800,JORGE DO CARMO SILVA,PT,Deputado Estadual,39,7,2018
22911,HELIO VENANCIO FERREIRA,PR,Deputado Estadual,39,7,2018
65369,ALBERTO DE SOUZA GOMES,PC do B,Deputado Estadual,39,7,2018
17789,MARCOS ANTONIO RIBEIRO FARTO,PSL,Deputado Estadual,39,7,2018
17088,BRUNO CAMILO DA SILVA,PSL,Deputado Estadual,39,7,2018
13613,PAULO ROBERTO FIORILO,PT,Deputado Estadual,38,7,2018
13313,RENATO MORENI AIRES DA SILVA,PT,Deputado Estadual,38,7,2018
18321,INGRID JULIANE DOS SANTOS FERREIRA,REDE,Deputado Estadual,38,7,2018
12456,DIOGENES BRANCO DE ANDRADE,PDT,Deputado Estadual,38,7,2018
90555,LERYANE MARQUES DE ARAUJO BLASZKOWSKI,PROS,Deputado Estadual,37,7,2018
13110,TEONILIO MONTEIRO DA COSTA,PT,Deputado Estadual,37,7,2018
40004,ANGELO JOSÉ LEITE CARDOSO COELHO,PSB,Deputado Estadual,37,7,2018
50420,ELY ITO RODRIGUES,PSOL,Deputado Estadual,37,7,2018
51515,SILNEY MARCOS BERALDO,PATRI,Deputado Estadual,37,7,2018
15113,ADRIANA PAULA HORTENCIANO,MDB,Deputado Estadual,37,7,2018
50077,CÁSSIO ALBERTO DO NASCIMENTO,PSOL,Deputado Estadual,37,7,2018
15015,ENYO DAURO LEPOS CORREIA,MDB,Deputado Estadual,36,7,2018
31017,KELLY CEZARIO ESTEFANO AFONSO DA SILVA,PHS,Deputado Estadual,36,7,2018
40150,BASÍLIO ZECCHINI FILHO,PSB,Deputado Estadual,36,7,2018
65340,ADRIANA CARDOSO AZEVEDO PERMINIO,PC do B,Deputado Estadual,36,7,2018
45700,JOSE ANTONIO DE ANGELIS,PSDB,Deputado Estadual,35,7,2018
30456,JOSE LUIZ PINTO DE MIRANDA,NOVO,Deputado Estadual,35,7,2018
10100,AILDO RODRIGUES FERREIRA,PRB,Deputado Estadual,35,7,2018
40180,LUCIANA TRINDADE DE MACEDO,PSB,Deputado Estadual,35,7,2018
13213,SIDNEI LUIZ MENESES ROSA,PT,Deputado Estadual,34,7,2018
13300,CLAUDIO MARQUES DA SILVA,PT,Deputado Estadual,34,7,2018
19888,RAUL APARECIDO GONÇALVES PAULA,PODE,Deputado Estadual,34,7,2018
12777,THYAGO CEZAR,PDT,Deputado Estadual,34,7,2018
12333,VALDOMIRO NUNES DE QUEIROS,PDT,Deputado Estadual,34,7,2018
77377,SÔNIA MARIA ESTEVES DOS SANTOS SOUSA,SOLIDARIEDADE,Deputado Estadual,34,7,2018
51153,ADRIANA ALVES DE OLIVEIRA,PATRI,Deputado Estadual,33,7,2018
51155,JORGE DE FREITAS,PATRI,Deputado Estadual,33,7,2018
13021,SIMONE DINIZ DI STADIO DE ARAUJO,PT,Deputado Estadual,33,7,2018
13016,ROBERTO SAMPAIO GÂNDARA JÚNIOR,PT,Deputado Estadual,33,7,2018
43999,VERA LÚCIA DA SILVA VENTURA,PV,Deputado Estadual,33,7,2018
54019,HELITON ESCORPELI,PPL,Deputado Estadual,33,7,2018
17441,MEIRE LOPES,PSL,Deputado Estadual,33,7,2018
12767,STELLA TAVARES MACHADO,PDT,Deputado Estadual,33,7,2018
15588,APARECIDO SARAIVA DA ROCHA,MDB,Deputado Estadual,33,7,2018
50012,JESSICA MARQUES RIBEIRO,PSOL,Deputado Estadual,33,7,2018
15111,CRISTIANE FRIOLIM DAMASCENO,MDB,Deputado Estadual,33,7,2018
19977,FILIPE AUGUSTO FORNARI MONTANHOLI,PODE,Deputado Estadual,33,7,2018
12800,MIGUEL FRANCISCO DE LIMA,PDT,Deputado Estadual,32,7,2018
22192,ANA LÚCIA BATISTA PAVÃO,PR,Deputado Estadual,32,7,2018
18191,SILVIO DAMACENO SIMORA RIBEIRO,REDE,Deputado Estadual,32,7,2018
13666,ANDRÉ LUIZ COSTA DE OLIVEIRA,PT,Deputado Estadual,32,7,2018
13633,AGNELO DA SILVA MATOS NETO,PT,Deputado Estadual,32,7,2018
90500,SALOMAO PEREIRA DA SILVA,PROS,Deputado Estadual,32,7,2018
12200,FRANCISCO CARLOS SILVEIRA LEITE,PDT,Deputado Estadual,32,7,2018
14555,MARCO ANTONIO BITTENCOURT NOGUEIRA COBRA,PTB,Deputado Estadual,31,7,2018
22550,ADNA ANA SIQUEIRA TEIXEIRA,PR,Deputado Estadual,31,7,2018
14400,JAQUELINE LILIAN BARCELOS COUTINHO,PTB,Deputado Estadual,31,7,2018
18618,JOSÉ RUI CAMARGO,REDE,Deputado Estadual,31,7,2018
31007,LUIS FERNANDO QUINTEIRO DE SOUZA,PHS,Deputado Estadual,31,7,2018
65233,RUTE BARBOSA FERNANDES,PC do B,Deputado Estadual,30,7,2018
65678,RAFAEL TURRINI PURGATO,PC do B,Deputado Estadual,30,7,2018
12446,ANA CRISTINA AUGUSTA DA SILVA ENCARNAÇÃO,PDT,Deputado Estadual,30,7,2018
19027,AMERICO CICCONE NETO,PODE,Deputado Estadual,30,7,2018
55900,KARINA CARLA DA SILVA,PSD,Deputado Estadual,30,7,2018
20270,JOSE AUDIDUDIMA SALES DA SILVA,PSC,Deputado Estadual,30,7,2018
18800,ELTON TONY SOUZA PONDÉ COELHO,REDE,Deputado Estadual,30,7,2018
31555,EDICARLOS DE OLIVEIRA SANTOS,PHS,Deputado Estadual,29,7,2018
18543,CLAUDIO YUTAKA SUETU,REDE,Deputado Estadual,29,7,2018
51580,SIMONE APARECIDA SANTOS,PATRI,Deputado Estadual,29,7,2018
17022,VANESSA ALVES NASCIMENTO,PSL,Deputado Estadual,29,7,2018
13136,CÁSSIA APARECIDA JACINTHO LACERDA,PT,Deputado Estadual,29,7,2018
17321,LUIS ANTONIO DE LIMA CLEMENTE,PSL,Deputado Estadual,29,7,2018
10200,ELIAS REZEK AJUB,PRB,Deputado Estadual,29,7,2018
17005,MILTON LUIZ GEBIN CARDOSO,PSL,Deputado Estadual,29,7,2018
70060,PAULO HENRIQUE EVARISTO,AVANTE,Deputado Estadual,29,7,2018
51789,ADILSON EUGENIO DE LIMA,PATRI,Deputado Estadual,28,7,2018
13223,JOZY ELLEN DIAS SOUZA DE LEMOS,PT,Deputado Estadual,28,7,2018
77123,DAVID MARTINS DE CARVALHO,SOLIDARIEDADE,Deputado Estadual,28,7,2018
13290,HAMILTON PEREIRA,PT,Deputado Estadual,28,7,2018
25100,ROGÉRIO ANTÔNIO FURTADO BARROS,DEM,Deputado Estadual,28,7,2018
50001,ALEXANDRE PINHEIRO COSTA,PSOL,Deputado Estadual,28,7,2018
25199,ESTEVAM GALVÃO DE OLIVEIRA,DEM,Deputado Estadual,28,7,2018
23111,ANTONIO CLAUDIO FLORES PITERI,PPS,Deputado Estadual,27,7,2018
31800,JOSE ARIVALDO RODRIGUES,PHS,Deputado Estadual,27,7,2018
12640,JOSÉ MARCIO DE SOUZA CANDIDO,PDT,Deputado Estadual,27,7,2018
19018,RAPHAEL MARCO BLECH HAMAOUI,PODE,Deputado Estadual,27,7,2018
22321,WALTER ABRAHÃO FILHO,PR,Deputado Estadual,27,7,2018
90764,ANDREA DUL,PROS,Deputado Estadual,27,7,2018
19998,LEANDRO CALDEIRA NAVA,PODE,Deputado Estadual,26,7,2018
50678,ANDRÉ SAPANOS DE CARVALHO,PSOL,Deputado Estadual,26,7,2018
19199,MARCIO PASCHOAL GIUDICIO,PODE,Deputado Estadual,26,7,2018
77100,TELMA REGINA DA CUNHA GOBBI FRANCISCHONE,SOLIDARIEDADE,Deputado Estadual,26,7,2018
23222,PAULO ANDRE BERTONE FANECO,PPS,Deputado Estadual,26,7,2018
17291,AILTON JOSÉ DOS SANTOS,PSL,Deputado Estadual,26,7,2018
10444,MARCO AURÉLIO PEGOLO DOS SANTOS,PRB,Deputado Estadual,26,7,2018
11057,MARTA DE PAULA TEIXEIRA DI PIPI,PP,Deputado Estadual,26,7,2018
40111,GILMARA ALMEIDA GONÇALVES RIEVRS OLIVEIRA,PSB,Deputado Estadual,26,7,2018
40012,ANIZIA MOTTA DOS SANTOS LOURENÇO,PSB,Deputado Estadual,26,7,2018
50456,GISELE CRISTIANE VIEIRA,PSOL,Deputado Estadual,26,7,2018
90550,BENEDITA DE CAMARGO,PROS,Deputado Estadual,25,7,2018
50051,PALOMA APARECIDA SOARES,PSOL,Deputado Estadual,25,7,2018
13707,ABDAEL AMBRUSTER,PT,Deputado Estadual,25,7,2018
51015,DEUSAMAR SANTOS TEIXEIRA SALVADOR,PATRI,Deputado Estadual,25,7,2018
19119,GELSO APARECIDO DE LIMA,PODE,Deputado Estadual,25,7,2018
51888,LUCAS DE ASSIS COSTA,PATRI,Deputado Estadual,25,7,2018
23888,ALESSANDRA DE ASSIS BERRIEL,PPS,Deputado Estadual,25,7,2018
43015,JOÃO AMAURICIO PAULI,PV,Deputado Estadual,25,7,2018
44744,MARCELO EDUARDO AMICI JORGE,PRP,Deputado Estadual,25,7,2018
22722,PAULO ROBERTO DE QUEIROZ MOTTA,PR,Deputado Estadual,25,7,2018
23000,GUILHERME ANEDES SALLES MENDES,PPS,Deputado Estadual,25,7,2018
13562,MIRLEI ANTONIO CASALE,PT,Deputado Estadual,24,7,2018
51777,MARCO ANTONIO MAURO PORTELLA,PATRI,Deputado Estadual,24,7,2018
14340,CAROLINE DO AMPARO CERQUEIRA,PTB,Deputado Estadual,24,7,2018
30019,RODRIGO GONÇALVES,NOVO,Deputado Estadual,24,7,2018
13789,MARCELO SAMUEL DA COSTA,PT,Deputado Estadual,24,7,2018
45122,ANTONIO DE SOUSA RAMALHO,PSDB,Deputado Estadual,24,7,2018
12491,THIAGO DE LUCA SANT ANA RIBEIRO,PDT,Deputado Estadual,24,7,2018
50848,LUZIANE DIAS SIMÃO,PSOL,Deputado Estadual,24,7,2018
40010,HUGO DO PRADO SANTOS,PSB,Deputado Estadual,24,7,2018
17257,SERGIO GRESSENS BRANDÃO,PSL,Deputado Estadual,23,7,2018
90990,RICARDO LEITE,PROS,Deputado Estadual,23,7,2018
17202,CLEONICE APARECIDA PEREIRA DA SILVA,PSL,Deputado Estadual,23,7,2018
22055,MARCOS TADEU VILALTA,PR,Deputado Estadual,23,7,2018
19444,FAUSTO SALVADOR PERES,PODE,Deputado Estadual,23,7,2018
19714,JOSÉ APRIGIO DA SILVA,PODE,Deputado Estadual,23,7,2018
17400,JOSÉ EDILSON DE SOUZA,PSL,Deputado Estadual,23,7,2018
43043,HERNANDO MAURO DIÓGENES DE AQUINO,PV,Deputado Estadual,23,7,2018
45444,FHIAMA RAQUEL BISPO DE SOUZA,PSDB,Deputado Estadual,23,7,2018
65038,ADRIANA COELHO DE OLIVEIRA,PC do B,Deputado Estadual,23,7,2018
13367,AILTON FRANCISCO CABRAL,PT,Deputado Estadual,23,7,2018
13090,WANDA DE OLIVEIRA FERREIRA,PT,Deputado Estadual,23,7,2018
19333,ANIBAL DE FREITAS FILHO,PODE,Deputado Estadual,22,7,2018
13888,JOSILDA DE ARAÚJO CABRAL DO NASCIMENTO,PT,Deputado Estadual,22,7,2018
15215,CLEONICE REGINALDA FURQUIM,MDB,Deputado Estadual,22,7,2018
31455,EDSON FUZARO DE CASTRO,PHS,Deputado Estadual,22,7,2018
12120,DILSON FRANCISCO FLORIANO,PDT,Deputado Estadual,22,7,2018
33056,PAULO MASSARELLI,PMN,Deputado Estadual,22,7,2018
33661,IRENILDA APARECIDA MARIA FRANCISCO,PMN,Deputado Estadual,22,7,2018
12001,SOLANGE MARIA TEODORO,PDT,Deputado Estadual,22,7,2018
18118,JAMES PRADO GONDIM,REDE,Deputado Estadual,22,7,2018
13444,JOÃO BATISTA PINHEIRO SANTOS FILHO,PT,Deputado Estadual,22,7,2018
43369,ORLANDO COUTO JUNIOR,PV,Deputado Estadual,22,7,2018
17330,JOSÉ DE SOUZA JUNIOR,PSL,Deputado Estadual,22,7,2018
22789,DANIEL ROSSI,PR,Deputado Estadual,22,7,2018
31456,JOÃO AGNALDO DONIZETI GANDINI,PHS,Deputado Estadual,22,7,2018
90194,ANDRÉA MARIA DOS SANTOS,PROS,Deputado Estadual,21,7,2018
12100,DIMAS DE PAULA INACIO,PDT,Deputado Estadual,21,7,2018
90333,ROBERTO BASTOS DE OLIVEIRA JUNIOR,PROS,Deputado Estadual,21,7,2018
33003,MÔNICA MARINA BONIFÁCIO MOSCHETTA,PMN,Deputado Estadual,21,7,2018
18777,NANCY DE FÁTIMA GOMES FELIX DA SILVEIRA,REDE,Deputado Estadual,21,7,2018
19193,ALEXANDRE TEIXEIRA,PODE,Deputado Estadual,21,7,2018
13560,LUIZ FERNANDO STOPPA,PT,Deputado Estadual,21,7,2018
12628,CINTIA APARECIDA DE MATOS,PDT,Deputado Estadual,21,7,2018
40505,FABRICIO AMARO ANDRADE,PSB,Deputado Estadual,21,7,2018
10133,JOSÉ DOMINGOS BITTENCOURT,PRB,Deputado Estadual,21,7,2018
13321,HERIVELTO DOS SANTOS MORAES,PT,Deputado Estadual,21,7,2018
40234,CAMILA CORREA MARINO,PSB,Deputado Estadual,21,7,2018
15777,DAURY DE PAULA JÚNIOR,MDB,Deputado Estadual,21,7,2018
12312,MARCIA APARECIDA MENDES,PDT,Deputado Estadual,21,7,2018
40780,JOSÉ AGRIPINO DA SILVA,PSB,Deputado Estadual,21,7,2018
19009,MARCOS PEIXOTO MELLO GONÇALVES,PODE,Deputado Estadual,20,7,2018
50190,BRUNO LOZZI DA COSTA,PSOL,Deputado Estadual,20,7,2018
14040,RICARDO MANOEL DE ALMEIDA,PTB,Deputado Estadual,20,7,2018
15023,EDSON COELHO ARAUJO FILHO,MDB,Deputado Estadual,20,7,2018
70066,CEZAR AUGUSTO DE SOUZA OLIVEIRA,AVANTE,Deputado Estadual,20,7,2018
31100,MARIO CESAR TRUNCI DE MARCO,PHS,Deputado Estadual,20,7,2018
17981,ANDREIA MONIQUE DOS SANTOS,PSL,Deputado Estadual,20,7,2018
51451,SAMIR AFONSO MARGONAR,PATRI,Deputado Estadual,20,7,2018
10111,WELLINGTON DE SOUZA MOURA,PRB,Deputado Estadual,20,7,2018
17765,JURACI DE OSTI LOPES,PSL,Deputado Estadual,20,7,2018
17153,ROBERTO FIGUEIREDO JUNIOR,PSL,Deputado Estadual,20,7,2018
27317,ISMAEL DA SILVA SOUZA,DC,Deputado Estadual,20,7,2018
43123,CÍCERA SEVERINA DA CONCEIÇÃO MUSA,PV,Deputado Estadual,20,7,2018
13913,CÁSSIA GONÇALVES DE JESUS,PT,Deputado Estadual,20,7,2018
12512,VAGNER APARECIDO MALHEIROS,PDT,Deputado Estadual,20,7,2018
19111,JOÃO JORGE FADEL FILHO,PODE,Deputado Estadual,20,7,2018
13356,MOHAMAD SAMI EL KADRI,PT,Deputado Estadual,20,7,2018
15515,NEHEMIAS DOMINGOS DE MELO,MDB,Deputado Estadual,19,7,2018
31001,IONITA DE OLIVEIRA KRUGNER,PHS,Deputado Estadual,19,7,2018
50321,ROSANA BIGNAMI,PSOL,Deputado Estadual,19,7,2018
90000,IOANNIS EVANGELOS KATSAKIS,PROS,Deputado Estadual,19,7,2018
