zona,nr_candidato,nm_candidato,sg_partido,ds_cargo,votos,ano
0033,10000,PAULO SERGIO CAMPANA,REPUBLICANOS,Vereador,99,2020
0033,10001,EDERSON ROGERIO WULK,REPUBLICANOS,Vereador,2,2020
0033,10010,CLAUDIO CORMANICH,REPUBLICANOS,Vereador,147,2020
0033,10012,ROSANGELA DE ANDRADE,REPUBLICANOS,Vereador,5,2020
0033,10014,JURANDIR QUIRINO DOS SANTOS,REPUBLICANOS,Vereador,1,2020
0033,10020,FERNANDO MANTOVAN,REPUBLICANOS,Vereador,19,2020
0033,10025,BRUNO APARECIDO DE LIMA,REPUBLICANOS,Vereador,9,2020
0033,10027,LUIS ROBERTO DE ALMEIDA,REPUBLICANOS,Vereador,3,2020
0033,10069,VALERIA TANIA FRANCISCHINI,REPUBLICANOS,Vereador,16,2020
0033,10080,LUIZ FELIPE DE OLIVEIRA THEODORO,REPUBLICANOS,Vereador,158,2020
0033,10100,ROVILSON ROSCITO,REPUBLICANOS,Vereador,6,2020
0033,10101,CARLOS ROBERTO DE MATTOS ROCHA JUNIOR,REPUBLICANOS,Vereador,17,2020
0033,10110,ROSANA OLIVIER GONÇALVES,REPUBLICANOS,Vereador,7,2020
0033,10111,AMBROSIO LUZ NETO,REPUBLICANOS,Vereador,28,2020
0033,10122,LUIZ GONZAGA,REPUBLICANOS,Vereador,65,2020
0033,10123,FERNANDO CESAR RIBEIRO MENDES,REPUBLICANOS,Vereador,282,2020
0033,10125,JADIELSON FERREIRA DA SILVA,REPUBLICANOS,Vereador,8,2020
0033,10147,ROSA MONICA CUSTODIO,REPUBLICANOS,Vereador,7,2020
0033,10153,CRISTIANO DE OLIVEIRA E SILVA,REPUBLICANOS,Vereador,2,2020
0033,10156,DORACI CORREIA DE ALMEIDA,REPUBLICANOS,Vereador,4,2020
0033,10159,PRISCILA MENDES FERREIRA INACIO,REPUBLICANOS,Vereador,13,2020
0033,10190,ARGEU ALENCAR DA SILVA,REPUBLICANOS,Vereador,27,2020
0033,10200,HIGOR DIEGO RALLA,REPUBLICANOS,Vereador,29,2020
0033,10234,JAKSSON LEANDRO LUCIANO GONÇALVES,REPUBLICANOS,Vereador,12,2020
0033,10300,MARCIA FABIANA DA SILVA,REPUBLICANOS,Vereador,0,2020
0033,10321,JORDANA DE SOUSA MOURA ARAUJO,REPUBLICANOS,Vereador,8,2020
0033,10333,NOEMI SILVANA PRATES DE OLIVEIRA,REPUBLICANOS,Vereador,9,2020
0033,10345,OSCAR NEVES GUIMARÃES,REPUBLICANOS,Vereador,10,2020
0033,10369,STELLA FREIRE HERRMANN,REPUBLICANOS,Vereador,31,2020
0033,10400,OSVALDO MARTINS OLIVEIRA,REPUBLICANOS,Vereador,3,2020
0033,10444,MARIA LUCIA CAMILO,REPUBLICANOS,Vereador,1,2020
0033,10456,CELINA APARECIDA PORFIRIO,REPUBLICANOS,Vereador,10,2020
0033,10500,ROGERIO BERNARDES BOGONE,REPUBLICANOS,Vereador,26,2020
0033,10544,APARECIDA TERESINHA BURATTO,REPUBLICANOS,Vereador,4,2020
0033,10555,FLAUBERT DE ARAUJO,REPUBLICANOS,Vereador,5,2020
0033,10567,RODISNEI CESAR CLOSEL,REPUBLICANOS,Vereador,9,2020
0033,10600,RUBENS EIDE JUNIOR,REPUBLICANOS,Vereador,77,2020
0033,10700,PAULO ALVES MAIA,REPUBLICANOS,Vereador,41,2020
0033,10711,JULIO CESAR FERREIRA ALVES,REPUBLICANOS,Vereador,6,2020
0033,10777,NILSON DO CARMO SANTOS,REPUBLICANOS,Vereador,16,2020
0033,10789,CARLOS JOSE LEMOS,REPUBLICANOS,Vereador,15,2020
0033,10911,SAULO FERNANDO ZACARI,REPUBLICANOS,Vereador,29,2020
0033,10978,LUIZA HELENA CAGLIARI DE SOUZA,REPUBLICANOS,Vereador,16,2020
0033,10999,ROSINEI APARECIDA MOREIRA MATOKANOVIC,REPUBLICANOS,Vereador,12,2020
0033,11000,ANTONIO JOSÉ SOARES DOS SANTOS,PP,Vereador,32,2020
0033,11007,BRUNO HENRIQUE PEREIRA FRANCISCHINI,PP,Vereador,7,2020
0033,11011,WALDIR CUSTÓDIO DE LIMA,PP,Vereador,45,2020
0033,11016,LUCIANA DA SILVA,PP,Vereador,3,2020
0033,11019,EMILY NAYARA DOS SANTOS LIMA,PP,Vereador,0,2020
0033,11023,SONIA MARIA DOS SANTOS,PP,Vereador,3,2020
0033,11033,SEBASTIAO BORGES DE ARAUJO,PP,Vereador,18,2020
0033,11038,EDERSON PERIN MARTINS,PP,Vereador,55,2020
0033,11044,PEDRO REMONDINI,PP,Vereador,4,2020
0033,11078,ZACARIAS NUNES DE SIQUEIRA,PP,Vereador,26,2020
0033,11111,JAIME DE SOUZA,PP,Vereador,217,2020
0033,11120,OSMAR DELLA PASCHOA JUNIOR,PP,Vereador,13,2020
0033,11121,VALDIR RIBEIRO PIRES,PP,Vereador,28,2020
0033,11123,DENILSON DO PRADO,PP,Vereador,5,2020
0033,11138,JEFERSON ANTONIO SOUZA PINTO,PP,Vereador,3,2020
0033,11181,MARCOS ALVES FERREIRA,PP,Vereador,104,2020
0033,11189,MILENE FORTUOSO DOS SANTOS,PP,Vereador,0,2020
0033,11190,ISRAEL NANTES SANTOS,PP,Vereador,87,2020
0033,11200,FRANCISCO DE ASSIS NASCIMENTO,PP,Vereador,3,2020
0033,11207,SIRLENE CONCEIÇÃO DE SOUZA,PP,Vereador,37,2020
0033,11211,LUCAS HENRIQUE TREVIZAN,PP,Vereador,0,2020
0033,11222,EDINEI EDUARDO CESCHI,PP,Vereador,41,2020
0033,11234,VILSON DORIVAL FRANÇA,PP,Vereador,11,2020
0033,11239,THARINE LILLENA VEIGA,PP,Vereador,9,2020
0033,11246,GERALDO JOSE LAURIA,PP,Vereador,5,2020
0033,11249,NOEMIAS CAMARGO JUNIOR,PP,Vereador,11,2020
0033,11260,MARIA CALVARIO BERNARDO DE CAMPOS,PP,Vereador,3,2020
0033,11300,MARIA CLAUDIA BERTUZZO VEIGA,PP,Vereador,39,2020
0033,11311,ALMIRANTE PEDRO ALVARES CABRAL,PP,Vereador,123,2020
0033,11321,ALEXANDRE BARBOSA DA SILVA,PP,Vereador,88,2020
0033,11336,FLÁVIO EDILSON PADOVINI,PP,Vereador,38,2020
0033,11380,ROBERVAL BEZERRA ALVES,PP,Vereador,13,2020
0033,11444,DOROTIDES CAMPELLO DOS SANTOS ANJOS,PP,Vereador,9,2020
0033,11511,SONIA APARECIDA DE CARVALHO THEODORO,PP,Vereador,4,2020
0033,11522,ANESIO PEREIRA DA SILVA FILHO,PP,Vereador,1,2020
0033,11553,PETRONIO ALVES DA CRUZ,PP,Vereador,14,2020
0033,11555,ALEXANDRE MARTINS SILVA,PP,Vereador,12,2020
0033,11600,FILETO DE ALBUQUERQUE,PP,Vereador,65,2020
0033,11611,APARECIDO SEVERINO BENTO,PP,Vereador,0,2020
0033,11636,SONIA ROSANGELA RODRIGUES,PP,Vereador,2,2020
0033,11784,NESTOR SAYÃO SARTORETTO,PP,Vereador,6,2020
0033,11878,LUCIVÂNIA PINHEIRO BARBOSA,PP,Vereador,45,2020
0033,11888,LEUCE MAGALHÃES MARANHÃO,PP,Vereador,17,2020
0033,11900,HELENA CARDOSO TABERTI,PP,Vereador,0,2020
0033,11999,CLAUDINE GONÇALVES COSTA,PP,Vereador,26,2020
0033,12000,VIVIANE REGINA DE LIMA CRISPIM,PDT,Vereador,13,2020
0033,12007,JERÔNIMO APARECIDO BORGES,PDT,Vereador,1,2020
0033,12012,CARLOS SALUSTIANO DA SILVA,PDT,Vereador,9,2020
0033,12111,IGOR CARDIA SOARES SOUZA,PDT,Vereador,16,2020
0033,12113,EDVALDO FERREIRA GUEDES,PDT,Vereador,1,2020
0033,12121,JORGE HENRIQUE RODRIGUES CERQUEIRA,PDT,Vereador,0,2020
0033,12123,AILTON FABIO GONÇALVES DE SOUZA,PDT,Vereador,5,2020
0033,12151,MANOEL MESSIAS DOS SANTOS,PDT,Vereador,0,2020
0033,12227,SHIRLEI GUIRÃO DA SILVA CHAGAS,PDT,Vereador,0,2020
0033,12255,RUTE APARECIDA LEITE RIPARI,PDT,Vereador,3,2020
0033,12321,NILTON RIBEIRO DOS SANTOS JUNIOR,PDT,Vereador,24,2020
0033,12333,MARCELO JOSÉ DIAS,PDT,Vereador,1,2020
0033,12340,PAULO HENRIQUE DE BRITO DOS SANTOS,PDT,Vereador,4,2020
0033,12344,OSMIL JOSÉ DA SILVA,PDT,Vereador,8,2020
0033,12345,AURELIO JOSE CLAUDIO,PDT,Vereador,34,2020
0033,12369,LUIS HENRIQUE FERMINO JORGE,PDT,Vereador,1,2020
0033,12500,FABIO APARECIDO MORANDI,PDT,Vereador,16,2020
0033,12612,VINICIUS STACHIN BRITO,PDT,Vereador,0,2020
0033,12661,ANTONIO CARLOS DIONISIO BISPO,PDT,Vereador,0,2020
0033,12678,CARLOS HENRIQUE POLIS,PDT,Vereador,2,2020
0033,12737,BRÍGIDA FELICIANA DOS SANTOS,PDT,Vereador,3,2020
0033,12777,CLAUDIO RISSI,PDT,Vereador,8,2020
0033,12812,JOSÉ CARLOS BRUNO,PDT,Vereador,9,2020
0033,12835,FABIO HENRIQUE DOS SANTOS,PDT,Vereador,0,2020
0033,12888,APARECIDA CUSTÓDIO DOS SANTOS,PDT,Vereador,3,2020
0033,12890,LUCIA DE FATIMA BALARINI DA SILVA,PDT,Vereador,0,2020
0033,12911,DOMINIQUE SALES SAWAZKI,PDT,Vereador,1,2020
0033,12912,LILIAN CRISTINA MOURA,PDT,Vereador,0,2020
0033,12914,MARIA ORDILIA TEIXEIRA,PDT,Vereador,6,2020
0033,12973,RENATA DA SILVA,PDT,Vereador,1,2020
0033,12999,CARLOS EDUARDO JULIO MORELLO,PDT,Vereador,0,2020
0033,13000,IRANDIR SANTOS DA CONCEIÇÃO,PT,Vereador,15,2020
0033,13001,SILVIO JOSÉ MARQUES,PT,Vereador,65,2020
0033,13010,DOUGLAS BARBOSA DA SILVA,PT,Vereador,1,2020
0033,13011,CECÍLIO SERAFIM DOS SANTOS,PT,Vereador,32,2020
0033,13013,CLOVES ALVES DOS SANTOS,PT,Vereador,23,2020
0033,13020,MARGARIDA DA SILVA CALIXTO,PT,Vereador,451,2020
0033,13030,VALMIR SANTOS DE OLIVEIRA,PT,Vereador,0,2020
0033,13053,SUELI DOS SANTOS SILVA BARBOSA,PT,Vereador,2,2020
0033,13060,WALCY DE OLIVEIRA,PT,Vereador,5,2020
0033,13093,ADLLAYNE VITORINO DAMBROSKI PEDROSO,PT,Vereador,11,2020
0033,13100,LUIZ CARLOS FELICIDADE,PT,Vereador,12,2020
0033,13111,ANA PAULA DE OLIVEIRA,PT,Vereador,10,2020
0033,13112,JUAREZ BISPO MATEUS,PT,Vereador,14,2020
0033,13113,MATHEUS ALVES ALBINO,PT,Vereador,49,2020
0033,13123,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,PT,Vereador,241,2020
0033,13130,EDUARDO CORVELONI JUNIOR,PT,Vereador,6,2020
0033,13135,EVELYN SILVA DO NASCIMENTO VICENTE DA SILVA,PT,Vereador,6,2020
0033,13138,SOLANGE LOUREIRO POZZUTO,PT,Vereador,98,2020
0033,13161,MARIA LÚCIA QUIRINO DE CASTRO,PT,Vereador,36,2020
0033,13178,GILSON VILELA REIS,PT,Vereador,0,2020
0033,13213,JOSÉ APARECIDO DOS SANTOS,PT,Vereador,1,2020
0033,13222,JULIANO HENRIQUE DAVOLI FINELLI,PT,Vereador,28,2020
0033,13300,WAGNER DE MELO ROMÃO,PT,Vereador,307,2020
0033,13331,VERA LÚCIA RODRIGUES DE FARIA,PT,Vereador,80,2020
0033,13333,ALEX PEREIRA BAHIA,PT,Vereador,14,2020
0033,13413,JOÃO BATISTA BORGES,PT,Vereador,0,2020
0033,13420,ALEXANDRE DOS SANTOS PINTO,PT,Vereador,4,2020
0033,13456,ROSEMIRO APARECIDO FERREIRA,PT,Vereador,34,2020
0033,13500,ROGÉRIO NUNES,PT,Vereador,10,2020
0033,13555,GERALDO DANIEL ALVES BOSSO,PT,Vereador,0,2020
0033,13599,UBIRATAN ROBERTO ALVES FERREIRA,PT,Vereador,7,2020
0033,13613,CARLOS ROBERTO DE OLIVEIRA,PT,Vereador,122,2020
0033,13722,DAIANE CRISTINA MENDES,PT,Vereador,7,2020
0033,13777,GILBERTO JEFFERSON DE BARROS,PT,Vereador,1,2020
0033,13888,ALCILENE VICENTE DE CARVALHO,PT,Vereador,5,2020
0033,14000,VALDENIR ALVES DE MENEZES,PTB,Vereador,6,2020
0033,14012,FABIO AMBROSI DA SILVA,PTB,Vereador,11,2020
0033,14013,KATIA STANCATO,PTB,Vereador,207,2020
0033,14014,ANNIBAL MATHIAS FILHO,PTB,Vereador,103,2020
0033,14015,ELIENAI ALVES DE SOUZA LAZARONI,PTB,Vereador,2,2020
0033,14020,JHONNY EDERSON DA SILVA,PTB,Vereador,14,2020
0033,14033,LUCIANA DA SILVA FERNANDES,PTB,Vereador,8,2020
0033,14100,JACKSON LUIS RIBEIRO BARBOZA,PTB,Vereador,18,2020
0033,14104,JOEL BORGES SILVA,PTB,Vereador,3,2020
0033,14107,ROBERTO PEREIRA DA SILVA,PTB,Vereador,12,2020
0033,14111,JAIRO INACIO DO NASCIMENTO,PTB,Vereador,20,2020
0033,14112,VERA LUCIA SOARES SOEIRO,PTB,Vereador,13,2020
0033,14115,PEDRO ANDRE DOS SANTOS,PTB,Vereador,9,2020
0033,14121,SILVANA SILVA DOS SANTOS,PTB,Vereador,0,2020
0033,14123,CRISTINA OLIVEIRA DE PAULA FERIANI,PTB,Vereador,13,2020
0033,14133,FABIO PEREIRA BUENO,PTB,Vereador,9,2020
0033,14136,CARLOS ROBERTO TOLEDO,PTB,Vereador,51,2020
0033,14144,SANDRA APARECIDA DE ALMEIDA RAMOS,PTB,Vereador,5,2020
0033,14177,FABIANA APARECIDA BRITO ERNANE,PTB,Vereador,8,2020
0033,14182,KARYN JANAINA DO PRADO LIMA,PTB,Vereador,5,2020
0033,14192,JOSE ANTONIO FERNANDES,PTB,Vereador,0,2020
0033,14212,ETEVALDO ALVES MACHADO,PTB,Vereador,9,2020
0033,14213,JOSE ROBERTO CARNEIRO,PTB,Vereador,2,2020
0033,14222,EDUARDO AFONSO MANCO,PTB,Vereador,16,2020
0033,14230,MARCO ANTONIO HENRIQUE,PTB,Vereador,11,2020
0033,14333,RODOLFO TEIXEIRA CORREA,PTB,Vereador,19,2020
0033,14400,CARLOS ROBERTO DE SOUZA,PTB,Vereador,19,2020
0033,14444,FERNANDO ANTONIO GIANINI,PTB,Vereador,10,2020
0033,14500,FATIMA REGINA AZEVEDO TUCHIAMA,PTB,Vereador,43,2020
0033,14567,CARLOS ALEXANDRE FANTON SILVA,PTB,Vereador,13,2020
0033,14604,JOÃO DIRANI JUNIOR,PTB,Vereador,42,2020
0033,14666,DULCIOMARA INES LEOCADIO LIMA COSTA,PTB,Vereador,17,2020
0033,14777,ALEXANDRIA MARIA DO CARMO SANT ANNA LEME,PTB,Vereador,15,2020
0033,14789,FRANCISCO JOSE MONTEIRO DE BARROS JUNIOR,PTB,Vereador,12,2020
0033,14888,EDNELSON COSTA DOS SANTOS,PTB,Vereador,16,2020
0033,14999,FLAVIO DENIS DE JESUS TEIXEIRA,PTB,Vereador,4,2020
0033,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,MDB,Vereador,257,2020
0033,15001,CLAUDINEI BENEDITO PRUDÊNCIO FORTES,MDB,Vereador,52,2020
0033,15005,MARIA ANGELA PONTES,MDB,Vereador,27,2020
0033,15007,WILSON TOURINHO DOS SANTOS,MDB,Vereador,0,2020
0033,15010,WAGNER DIADEME GONÇALVES,MDB,Vereador,6,2020
0033,15011,CLAUDIOMAR CEZARIO DOS SANTOS LIMA,MDB,Vereador,2,2020
0033,15015,JOAO CARLOS NUNES DA MATA,MDB,Vereador,25,2020
0033,15050,ANDRE LUIS SILVA DE SOUZA,MDB,Vereador,9,2020
0033,15100,YANKO GONCALVES MELLO,MDB,Vereador,166,2020
0033,15111,INACIO RODRIGUES DA FONSECA,MDB,Vereador,42,2020
0033,15115,ELAINE CRISTINA SANTOS MARINHO,MDB,Vereador,7,2020
0033,15123,FABIO OLIVEIRA DA SILVA,MDB,Vereador,39,2020
0033,15135,CLAUDIO LUIZ MORAES,MDB,Vereador,23,2020
0033,15140,ROBSON APARECIDO AYRES,MDB,Vereador,1,2020
0033,15150,PAULO RICARDO  DA CRUZ VITAL,MDB,Vereador,4,2020
0033,15153,DELMIRO DIAS DO NASCIMENTO,MDB,Vereador,7,2020
0033,15156,JOSE TADEU ALVES MOREIRA,MDB,Vereador,20,2020
0033,15190,SANDRA CANDIDO MORETTI,MDB,Vereador,49,2020
0033,15200,VALERIA CRISTINA IGNACIO,MDB,Vereador,11,2020
0033,15222,WENDELL BRANDAO DOS SANTOS,MDB,Vereador,6,2020
0033,15244,MARYZA ELLIRES BUENO GARIBALDI,MDB,Vereador,0,2020
0033,15271,JOSE CANDIDO DA SILVA,MDB,Vereador,0,2020
0033,15300,ADRIANA EMILIA HEITMANN GONÇALVES TEIXEIRA FONTES,MDB,Vereador,46,2020
0033,15321,BEATRIZ POSTAL COSTA,MDB,Vereador,8,2020
0033,15333,MARCIA CRISTINA SCHETINI ZICA,MDB,Vereador,4,2020
0033,15377,EVERTON RAMOS ARLINDO,MDB,Vereador,2,2020
0033,15400,ALTAIR DE JESUS AMORIM,MDB,Vereador,1,2020
0033,15456,LUCINEA APARECIDA DA SILVA,MDB,Vereador,3,2020
0033,15500,JOSE PEDRO NUNES,MDB,Vereador,9,2020
0033,15515,THIAGO AUGUSTO BERALDO,MDB,Vereador,18,2020
0033,15555,CICERO DINIZ,MDB,Vereador,10,2020
0033,15567,FRANCISCO JORGE,MDB,Vereador,7,2020
0033,15575,CRISTIAN PIVA,MDB,Vereador,8,2020
0033,15600,SANDRA APARECIDA RODRIGUES PITON,MDB,Vereador,82,2020
0033,15615,ELAINE RODRIGUES DA SILVA,MDB,Vereador,1,2020
0033,15678,BRUNO DE CASTRO SILVA,MDB,Vereador,2,2020
0033,15700,PEDRO AGOSTINHO BERNARDO DE OLIVEIRA,MDB,Vereador,1,2020
0033,15755,ERIVELTO SOUZA DE MORAES,MDB,Vereador,1,2020
0033,15777,CICERA DOS SANTOS,MDB,Vereador,4,2020
0033,15789,JOSE CARLOS DO NASCIMENTO OLIVEIRA,MDB,Vereador,13,2020
0033,15800,ALEXANDRE DE OLIVEIRA,MDB,Vereador,8,2020
0033,15888,ILARA CHRISTINA TOLEDO DE OLIVEIRA,MDB,Vereador,0,2020
0033,15900,EXPEDITO CARLOS DE SOUZA,MDB,Vereador,17,2020
0033,15915,MILENA DE CASSIA GOMES,MDB,Vereador,1,2020
0033,16000,KÁTIA SARTORI,PSTU,Vereador,11,2020
0033,17000,APARECIDO SOUZA SANTOS,PSL,Vereador,141,2020
0033,17001,ANDREIA MARIA GAONA ANDRE,PSL,Vereador,9,2020
0033,17005,VANESILDA COSTA BALDIN,PSL,Vereador,10,2020
0033,17007,DAVID DOS SANTOS GOMES,PSL,Vereador,1,2020
0033,17017,CARLOS ANDRE DE MELO,PSL,Vereador,5,2020
0033,17018,DANIEL BOLSONARO VAZ,PSL,Vereador,4,2020
0033,17022,GILDO DONIZETI DE SOUZA,PSL,Vereador,2,2020
0033,17027,MARCIA REGINA DE LIMA,PSL,Vereador,14,2020
0033,17077,ANTONIO CARLOS DE OLIVEIRA,PSL,Vereador,5,2020
0033,17100,GERALDO GABRIEL GAVA,PSL,Vereador,5,2020
0033,17107,RICARDO HENRIQUE CORREA,PSL,Vereador,3,2020
0033,17117,CLEMENTE JOSE CAPUCHINHO,PSL,Vereador,11,2020
0033,17123,SEBASTIÃO PEREIRA DOS SANTOS,PSL,Vereador,29,2020
0033,17125,MARIA JOSE DE SOUZA PEREIRA,PSL,Vereador,1,2020
0033,17150,LAVINIA PRADO DOS SANTOS,PSL,Vereador,17,2020
0033,17158,SHIRLENE MERCES DOS SANTOS,PSL,Vereador,2,2020
0033,17177,LUIZ ANTONIO DA CONCEIÇÃO PAP,PSL,Vereador,7,2020
0033,17181,ALEXANDRE FELIX SIGRIST,PSL,Vereador,7,2020
0033,17200,EDISON RIBEIRO,PSL,Vereador,50,2020
0033,17202,ERIKA ALMEIDA DA SILVA,PSL,Vereador,4,2020
0033,17213,VALDIR APARECIDO MERIN,PSL,Vereador,13,2020
0033,17222,JORGE PANSANI DE FRANÇA,PSL,Vereador,47,2020
0033,17300,ROSENILDO FRANÇA DE SOUSA,PSL,Vereador,3,2020
0033,17325,SAMYA DANIELLE MARTINS MEYER,PSL,Vereador,2,2020
0033,17332,SILVAN PEREIRA GOMES,PSL,Vereador,0,2020
0033,17333,ROSA FERREIRA DA SILVA,PSL,Vereador,29,2020
0033,17345,EDENILSON FERREIRA DOS SANTOS,PSL,Vereador,0,2020
0033,17400,RAFAEL CARLOS BRAGA SOTTRATI,PSL,Vereador,5,2020
0033,17412,JOSE REIS GABRIEL,PSL,Vereador,47,2020
0033,17444,LUCIANA FRANÇA,PSL,Vereador,2,2020
0033,17456,IRDIVAL APARECIDO FREZZATO,PSL,Vereador,18,2020
0033,17489,BRUNA REGINA DA ROCHA BAZOTTE,PSL,Vereador,3,2020
0033,17490,MARCIA MENDES LIMA DA SILVA,PSL,Vereador,12,2020
0033,17500,ORLEANS DE SA ALENCAR,PSL,Vereador,25,2020
0033,17555,CARLOS RUBEM BARRETTO XAVIER,PSL,Vereador,47,2020
0033,17576,DIANE BUENO QUERINO,PSL,Vereador,1,2020
0033,17577,VLAMIR FRANCISCO VIANA,PSL,Vereador,0,2020
0033,17580,IZAÍAS VICENTE EUZÉBIO,PSL,Vereador,2,2020
0033,17600,DORMELA LUIZA JUNQUEIRA DELGADO,PSL,Vereador,1,2020
0033,17620,PEDRO ALVES MARTINS,PSL,Vereador,3,2020
0033,17700,CLAUDIO ROBERTO NAVA,PSL,Vereador,16,2020
0033,17716,DIVINO SEBASTIÃO DA SILVA,PSL,Vereador,8,2020
0033,17717,ANTONIO VILSON DOS SANTOS,PSL,Vereador,3,2020
0033,17775,BENEDITO SIVIRINO RODRIGUES DO NASCIMENTO,PSL,Vereador,0,2020
0033,17777,SILVIO ROBERTO LIMA,PSL,Vereador,2,2020
0033,17789,MIZAEL IZIDORO BELLO GONÇALVES SILVA,PSL,Vereador,17,2020
0033,17800,JEZIEL SEVERINO DA SILVA,PSL,Vereador,102,2020
0033,17888,LUIZ CARLOS MOLINA,PSL,Vereador,15,2020
0033,17999,RENATA CRISTINA DA SILVA MOURA,PSL,Vereador,7,2020
0033,19007,GUSTAVO GONÇALVES,PODE,Vereador,10,2020
0033,19009,EDUARDO JORGE VELAZCO,PODE,Vereador,5,2020
0033,19017,FERNANDO LUIS COUTINHO NEVES,PODE,Vereador,18,2020
0033,19019,CLAYTON BUENO MENDES,PODE,Vereador,16,2020
0033,19020,SIDNEI JOSE LOPES,PODE,Vereador,11,2020
0033,19022,SONIA APARECIDA DA SILVA,PODE,Vereador,0,2020
0033,19055,ELISEU DE LIMA LÚCIO,PODE,Vereador,4,2020
0033,19069,SÔNIA MORELLI JUSTI,PODE,Vereador,8,2020
0033,19089,CREUZA RODRIGUES REAL DE OLIVEIRA,PODE,Vereador,2,2020
0033,19099,JOÃO OLIMPIO SANTANA FERREIRA,PODE,Vereador,3,2020
0033,19100,JOSÉ CARLOS DE MOURA,PODE,Vereador,0,2020
0033,19111,ADRIANA MARESTONI SPADONI,PODE,Vereador,18,2020
0033,19123,VONE DA SILVA MARQUES,PODE,Vereador,4,2020
0033,19190,RAQUEL APARECIDA DIAS,PODE,Vereador,0,2020
0033,19194,GIULIANE CAROLINE DE OLIVEIRA MARTINELLI,PODE,Vereador,0,2020
0033,19200,PAULINO DE CAMPOS,PODE,Vereador,1,2020
0033,19222,CLEUDES APARECIDA AMANCIO DA ROCHA,PODE,Vereador,1,2020
0033,19251,JÚLIO CÉSAR DE MORAIS,PODE,Vereador,1,2020
0033,19299,PAULO SERGIO RODRIGUES DA SILVA,PODE,Vereador,12,2020
0033,19300,PATRÍCIA APARECIDA BERALDO,PODE,Vereador,0,2020
0033,19321,CYNTHIA MOZER NAKAMURA,PODE,Vereador,13,2020
0033,19333,SOLANGE REGINA ALARCON TEIXEIRA,PODE,Vereador,3,2020
0033,19377,HELOISA HELENA SANT ANNA SILVEIRA,PODE,Vereador,35,2020
0033,19388,SONIA APARECIDA MARIANO,PODE,Vereador,2,2020
0033,19390,FRANCISCO CARLOS DE OLIVEIRA,PODE,Vereador,2,2020
0033,19422,ARMANDO LOPES,PODE,Vereador,6,2020
0033,19444,GISLAINE MORAES GUSMÃO DE BRITO,PODE,Vereador,13,2020
0033,19456,LUZIA DE SALES,PODE,Vereador,0,2020
0033,19466,SEBASTIÃO ROQUE RODRIGUES,PODE,Vereador,4,2020
0033,19470,MANOEL VICENTE MACHADO JUNIOR,PODE,Vereador,8,2020
0033,19555,EDUARDO DOS REIS MAGOGA,PODE,Vereador,96,2020
0033,19567,ROBERTO CARLOS GAMALIER DOS SANTOS,PODE,Vereador,7,2020
0033,19620,MIGUEL ARCANJO MONTEIRO VICENTE,PODE,Vereador,22,2020
0033,19700,ALEXSANDER LEAL DE OLIVEIRA,PODE,Vereador,3,2020
0033,19777,ARADIANE CRISTINA VICENTE RODRIGUES CHRISPIM,PODE,Vereador,2,2020
0033,19788,ARLEY PEREIRA DA SILVA,PODE,Vereador,1,2020
0033,19789,SILAS GOMES DA SILVA,PODE,Vereador,1,2020
0033,19877,NEY HAMILTON DE OLIVEIRA,PODE,Vereador,9,2020
0033,19880,MARIA RITA DE CASSIA LIVATO,PODE,Vereador,1,2020
0033,19882,ADENILSON ANTONIO PIMENTA VIEIRA,PODE,Vereador,2,2020
0033,19888,JOSE LUIS MONTEIRO,PODE,Vereador,0,2020
0033,19900,ADRIANO JARILHO DE ABREU,PODE,Vereador,7,2020
0033,19911,CARINA FERNANDA SMIRELLI,PODE,Vereador,3,2020
0033,19963,NUNO PAULO MENDONÇA FIGUEIRA,PODE,Vereador,0,2020
0033,19977,SIDIVAL CARLOS DA SILVA,PODE,Vereador,5,2020
0033,19987,APARECIDO FRANCISCO BARBINO,PODE,Vereador,2,2020
0033,19990,RONALDO DE SOUZA,PODE,Vereador,0,2020
0033,19999,RUBENS BRASILINO ROCHA,PODE,Vereador,5,2020
0033,20000,DEBORA DE ANDRADE PALERMO,PSC,Vereador,142,2020
0033,20002,MARIA EUNICE RODRIGUES,PSC,Vereador,9,2020
0033,20008,MARCOS ANTONIO GONÇALVES,PSC,Vereador,1,2020
0033,20010,JOSÉ JORGE ESCOTÃO,PSC,Vereador,3,2020
0033,20013,CARLOS CRISTOVAM PASTORE,PSC,Vereador,4,2020
0033,20020,CARLOS EDUARDO CRUZ,PSC,Vereador,142,2020
0033,20022,MILCA DOS SANTOS DUARTE,PSC,Vereador,3,2020
0033,20054,APARECIDA CELESTE LOPES,PSC,Vereador,2,2020
0033,20077,CLAUDETE MARTINS SANTOS DE ANDRADE,PSC,Vereador,2,2020
0033,20078,CARLOS EDUARDO ZANCHETA,PSC,Vereador,25,2020
0033,20110,MARIA JOSÉ CÂNDIDO,PSC,Vereador,8,2020
0033,20113,FRANCISCO DE ASSIS  MARTINS DE ALMEIDA,PSC,Vereador,0,2020
0033,20120,CLAUDINEY ALONSO,PSC,Vereador,11,2020
0033,20121,CLAUDIONOR RODRIGUES PORTO,PSC,Vereador,1,2020
0033,20123,MAURICELE DA SILVA LOPES,PSC,Vereador,19,2020
