nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
12123,GABRIEL RIBEIRO NOVAIS DOS REIS,PDT,Vereador,167,7,2024
35411,CLAUDIANO DA SILVA FERREIRA,PMB,Vereador,166,7,2024
36477,JEFERSON AMARANTE,AGIR,Vereador,163,7,2024
40777,JANAINA ROCHA DEMONTE,PSB,Vereador,162,7,2024
12030,JOSÉ GERALDO CRUZ COSTA,PDT,Vereador,161,7,2024
15007,WILSON TOURINHO DOS SANTOS,MDB,Vereador,161,7,2024
15345,GIULIANO MARTINS DE OLIVEIRA,MDB,Vereador,161,7,2024
12013,MIGUEL DENTINI NETO,PDT,Vereador,159,7,2024
27277,NELSON JOSE PACHECO,DC,Vereador,156,7,2024
35433,JEFFERSON DANIEL VIEIRA FELIX,PMB,Vereador,155,7,2024
30330,DOUGLAS FRANK LENHARD,NOVO,Vereador,154,7,2024
15001,RUBENS DE LIMA CAMPOS,MDB,Vereador,154,7,2024
28192,JOÃO DA CRUZ PEREIRA DA SILVA,PRTB,Vereador,150,7,2024
10770,ELIANE MARIA ADAMI,REPUBLICANOS,Vereador,149,7,2024
55072,ELIANE CRISTINA WAETGE,PSD,Vereador,148,7,2024
44027,MARCIA REGINA DE LIMA,UNIÃO,Vereador,148,7,2024
22567,ALEXSANDRO BATISTA,PL,Vereador,146,7,2024
55234,MARINES BARBOSA DA SILVA,PSD,Vereador,144,7,2024
12151,MANOEL MESSIAS DOS SANTOS,PDT,Vereador,141,7,2024
40037,CARLOS ALBERTO DA SILVA,PSB,Vereador,140,7,2024
25125,CARLOS HENRIQUE FORTUNATO,PRD,Vereador,139,7,2024
28777,GILMAR JACKSON BARBOSA,PRTB,Vereador,139,7,2024
35111,SERGIO PAULO DIAS,PMB,Vereador,138,7,2024
44831,JOSE MACENA DA SILVA FILHO,UNIÃO,Vereador,136,7,2024
15220,CANDIDO IDALGO DA SILVA,MDB,Vereador,136,7,2024
10112,RUTE APARECIDA LEITE RIPARI,REPUBLICANOS,Vereador,134,7,2024
12300,MARIA NEVES,PDT,Vereador,134,7,2024
27190,LEANDRO ALVES PEREIRA,DC,Vereador,134,7,2024
22221,JAIR SILVA RIOS,PL,Vereador,134,7,2024
20222,THAÍS CRISTINA CAGLIARI DE SOUZA,PODE,Vereador,133,7,2024
40313,FRANCISCO GENEZIO LIMA DE MESQUITA,PSB,Vereador,132,7,2024
36123,LUZIA JORGINA FIGUEIREDO,AGIR,Vereador,130,7,2024
36999,DOMINGOS NICOLUCCI FILHO,AGIR,Vereador,130,7,2024
35007,CREUZA RODRIGUES REAL DE OLIVEIRA,PMB,Vereador,130,7,2024
70179,JUZIANI DOS SANTOS,AVANTE,Vereador,130,7,2024
36444,MANOEL ROSA,AGIR,Vereador,129,7,2024
50147,JOÃO PEREIRA MARINS,PSOL,Vereador,129,7,2024
40111,CLAUDETE DA SILVA XAVIER,PSB,Vereador,128,7,2024
35567,ALESSANDRO DE OLIVEIRA SOUZA,PMB,Vereador,127,7,2024
30022,MAIRA MUNHOZ AZEVEDO,NOVO,Vereador,127,7,2024
77714,CLAYSON DIAS FERREIRA,SOLIDARIEDADE,Vereador,126,7,2024
28123,ANTONIO CARLOS DA CONCEIÇÃO,PRTB,Vereador,126,7,2024
55695,DANIELA ANTÔNIO DA SILVA,PSD,Vereador,125,7,2024
30789,MARÍA LÚCIA VIANA DA SILVA,NOVO,Vereador,125,7,2024
70222,MARIA DANIELA ALVES,AVANTE,Vereador,124,7,2024
77757,FABIO ORLANDO MOISÉS,SOLIDARIEDADE,Vereador,124,7,2024
12639,FABIANO TORTORELLI,PDT,Vereador,123,7,2024
44010,JOSE RENATO TAVARES DE AMORIM,UNIÃO,Vereador,123,7,2024
11444,ELIANA CRISTINA VISCALDI,PP,Vereador,123,7,2024
77555,ROBERTA CRISTINA BARRADA MELCHIOR MERLO,SOLIDARIEDADE,Vereador,121,7,2024
15444,CICERO DINIZ,MDB,Vereador,121,7,2024
10017,LEONARDO VINICIUS DE OLIVEIRA,REPUBLICANOS,Vereador,120,7,2024
11666,VIVIANE MENDES SANTIAGO,PP,Vereador,120,7,2024
70111,HUGO FERNANDO PONCE RIBEIRO,AVANTE,Vereador,120,7,2024
15012,JULIANO ALEXANDRE VALADARES DE SIQUEIRA,MDB,Vereador,120,7,2024
44015,CLARINDA MORENTE,UNIÃO,Vereador,120,7,2024
11555,JOÃO LUIZ DE ASSIS,PP,Vereador,119,7,2024
35222,CARLOS LEANDRO SIQUEIRA ZIMERMAN,PMB,Vereador,119,7,2024
70088,ANA PAULA VALENTIM BALLARINI,AVANTE,Vereador,118,7,2024
35000,VALÉRIA APARECIDA FIRMINO,PMB,Vereador,117,7,2024
15122,SUELI DE FÁTIMA STOLTI,MDB,Vereador,116,7,2024
13200,ABEL ANTONIO DE OLIVEIRA,PT,Vereador,115,7,2024
45019,RODRIGO DIAS DE CILLO,PSDB,Vereador,115,7,2024
27222,VALDETE NUNES DE SOUZA,DC,Vereador,114,7,2024
10077,LÉIA DE SOUZA FRANÇA,REPUBLICANOS,Vereador,113,7,2024
11411,NELSON EDSON FERNANDES,PP,Vereador,113,7,2024
40707,IDALINA DE CASTRO,PSB,Vereador,113,7,2024
23578,DENIS CARLOS TORRES,CIDADANIA,Vereador,112,7,2024
36456,VERA LÚCIA PEREIRA,AGIR,Vereador,111,7,2024
55999,VALDOMIRO PINHEIRO DE CAMPOS,PSD,Vereador,111,7,2024
25123,LUIZ NUNES MENDES NETO,PRD,Vereador,108,7,2024
25222,KARYN JANAINA DO PRADO LIMA CANDIDO,PRD,Vereador,106,7,2024
13570,JOÃO DOMINGUES DA FONSECA FILHO,PT,Vereador,106,7,2024
23126,ELIANE DA SILVA ROCHA,CIDADANIA,Vereador,104,7,2024
15500,JULIO CESAR THEODORO CARVALHO,MDB,Vereador,104,7,2024
28318,JEFFERSON PARZIANELLO ASSAF,PRTB,Vereador,104,7,2024
15023,JOSE ALEXANDRE MENDES,MDB,Vereador,104,7,2024
30008,ANA RITA FERREIRA PANSANI,NOVO,Vereador,104,7,2024
44555,VANESSA CRISTINA RIBEIRO DE EÇA,UNIÃO,Vereador,102,7,2024
55755,EDENIR BERTELLI,PSD,Vereador,101,7,2024
30226,MARIA EDNA NUNES DOS SANTOS,NOVO,Vereador,98,7,2024
12789,SANDRA REGINA LEÃO PAPA,PDT,Vereador,98,7,2024
36125,JOSELINDA PEREIRA BARBOSA,AGIR,Vereador,98,7,2024
70707,MARCOS CESAR VENTURA ESTEVAN,AVANTE,Vereador,97,7,2024
12661,ANTONIO CARLOS DIONISIO BISPO,PDT,Vereador,96,7,2024
45245,SABRINA TAMARA DO COUTO,PSDB,Vereador,96,7,2024
77767,ADRIANO APARECIDO DA SILVA,SOLIDARIEDADE,Vereador,95,7,2024
23003,HELGA MARA OLIVEIRA DE SIMONE,CIDADANIA,Vereador,95,7,2024
28008,JOÃO BATISTA PEDROSO,PRTB,Vereador,95,7,2024
35789,GISA CRISTINA BADAN PADILHA,PMB,Vereador,95,7,2024
77546,JOSÉ RODRIGUES DE LANA,SOLIDARIEDADE,Vereador,94,7,2024
36001,ALEXANDER STEINMETZ,AGIR,Vereador,94,7,2024
16000,MARIA ZULEIDE DE FREITAS,PSTU,Vereador,94,7,2024
20177,MARIA AUXILIADORA DA SILVA NEVES,PODE,Vereador,94,7,2024
55678,ANDRESSA VERONICA BARROS DE FREITAS,PSD,Vereador,94,7,2024
23999,JOICE SIMONE MECHE,CIDADANIA,Vereador,94,7,2024
12456,EDVANDO APARECIDO DE SOUZA,PDT,Vereador,93,7,2024
77007,ROBERTO SANTOS ALBERTO,SOLIDARIEDADE,Vereador,93,7,2024
70040,MARIA ORDILIA TEIXEIRA,AVANTE,Vereador,90,7,2024
11144,ELEN CRISTINA PINTO FELIX,PP,Vereador,89,7,2024
30123,SELMA MARIA FERREIRA DE SOUZA,NOVO,Vereador,89,7,2024
15535,ANTONIO ATILIO MIATTO,MDB,Vereador,88,7,2024
11321,MARIA CECÍLIA DE OLIVEIRA LINDO,PP,Vereador,88,7,2024
12200,CLOVES ALVES DOS SANTOS,PDT,Vereador,87,7,2024
23099,ROSEMERI FERREIRA ROSSIN MASIERO,CIDADANIA,Vereador,85,7,2024
25577,GERVALDO CESAR MARIUCCI,PRD,Vereador,85,7,2024
35249,JOSÉ LUIS MARTINS,PMB,Vereador,83,7,2024
50555,GILTON JOSÉ DE SOUSA NASCIMENTO,PSOL,Vereador,83,7,2024
22192,VALTER ZANETTI JUNIOR,PL,Vereador,81,7,2024
28111,LENIMAR DE OLIVEIRA MENEZES,PRTB,Vereador,80,7,2024
36912,RENATO HENRIQUE SKUG FERREIRA,AGIR,Vereador,79,7,2024
28100,TIAGO APARECIDO  ALVES,PRTB,Vereador,78,7,2024
27777,TARCISIO DA SILVA MOURA DA CRUZ,DC,Vereador,78,7,2024
70175,WILZA APARECIDA ARAUJO SILVA,AVANTE,Vereador,76,7,2024
11112,ARADIANE CRISTINA VICENTE RODRIGUES CHRISPIM,PP,Vereador,76,7,2024
12234,CARLOS AUGUSTO SILVEIRA SOUSA,PDT,Vereador,76,7,2024
28888,CRISTINA MARIA DA SILVA MONTEIRO,PRTB,Vereador,75,7,2024
28810,NORBERTO FRANCHI DE ANDRADE,PRTB,Vereador,75,7,2024
35977,SIDIVAL CARLOS DA SILVA,PMB,Vereador,75,7,2024
50575,ELESIVALDO DOS SANTOS,PSOL,Vereador,75,7,2024
15333,MARIA JOENEA BARBOSA DE OLIVEIRA,MDB,Vereador,75,7,2024
12156,GABRIELA PACHECO ALVARO,PDT,Vereador,74,7,2024
55333,FÁBIO LUCIANO PEREIRA,PSD,Vereador,73,7,2024
70011,JEFFERSON ALESSANDRO ROBIN,AVANTE,Vereador,71,7,2024
36360,CANDIDO GONÇALVES DA SILVA,AGIR,Vereador,69,7,2024
27147,ROZELI DA SILVA NOGUEIRA,DC,Vereador,69,7,2024
10520,SUELI DOS SANTOS SILVA BARBOSA,REPUBLICANOS,Vereador,67,7,2024
30190,ERCILIA PEREIRA DE BRITO,NOVO,Vereador,67,7,2024
55789,MARCOS ROBERTO DIAS,PSD,Vereador,66,7,2024
27027,VILMAR HERNEGA,DC,Vereador,66,7,2024
25678,ROSEMARY DE SOUSA MONTEIRO,PRD,Vereador,66,7,2024
35300,MARCIA JANE GERALDO,PMB,Vereador,65,7,2024
15025,MÁRCIA DE FÁTIMA MORAIS,MDB,Vereador,64,7,2024
40321,CÉLIA ANDRADE GARCIA,PSB,Vereador,63,7,2024
36036,ALVIMAR LEITE DOS SANTOS,AGIR,Vereador,62,7,2024
30003,DAVI ALEJANDRO NASCIMENTO,NOVO,Vereador,62,7,2024
18000,GUILHERME FERREIRA DE OLIVEIRA,REDE,Vereador,62,7,2024
28017,MYRIAM MIRTHES KOESTER,PRTB,Vereador,62,7,2024
55955,ROCHELE SALIM,PSD,Vereador,61,7,2024
50333,DANIEL DA SILVA SEEMANN,PSOL,Vereador,61,7,2024
30888,PATRICIA ESTEPHANO VICHIL JOVANOVICH,NOVO,Vereador,61,7,2024
15246,ADRIANA MARIA DA SILVA MARGARIDO,MDB,Vereador,61,7,2024
11030,IZABEL DE SOUZA SANTOS,PP,Vereador,60,7,2024
35121,PEDRO GUALBERTO OLIVEIRA DOS SANTOS,PMB,Vereador,60,7,2024
22111,GLENISE MARE ROSA,PL,Vereador,60,7,2024
50632,MANOEL GOMES DA SILVA,PSOL,Vereador,59,7,2024
20111,ROSILENE LIMA DANTAS DA SILVA,PODE,Vereador,59,7,2024
36500,JOSÉ DOMINGOS SIMÕES JUNIOR,AGIR,Vereador,59,7,2024
65556,JOAQUINA GOMES DE LIMA TEIXEIRA,PC do B,Vereador,59,7,2024
10600,LUIZA MARIA ARAÚJO,REPUBLICANOS,Vereador,58,7,2024
23555,MARLLI SILVA SOBRAL,CIDADANIA,Vereador,57,7,2024
50077,LUCIMARA DE JESUS SANTOS,PSOL,Vereador,56,7,2024
28580,ALBANO ARAUJO,PRTB,Vereador,56,7,2024
23721,MARIA BETANIA PEREIRA DOS SANTOS,CIDADANIA,Vereador,56,7,2024
30222,FLÁVIO CESAR URBANO,NOVO,Vereador,56,7,2024
35350,WILLIAMS VIEIRA RODRIGUES,PMB,Vereador,55,7,2024
22288,ÉLIDE FÁTIMA PIRES,PL,Vereador,54,7,2024
30377,THAIS CAROLINE DO CARMO JORGINO,NOVO,Vereador,53,7,2024
36025,ANTONIO CARLOS OLIVERIO,AGIR,Vereador,52,7,2024
77300,ADRIANO DE JESUS MENDES,SOLIDARIEDADE,Vereador,51,7,2024
36222,JESSA ZIZA DE SANTANA DA SILVA,AGIR,Vereador,51,7,2024
13030,DOUGLAS BARBOSA DA SILVA,PT,Vereador,51,7,2024
20999,CINTHIA CARLA PRESTES NOGUEIRA,PODE,Vereador,51,7,2024
35323,LUAN CARLOS FERREIRA,PMB,Vereador,50,7,2024
12077,HELOISA MARIA DA SILVA,PDT,Vereador,49,7,2024
12012,EDVALDO FERREIRA GUEDES,PDT,Vereador,49,7,2024
77213,KHETLIN  PAULINA TABORDA DE BRITO,SOLIDARIEDADE,Vereador,49,7,2024
70055,APARECIDA CUSTODIO DOS SANTOS,AVANTE,Vereador,49,7,2024
35160,JAIRO DE OLIVEIRA LIMA,PMB,Vereador,48,7,2024
20045,SONIA MORELLI JUSTI,PODE,Vereador,48,7,2024
70017,KATARINA LEME DA SILVA,AVANTE,Vereador,48,7,2024
36666,JOELMA GILMARA ANTUNES,AGIR,Vereador,48,7,2024
77287,ELIANA MARIA ROCHA MIRANDA,SOLIDARIEDADE,Vereador,48,7,2024
28029,SANDRA REGINA DA SILVA,PRTB,Vereador,48,7,2024
45400,CAMILA SEIXAS SCARAMUZA LEIBANTE,PSDB,Vereador,48,7,2024
27002,NAHIN DOS SANTOS,DC,Vereador,47,7,2024
36987,JOEL VALENCIO DE SOUZA,AGIR,Vereador,47,7,2024
36193,GENNE ALBINO PINTO,AGIR,Vereador,46,7,2024
35153,CRISTIANO DE OLIVEIRA E SILVA,PMB,Vereador,46,7,2024
27234,MARISA MARTINS DE OLIVEIRA,DC,Vereador,45,7,2024
27371,JOANA D ARQ MONTARELI DA SILVA,DC,Vereador,44,7,2024
13777,PEDRO PAULO TOBIAS ROSA,PT,Vereador,43,7,2024
12645,LEONARDO LORO MARTINS PINTO,PDT,Vereador,43,7,2024
35235,VALDENIR DA SILVA,PMB,Vereador,42,7,2024
18111,ALLEF FERREIRA DA SILVA,REDE,Vereador,42,7,2024
70076,SANDRA REGINA SILVA DOS SANTOS,AVANTE,Vereador,41,7,2024
25191,MARCELO DA SILVA JUNIOR,PRD,Vereador,40,7,2024
28122,GIGLIOLA  FERREIRA DOS SANTOS,PRTB,Vereador,38,7,2024
27060,WLADIMIR HENRIQUE,DC,Vereador,38,7,2024
77277,LUÍZA VICENSI FERNANDES,SOLIDARIEDADE,Vereador,37,7,2024
40424,ADRIANA CRISTINA LEITE SILVA,PSB,Vereador,37,7,2024
36277,ROSELI PAULINO,AGIR,Vereador,36,7,2024
30150,MAIKO SOUSA NERES,NOVO,Vereador,35,7,2024
12167,BETTI THEREZINHA TEIXEIRA ROSSINI,PDT,Vereador,35,7,2024
77789,ELAINE CRISTINA DA SILVA POGGETTI,SOLIDARIEDADE,Vereador,34,7,2024
25300,DIANA MARIA RODRIGUES,PRD,Vereador,34,7,2024
20567,FLAVIA SOUSA MARQUES PEREIRA,PODE,Vereador,34,7,2024
36006,CRISTIANO VINICIUS MENDES DE CARVALHO GALIANO,AGIR,Vereador,33,7,2024
15234,SIMONE VALESKA DA SILVA FREITAS,MDB,Vereador,33,7,2024
77917,GERIVALDO SANTOS LIMA,SOLIDARIEDADE,Vereador,32,7,2024
35555,CARLA FERREIRA XAVIER,PMB,Vereador,32,7,2024
27127,CYRO MANOEL PEREIRA DE LIMA,DC,Vereador,32,7,2024
12750,GILBERTO JEFFERSON DE BARROS,PDT,Vereador,29,7,2024
36200,GILBERTO FELIX DA SILVA,AGIR,Vereador,29,7,2024
12273,BRIGIDA FELICIANA DOS SANTOS,PDT,Vereador,29,7,2024
36333,FABIANA STROPA,AGIR,Vereador,28,7,2024
70107,LEILA CURSINO BATISTA,AVANTE,Vereador,28,7,2024
35515,ROBSON APARECIDO AYRES,PMB,Vereador,27,7,2024
35888,MARGARIDA FERREIRA DA SILVA BARBOZA,PMB,Vereador,26,7,2024
50054,PAULO ROBERTO DIAS,PSOL,Vereador,26,7,2024
35388,SONIA APARECIDA MARIANO,PMB,Vereador,25,7,2024
25132,FRANCISLEY ILDECIR RODRIGUES,PRD,Vereador,24,7,2024
13093,ADLLAYNE VITORINO DAMBROSKI PEDROSO,PT,Vereador,23,7,2024
25378,BRUNNO HENRIQUE CATELAN VELOSO DE JESUS,PRD,Vereador,21,7,2024
12980,REGINA CÉLIA MARTINS,PDT,Vereador,21,7,2024
25636,ANDRE DE MATOS TELIS,PRD,Vereador,20,7,2024
30730,AUGUSTO CÉSAR DE PAIVA CASTRO JUNIOR,NOVO,Vereador,20,7,2024
30111,EDSON EDUARDO SANTINI,NOVO,Vereador,20,7,2024
36111,IARA APARECIDA RODRIGUES DOS SANTOS,AGIR,Vereador,20,7,2024
15255,LUCIANA FRANÇA,MDB,Vereador,19,7,2024
35999,DAVID HONORATO,PMB,Vereador,18,7,2024
10756,RHAIZA FERNANDA ATÊNCIO LIMA DOS ANJOS,REPUBLICANOS,Vereador,17,7,2024
25170,CARLOS EDUARDO ALVES,PRD,Vereador,17,7,2024
15002,EDNA CONTINI DA CUNHA,MDB,Vereador,16,7,2024
35570,VERA LÚCIA DE LIMA,PMB,Vereador,16,7,2024
36007,PEDRO HENRIQUE MÁXIMO RODRIGUES,AGIR,Vereador,15,7,2024
30900,RAIMUNDO SERAPIÃO DE BRITO,NOVO,Vereador,15,7,2024
25200,AGATHA BEATRIZ FELIX DE SOUZA,PRD,Vereador,15,7,2024
55045,ROSANA MATIAS DA PENHA,PSD,Vereador,15,7,2024
36023,SONIA MARIA DOS SANTOS,AGIR,Vereador,14,7,2024
77333,MARIA CRISTINA DE CAMPOS BRITO,SOLIDARIEDADE,Vereador,14,7,2024
25632,MARCOS FERNANDES MONTEIRO,PRD,Vereador,14,7,2024
25668,ANDRÉ LUIZ BENEDETI,PRD,Vereador,13,7,2024
25321,ROBERTO ALVES MENDONÇA,PRD,Vereador,13,7,2024
36190,FRANCISCO PEREIRA DE CASTRO JUNIOR,AGIR,Vereador,13,7,2024
12454,ISABELA MACHADO FERRACINI,PDT,Vereador,11,7,2024
27294,MARILDA MARQUES MENDES,DC,Vereador,11,7,2024
22733,MARCELO CARLOS ADÃO,PL,Vereador,11,7,2024
25456,FLAVIA DE ANDRADE SANTOS MACEDO DOMINGUES,PRD,Vereador,9,7,2024
25630,MAYRA MEIRA DE ALMEIDA BARROS,PRD,Vereador,8,7,2024
25800,MARCIO CHAHOUD GARCIA,PRD,Vereador,8,7,2024
35154,CARLOS ROBERTO DOS SANTOS,PMB,Vereador,6,7,2024
25633,JÚLIO CESAR ALVES DE OLIVEIRA,PRD,Vereador,6,7,2024
27052,MARCOS ANTONIO GONCALVES,DC,Vereador,5,7,2024
25614,RUTE GOBATTI DE LIMA SANTOS,PRD,Vereador,5,7,2024
25999,JEFERSON BEIERLE,PRD,Vereador,4,7,2024
27700,TAIARA GONCALVES LOPES,DC,Vereador,3,7,2024
25250,MAIRA STEFANY GOBO DOS SANTOS,PRD,Vereador,3,7,2024
25959,JONATHAS ERNANI SOUZA MORAES,PRD,Vereador,2,7,2024
36777,ANDERSON JONATAS DA SILVA,AGIR,Vereador,2,7,2024
77550,VALDECI DA SILVA,SOLIDARIEDADE,Vereador,1,7,2024
25111,LUIS FERNANDO ROGERIO DA SILVA,PRD,Vereador,1,7,2024
25186,KLEBER EDUARDO GONÇALVES,PRD,Vereador,1,7,2024
27648,MILDRED FERNANDA SILVA BRITO,DC,Vereador,0,7,2024
44004,DOUGLAS FRANCISCO DA SILVA,UNIÃO,Vereador,0,7,2024
45321,GERALDO CELSO SAMPAIO BOSSOLAN,PSDB,Vereador,0,7,2024
25137,LEONARDO CABRAL DE MOURA,PRD,Vereador,0,7,2024
25604,THAMIRIS ARAUJO,PRD,Vereador,0,7,2024
35088,ROSILENE FERREIRA NUNES,PMB,Vereador,0,7,2024
25001,CAMILA FREITAS NUNES,PRD,Vereador,0,7,2024
70200,COSME SANTOS COSTA,AVANTE,Vereador,0,7,2024
70567,MARISTELA DE SOUZA GOMES,AVANTE,Vereador,0,7,2024
70000,AURELIO JOSE CLAUDIO,AVANTE,Vereador,0,7,2024
