nr_local,nr_candidato,nm_candidato,votos,sg_partido,ano,lat,lng
1015,22500,LUCAS DIEZ BOVE,156,PL,2022,-22.8943716,-47.0503261
1015,2251,ADILSON BARROSO OLIVEIRA,31,PL,2022,-22.8943716,-47.0503261
1015,2255,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,34,PL,2022,-22.8943716,-47.0503261
1015,22553,THELMA ELAINE BRASILEIRO ROBERTI,30,PL,2022,-22.8943716,-47.0503261
1015,22555,FABIO ROGÉRIO CANDIDO,37,PL,2022,-22.8943716,-47.0503261
1015,2270,MARCO ANTONIO FELICIANO,105,PL,2022,-22.8943716,-47.0503261
1015,2274,JEFFERSON ALVES DE CAMPOS,84,PL,2022,-22.8943716,-47.0503261
1015,2276,MARSCHELO RODRIGO MARIN MECHE,93,PL,2022,-22.8943716,-47.0503261
1015,22808,FABRIZIO FASANO JUNIOR,37,PL,2022,-22.8943716,-47.0503261
1015,2290,GUILHERME MURARO DERRITE,130,PL,2022,-22.8943716,-47.0503261
1015,22900,FLAVIO GONÇALVES DA COSTA,39,PL,2022,-22.8943716,-47.0503261
1015,22922,VALERIA MULLER RAMOS BOLSONARO,686,PL,2022,-22.8943716,-47.0503261
1015,2300,MARCO ANTONIO VILLA,102,CIDADANIA,2022,-22.8943716,-47.0503261
1015,23000,RAFAEL FERNANDO ZIMBALDI,751,CIDADANIA,2022,-22.8943716,-47.0503261
1015,23456,ANTONIO DIRCEU DALBEN,120,CIDADANIA,2022,-22.8943716,-47.0503261
1015,23888,LI LI MIN,38,CIDADANIA,2022,-22.8943716,-47.0503261
1015,2822,ROGERIO STRACIALANO PARADA,43,PRTB,2022,-22.8943716,-47.0503261
1015,28357,MARDQUEU SILVIO FRANCA FILHO,31,PRTB,2022,-22.8943716,-47.0503261
1015,287,JANAINA CONCEIÇÃO PASCHOAL,517,PRTB,2022,-22.8943716,-47.0503261
1015,30,Partido Novo,208,NOVO,2022,-22.8943716,-47.0503261
1015,30,VINICIUS LAZZER POIT,322,NOVO,2022,-22.8943716,-47.0503261
1015,300,RICARDO LUIS MELLÃO,302,NOVO,2022,-22.8943716,-47.0503261
1015,3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,149,NOVO,2022,-22.8943716,-47.0503261
1015,3001,MARINA HELENA CUNHA PEREIRA SANTOS,37,NOVO,2022,-22.8943716,-47.0503261
1015,30130,MARIA CRISTINA DE OLIVEIRA,57,NOVO,2022,-22.8943716,-47.0503261
1015,3030,ADRIANA MIGUEL VENTURA,127,NOVO,2022,-22.8943716,-47.0503261
1015,3055,FERNANDO HOLIDAY SILVA BISPO,31,NOVO,2022,-22.8943716,-47.0503261
1015,30555,LUCAS PAVANATO DE OLIVEIRA,31,NOVO,2022,-22.8943716,-47.0503261
1015,30600,LEONARDO DE SIQUEIRA LIMA,75,NOVO,2022,-22.8943716,-47.0503261
1015,30730,HENRIQUE MAGALHÃES TEIXEIRA,174,NOVO,2022,-22.8943716,-47.0503261
1015,35352,FERNANDO LUIS COUTINHO NEVES,47,PMB,2022,-22.8943716,-47.0503261
1015,35555,DANILO RIDYER PALMA,50,PMB,2022,-22.8943716,-47.0503261
1015,36190,ADRIANA SANCHES GALDEANO BORGO,66,AGIR,2022,-22.8943716,-47.0503261
1015,40,Partido Socialista Brasileiro,102,,2022,-22.8943716,-47.0503261
1015,400,MÁRCIO LUIZ FRANÇA GOMES,3966,PSB,2022,-22.8943716,-47.0503261
1015,4000,JONAS DONIZETTE FERREIRA,775,PSB,2022,-22.8943716,-47.0503261
1015,40000,ANDRÉA WERNER SILVA BONOLI,85,PSB,2022,-22.8943716,-47.0503261
1015,4004,AUGUSTO DE ARRUDA BOTELHO NETO,37,PSB,2022,-22.8943716,-47.0503261
1015,4040,TABATA CLAUDIA AMARAL DE PONTES,251,PSB,2022,-22.8943716,-47.0503261
1015,40400,RENATA FALZONI,32,PSB,2022,-22.8943716,-47.0503261
1015,40456,PERMÍNIO MONTEIRO DA SILVA,177,PSB,2022,-22.8943716,-47.0503261
1015,40540,LARA EUNICE SANTOS BARBOSA,31,PSB,2022,-22.8943716,-47.0503261
1015,4400,ROSANGELA MARIA WOLFF DE QUADROS MORO,208,UNIÃO,2022,-22.8943716,-47.0503261
1015,44007,FELIPE SOUZA MURAKAMI DE FRANCO,54,UNIÃO,2022,-22.8943716,-47.0503261
1015,44019,RODRIGO LUIS DE BARROS ALMEIDA,188,UNIÃO,2022,-22.8943716,-47.0503261
1015,4407,FELIPE BECARI COMENALE,73,UNIÃO,2022,-22.8943716,-47.0503261
1015,44077,RAFAEL SARAIVA GAIA,48,UNIÃO,2022,-22.8943716,-47.0503261
1015,44220,ANDRE CRISTHIANO CAYRES RIBEIRO,106,UNIÃO,2022,-22.8943716,-47.0503261
1015,4425,ALEXANDRE LEITE DA SILVA,32,UNIÃO,2022,-22.8943716,-47.0503261
1015,4433,KIM PATROCA KATAGUIRI,213,UNIÃO,2022,-22.8943716,-47.0503261
1015,44333,AMANDA VETTORAZZO CARNEIRO,53,UNIÃO,2022,-22.8943716,-47.0503261
1015,4434,DOUGLAS DE PAULO VIEGAS,43,UNIÃO,2022,-22.8943716,-47.0503261
1015,44777,AUGUSTO ZACARIAS CORREA LEITE,108,UNIÃO,2022,-22.8943716,-47.0503261
1015,4488,CRISTIANO MOREIRA PINTO BERALDO,38,UNIÃO,2022,-22.8943716,-47.0503261
1015,44999,RENATO DE SOUZA BATTISTA,39,UNIÃO,2022,-22.8943716,-47.0503261
1015,45,Partido da Social Democracia Brasileira,84,PSDB,2022,-22.8943716,-47.0503261
1015,45,RODRIGO GARCIA,1874,PSDB,2022,-22.8943716,-47.0503261
1015,4500,CARLOS HENRIQUE FOCESI SAMPAIO,496,PSDB,2022,-22.8943716,-47.0503261
1015,45123,ROGERIO NOGUEIRA LOPES CRUZ,45,PSDB,2022,-22.8943716,-47.0503261
1015,45200,CÉLIA CAMARGO LEÃO EDELMUTH,282,PSDB,2022,-22.8943716,-47.0503261
1015,4545,JOSÉ SERRA,36,PSDB,2022,-22.8943716,-47.0503261
1015,45678,LUIZ HENRIQUE CIRILO,146,PSDB,2022,-22.8943716,-47.0503261
1015,50,Partido Socialismo e Liberdade,36,,2022,-22.8943716,-47.0503261
1015,5000,SÂMIA DE SOUZA BOMFIM,198,PSOL,2022,-22.8943716,-47.0503261
1015,50000,PAULA NUNES DOS SANTOS,130,PSOL,2022,-22.8943716,-47.0503261
1015,5010,GUILHERME CASTRO BOULOS,545,PSOL,2022,-22.8943716,-47.0503261
1015,50100,MARIANA CONTI TAKAHASHI,467,PSOL,2022,-22.8943716,-47.0503261
1015,50110,EDIANE MARIA DO NASCIMENTO,97,PSOL,2022,-22.8943716,-47.0503261
1015,5021,LUIZA ERUNDINA DE SOUSA,45,PSOL,2022,-22.8943716,-47.0503261
1015,50456,ADRIANA SCANAVEZ DOS SANTOS,30,PSOL,2022,-22.8943716,-47.0503261
1015,5050,IVAN VALENTE,39,PSOL,2022,-22.8943716,-47.0503261
1015,5070,ERIKA SANTOS SILVA,164,PSOL,2022,-22.8943716,-47.0503261
1015,50777,PAULO ROBERTO BUFALO,122,PSOL,2022,-22.8943716,-47.0503261
1015,50789,CARLOS ALBERTO GIANNASI,101,PSOL,2022,-22.8943716,-47.0503261
1015,5088,SÔNIA BONE DE SOUSA SILVA SANTOS,128,PSOL,2022,-22.8943716,-47.0503261
1015,50900,MÔNICA CRISTINA SEIXAS BONFIM,46,PSOL,2022,-22.8943716,-47.0503261
1015,5101,TERESINHA DE CARVALHO,61,PATRIOTA,2022,-22.8943716,-47.0503261
1015,55400,MARTA MARIA FREIRE DA COSTA,165,PSD,2022,-22.8943716,-47.0503261
1015,5555,GUILHERME CAMPOS JUNIOR,42,PSD,2022,-22.8943716,-47.0503261
1015,55655,ARTUR CASSEB ORSI,542,PSD,2022,-22.8943716,-47.0503261
1015,5577,ANTONIO CEZAR CORREIA FREIRE,45,PSD,2022,-22.8943716,-47.0503261
1015,55777,OSEIAS SANTOS DA SILVA,45,PSD,2022,-22.8943716,-47.0503261
1015,65035,LECI BRANDÃO DA SILVA,54,PC DO B,2022,-22.8943716,-47.0503261
1015,6565,ORLANDO SILVA DE JESUS JUNIOR,67,PC DO B,2022,-22.8943716,-47.0503261
1015,65656,MARCIA REGINA QUINTANILHA,52,PC DO B,2022,-22.8943716,-47.0503261
1015,77040,ADILSON DE SOUZA ROCHA,41,SOLIDARIEDADE,2022,-22.8943716,-47.0503261
1015,7719,MARCELO HENRIQUE SILVA,41,SOLIDARIEDADE,2022,-22.8943716,-47.0503261
1015,80,CAROLINA REJAILI VIGLIAR,65,UP,2022,-22.8943716,-47.0503261
1015,800,VIVIAN MENDES DA SILVA,195,UP,2022,-22.8943716,-47.0503261
1015,9000,PABLO HENRIQUE COSTA MARÇAL,174,PROS,2022,-22.8943716,-47.0503261
1015,90000,NEZIO ANTONIO MONTEIRO FILHO,63,PROS,2022,-22.8943716,-47.0503261
1015,9022,NISE HITOMI YAMAGUCHI,45,PROS,2022,-22.8943716,-47.0503261
1015,95,VOTO BRANCO,3945,,2022,-22.8943716,-47.0503261
1015,96,VOTO NULO,4906,,2022,-22.8943716,-47.0503261
1023,10,REPUBLICANOS,49,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10,TARCISIO GOMES DE FREITAS,14158,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,1000,CELSO UBIRAJARA RUSSOMANNO,134,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10000,JORGE WILSON GONÇALVES DE MATTOS,30,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10099,LEONICE ALVES DA PAZ,63,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,1010,MARCOS ANTONIO PEREIRA,34,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10123,GILMACI DOS SANTOS BARBOSA,173,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10200,HIGOR DIEGO RALLA,272,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,10550,TOME ABDUCH,326,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,1078,BENEDITO ROBERTO ALVES FERREIRA,180,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,1099,ROBERTO ALVES DE LUCENA,43,REPUBLICANOS,2022,-22.9394149,-47.1034374
1023,1100,MANOEL MAURICIO SILVA NEVES,40,PP,2022,-22.9394149,-47.1034374
1023,1111,BRUNO MARCELLO DE OLIVEIRA LIMA,214,PP,2022,-22.9394149,-47.1034374
1023,1112,ISRAEL NANTES SANTOS,83,PP,2022,-22.9394149,-47.1034374
1023,1122,CARLOS ALBERTO DA CUNHA,66,PP,2022,-22.9394149,-47.1034374
1023,11777,ANTONIO ASSUNÇÃO DE OLIM,60,PP,2022,-22.9394149,-47.1034374
1023,12,ELVIS LEONARDO CEZAR,91,PDT,2022,-22.9394149,-47.1034374
1023,12,Partido Democrático Trabalhista,63,PDT,2022,-22.9394149,-47.1034374
1023,12200,WILSON KELLER DE MATOS,30,PDT,2022,-22.9394149,-47.1034374
1023,123,JOSÉ ALDO REBELO FIGUEIREDO,137,PDT,2022,-22.9394149,-47.1034374
1023,13,FERNANDO HADDAD,10164,PT,2022,-22.9394149,-47.1034374
1023,13,Partido dos Trabalhadores,497,PT,2022,-22.9394149,-47.1034374
1023,13016,THAINARA KAROLINE FARIA,147,PT,2022,-22.9394149,-47.1034374
1023,13112,EVELYN SILVA DO NASCIMENTO VICENTE DA SILVA,33,PT,2022,-22.9394149,-47.1034374
1023,13120,CARLOS ROBERTO DE OLIVEIRA,40,PT,2022,-22.9394149,-47.1034374
1023,13121,ANA LUCIA LIPPAUS PERUGINI,112,PT,2022,-22.9394149,-47.1034374
1023,13123,MARIA IZABEL AZEVEDO NORONHA,67,PT,2022,-22.9394149,-47.1034374
1023,1313,RUI GOETHE DA COSTA FALCÃO,45,PT,2022,-22.9394149,-47.1034374
1023,13133,EDUARDO MATARAZZO SUPLICY,462,PT,2022,-22.9394149,-47.1034374
1023,1319,PEDRO TOURINHO DE SIQUEIRA,1013,PT,2022,-22.9394149,-47.1034374
1023,13199,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,248,PT,2022,-22.9394149,-47.1034374
1023,13300,WAGNER DE MELO ROMÃO,141,PT,2022,-22.9394149,-47.1034374
1023,13331,VERA LUCIA RODRIGUES DE FARIA,60,PT,2022,-22.9394149,-47.1034374
1023,13651,PAULO BATISTA DOS REIS,39,PT,2022,-22.9394149,-47.1034374
1023,13654,JANDYRA MASSUE UEHARA ALVES,79,PT,2022,-22.9394149,-47.1034374
1023,1366,MARIANA CERGOLI JANEIRO,39,PT,2022,-22.9394149,-47.1034374
1023,1380,JILMAR AUGUSTINHO TATTO,259,PT,2022,-22.9394149,-47.1034374
1023,13800,JORGE DO CARMO SILVA,64,PT,2022,-22.9394149,-47.1034374
1023,1414,ADRILLES REIS JORGE,93,PTB,2022,-22.9394149,-47.1034374
1023,15,Movimento Democrático Brasileiro,38,,2022,-22.9394149,-47.1034374
1023,1500,MARIO PALUMBO JUNIOR,74,MDB,2022,-22.9394149,-47.1034374
1023,1536,ENRICO VAN BLARCUM DE GRAAFF MISASI,64,MDB,2022,-22.9394149,-47.1034374
1023,15363,JOSÉ ROGERIO SOARES DOS SANTOS,56,MDB,2022,-22.9394149,-47.1034374
1023,155,EDSON APARECIDO DOS SANTOS,605,MDB,2022,-22.9394149,-47.1034374
1023,1580,FÁBIO EDUARDO DE OLIVEIRA TERUEL,58,MDB,2022,-22.9394149,-47.1034374
1023,1587,ARNALDO SALVETTI PALACIO JUNIOR,85,MDB,2022,-22.9394149,-47.1034374
1023,18000,MARINA MEDEIROS HELOU,92,REDE,2022,-22.9394149,-47.1034374
1023,1818,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,222,REDE,2022,-22.9394149,-47.1034374
1023,1877,RICARDO MAGNUS OSÓRIO GALVÃO,59,REDE,2022,-22.9394149,-47.1034374
1023,1910,BRUNO AREVALO GANEM,65,PODE,2022,-22.9394149,-47.1034374
1023,19101,CLARICE CARASSOL AREVALO GANEM,52,PODE,2022,-22.9394149,-47.1034374
1023,1911,HENI OZI CUKIER,58,PODE,2022,-22.9394149,-47.1034374
1023,19519,EDUARDO DOS REIS MAGOGA,79,PODE,2022,-22.9394149,-47.1034374
1023,20123,HELIO DONIZETE ZANATTA,32,PSC,2022,-22.9394149,-47.1034374
1023,2020,GILBERTO NASCIMENTO SILVA,53,PSC,2022,-22.9394149,-47.1034374
1023,20320,JOSÉ CARLOS FURIOSO,61,PSC,2022,-22.9394149,-47.1034374
1023,211,TITO FLAVIO BELLINI NOGUEIRA DE OLIVEIRA,41,PCB,2022,-22.9394149,-47.1034374
1023,22,Partido Liberal,371,,2022,-22.9394149,-47.1034374
1023,2200,JOSÉ AUGUSTO ROSA,42,PL,2022,-22.9394149,-47.1034374
1023,22000,DIMAS MECCA SAMPAIO,146,PL,2022,-22.9394149,-47.1034374
1023,2208,MARIO LUIS FRIAS,177,PL,2022,-22.9394149,-47.1034374
1023,2210,CARLA ZAMBELLI SALGADO DE OLIVEIRA,960,PL,2022,-22.9394149,-47.1034374
1023,22100,BRUNO ZAMBELLI SALGADO,243,PL,2022,-22.9394149,-47.1034374
1023,22112,CARLOS CEZAR DA SILVA,78,PL,2022,-22.9394149,-47.1034374
1023,22120,GILDEVANIO ILSO DOS SANTOS DINIZ,180,PL,2022,-22.9394149,-47.1034374
1023,22138,ROBERVAL CONTE LOPES LIMA,106,PL,2022,-22.9394149,-47.1034374
1023,22180,RAQUEL KOBASHI GALLINATI LOMBARDI,57,PL,2022,-22.9394149,-47.1034374
1023,222,MARCOS CESAR PONTES,6370,PL,2022,-22.9394149,-47.1034374
1023,2222,EDUARDO NANTES BOLSONARO,644,PL,2022,-22.9394149,-47.1034374
1023,22222,MARCOS ROBERTO DAMASIO DA SILVA,55,PL,2022,-22.9394149,-47.1034374
1023,2233,PAULO ROBERTO FREIRE DA COSTA,199,PL,2022,-22.9394149,-47.1034374
1023,22343,THIAGO REIS AURICCHIO,50,PL,2022,-22.9394149,-47.1034374
1023,22422,PAULO JORGE MANSUR NETO,153,PL,2022,-22.9394149,-47.1034374
1023,2243,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,107,PL,2022,-22.9394149,-47.1034374
1023,22444,MATHEUS COIMBRA MARTINS DE AGUIAR,69,PL,2022,-22.9394149,-47.1034374
1023,2247,PAULO FRANCISCO MUNIZ BILYNSKYJ,44,PL,2022,-22.9394149,-47.1034374
1023,2250,RICARDO DE AQUINO SALLES,688,PL,2022,-22.9394149,-47.1034374
1023,22500,LUCAS DIEZ BOVE,144,PL,2022,-22.9394149,-47.1034374
1023,2255,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,40,PL,2022,-22.9394149,-47.1034374
1023,22553,THELMA ELAINE BRASILEIRO ROBERTI,33,PL,2022,-22.9394149,-47.1034374
1023,22555,FABIO ROGÉRIO CANDIDO,31,PL,2022,-22.9394149,-47.1034374
1023,2270,MARCO ANTONIO FELICIANO,81,PL,2022,-22.9394149,-47.1034374
1023,2274,JEFFERSON ALVES DE CAMPOS,71,PL,2022,-22.9394149,-47.1034374
1023,2276,MARSCHELO RODRIGO MARIN MECHE,93,PL,2022,-22.9394149,-47.1034374
1023,2290,GUILHERME MURARO DERRITE,122,PL,2022,-22.9394149,-47.1034374
1023,22922,VALERIA MULLER RAMOS BOLSONARO,466,PL,2022,-22.9394149,-47.1034374
1023,2300,MARCO ANTONIO VILLA,125,CIDADANIA,2022,-22.9394149,-47.1034374
1023,23000,RAFAEL FERNANDO ZIMBALDI,822,CIDADANIA,2022,-22.9394149,-47.1034374
1023,23456,ANTONIO DIRCEU DALBEN,92,CIDADANIA,2022,-22.9394149,-47.1034374
1023,23888,LI LI MIN,41,CIDADANIA,2022,-22.9394149,-47.1034374
1023,287,JANAINA CONCEIÇÃO PASCHOAL,486,PRTB,2022,-22.9394149,-47.1034374
1023,30,Partido Novo,197,NOVO,2022,-22.9394149,-47.1034374
1023,30,VINICIUS LAZZER POIT,299,NOVO,2022,-22.9394149,-47.1034374
1023,300,RICARDO LUIS MELLÃO,335,NOVO,2022,-22.9394149,-47.1034374
1023,3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,276,NOVO,2022,-22.9394149,-47.1034374
1023,3001,MARINA HELENA CUNHA PEREIRA SANTOS,80,NOVO,2022,-22.9394149,-47.1034374
1023,30130,MARIA CRISTINA DE OLIVEIRA,64,NOVO,2022,-22.9394149,-47.1034374
1023,3030,ADRIANA MIGUEL VENTURA,143,NOVO,2022,-22.9394149,-47.1034374
1023,30600,LEONARDO DE SIQUEIRA LIMA,151,NOVO,2022,-22.9394149,-47.1034374
1023,30730,HENRIQUE MAGALHÃES TEIXEIRA,288,NOVO,2022,-22.9394149,-47.1034374
1023,36190,ADRIANA SANCHES GALDEANO BORGO,104,AGIR,2022,-22.9394149,-47.1034374
1023,40,Partido Socialista Brasileiro,125,,2022,-22.9394149,-47.1034374
1023,400,MÁRCIO LUIZ FRANÇA GOMES,4212,PSB,2022,-22.9394149,-47.1034374
1023,4000,JONAS DONIZETTE FERREIRA,618,PSB,2022,-22.9394149,-47.1034374
