nr_local,nr_candidato,nm_candidato,votos,sg_partido,ano,lat,lng
1015,13300,WAGNER DE MELO ROMÃO,94,PT,2024,-22.8943716,-47.0503261
1015,13613,CARLOS ROBERTO DE OLIVEIRA,30,PT,2024,-22.8943716,-47.0503261
1015,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,113,MDB,2024,-22.8943716,-47.0503261
1015,15055,CARLOS HENRIQUE PINTO,33,MDB,2024,-22.8943716,-47.0503261
1015,15111,RODRIGO DA SILVA FREITAS DOS SANTOS,88,MDB,2024,-22.8943716,-47.0503261
1015,15123,JOÃO BATISTA DE PAULA,38,MDB,2024,-22.8943716,-47.0503261
1015,15555,HÉLIO ALVES MOREIRA,87,MDB,2024,-22.8943716,-47.0503261
1015,15567,LUIS GUSTAVO MARQUES DOS SANTOS,73,MDB,2024,-22.8943716,-47.0503261
1015,15789,JAKSSON LEANDRO LUCIANO GONÇALVES,117,MDB,2024,-22.8943716,-47.0503261
1015,20000,EDUARDO DOS REIS MAGOGA,46,PODE,2024,-22.8943716,-47.0503261
1015,20007,LUIZ GONZAGA,44,PODE,2024,-22.8943716,-47.0503261
1015,20020,LUIZ HENRIQUE CIRILO,79,PODE,2024,-22.8943716,-47.0503261
1015,20050,ANDRÉ LUIS SILVA DE SOUZA,43,PODE,2024,-22.8943716,-47.0503261
1015,20100,HEBERT GARAGNANI,124,PODE,2024,-22.8943716,-47.0503261
1015,20123,GILBERTO LEÃO DE ARAÚJO,35,PODE,2024,-22.8943716,-47.0503261
1015,20190,MARCOS ALVES FERREIRA,31,PODE,2024,-22.8943716,-47.0503261
1015,20500,JOSÉ CARLOS FURIOSO,51,PODE,2024,-22.8943716,-47.0503261
1015,20555,DANILO RIDYER PALMA,64,PODE,2024,-22.8943716,-47.0503261
1015,22,Partido Liberal,64,,2024,-22.8943716,-47.0503261
1015,22000,DEBORA DE ANDRADE PALERMO,121,PL,2024,-22.8943716,-47.0503261
1015,22022,CARLOS EDUARDO CRUZ,82,PL,2024,-22.8943716,-47.0503261
1015,22123,LUIS HENRIQUE SILVA SCHENEIDER,213,PL,2024,-22.8943716,-47.0503261
1015,22222,OTTO ALEJANDRO RIGAZZO ETTINGER,292,PL,2024,-22.8943716,-47.0503261
1015,22233,GUILHERME BANDONI TEIXEIRA,103,PL,2024,-22.8943716,-47.0503261
1015,22400,MARCIA APARECIDA PEREIRA DA SILVA PINHEIRO,43,PL,2024,-22.8943716,-47.0503261
1015,22422,BENEDITO PEREIRA LIMA,147,PL,2024,-22.8943716,-47.0503261
1015,22622,EDEVALDO DE MELO,281,PL,2024,-22.8943716,-47.0503261
1015,23,RAFAEL FERNANDO ZIMBALDI,762,CIDADANIA,2024,-22.8943716,-47.0503261
1015,23000,VINICIUS DE OLIVEIRA SANDOVAL,215,CIDADANIA,2024,-22.8943716,-47.0503261
1015,23200,JEAN MARCOS ZACARIAS DA SILVA,75,CIDADANIA,2024,-22.8943716,-47.0503261
1015,27888,ZULEICA APARECIDA DA SILVA,30,DC,2024,-22.8943716,-47.0503261
1015,30,Partido Novo,33,NOVO,2024,-22.8943716,-47.0503261
1015,30,WILSON KELLER DE MATOS,241,NOVO,2024,-22.8943716,-47.0503261
1015,30999,PAULO SERGIO BARCELLOS GASPAR,96,NOVO,2024,-22.8943716,-47.0503261
1015,40013,JAIRSON VALERIO DOS ANJOS,54,PSB,2024,-22.8943716,-47.0503261
1015,40112,FILIPE BATISTA MARCHESI,61,PSB,2024,-22.8943716,-47.0503261
1015,40234,MARCOS JOSE BERNARDELLI,105,PSB,2024,-22.8943716,-47.0503261
1015,40300,SHIRLEI APARECIDA BUENO ALVES,38,PSB,2024,-22.8943716,-47.0503261
1015,40345,CLAUDINEI ALMEIDA,84,PSB,2024,-22.8943716,-47.0503261
1015,40444,JOÃO GOMES JUNIOR,39,PSB,2024,-22.8943716,-47.0503261
1015,40456,PERMINIO MONTEIRO DA SILVA,107,PSB,2024,-22.8943716,-47.0503261
1015,40580,JOSE CARLOS DOS SANTOS,61,PSB,2024,-22.8943716,-47.0503261
1015,40678,JOSE CARLOS SILVA,84,PSB,2024,-22.8943716,-47.0503261
1015,40800,MARCELO VITAL,32,PSB,2024,-22.8943716,-47.0503261
1015,40999,MARCIO JOSE ALVES DO NASCIMENTO,31,PSB,2024,-22.8943716,-47.0503261
1015,44000,RODRIGO LUIS DE BARROS ALMEIDA,64,UNIÃO,2024,-22.8943716,-47.0503261
1015,44004,DOUGLAS FRANCISCO DA SILVA,37,UNIÃO,2024,-22.8943716,-47.0503261
1015,44019,FELIPE PEREIRA DE CAMPOS VERGUEIRO,31,UNIÃO,2024,-22.8943716,-47.0503261
1015,44100,CLAUDIA DAS DORES CAMARGO DA SILVA,32,UNIÃO,2024,-22.8943716,-47.0503261
1015,44123,WANDERLEY LUIZ SARTORI,52,UNIÃO,2024,-22.8943716,-47.0503261
1015,44190,JAIME DE SOUZA,73,UNIÃO,2024,-22.8943716,-47.0503261
1015,44200,EDSON RIBEIRO,91,UNIÃO,2024,-22.8943716,-47.0503261
1015,44444,MARJORIE DA COSTA HENRIQUE RODRIGUES,30,UNIÃO,2024,-22.8943716,-47.0503261
1015,44567,HENRI MAEDA,35,UNIÃO,2024,-22.8943716,-47.0503261
1015,45500,WILSON DA SILVA,34,PSDB,2024,-22.8943716,-47.0503261
1015,50000,PAULO ROBERTO BUFALO,72,PSOL,2024,-22.8943716,-47.0503261
1015,50001,MARCELA DIAS MOREIRA,33,PSOL,2024,-22.8943716,-47.0503261
1015,50019,THAMIRES BATISTA GOMES RAMOS,35,PSOL,2024,-22.8943716,-47.0503261
1015,50100,MARIANA CONTI TAKAHASHI,270,PSOL,2024,-22.8943716,-47.0503261
1015,50123,FERNANDA DE OLIVEIRA SOUTO,62,PSOL,2024,-22.8943716,-47.0503261
1015,55000,GUILHERME DAMASCENO FERNANDES,48,PSD,2024,-22.8943716,-47.0503261
1015,55055,NELSON HOSSRI NETO,175,PSD,2024,-22.8943716,-47.0503261
1015,55190,JOSÉ ANTONIO PEREIRA JÚNIOR,31,PSD,2024,-22.8943716,-47.0503261
1015,55321,ADAUTO JOSÉ DE JESUS,35,PSD,2024,-22.8943716,-47.0503261
1015,55510,MULLER PASCHOAL DE OLIVEIRA FERREIRA,73,PSD,2024,-22.8943716,-47.0503261
1015,55522,LUIZ LAURO FERREIRA,34,PSD,2024,-22.8943716,-47.0503261
1015,55555,FLÁVIO MAYNARDES ARAÚJO,47,PSD,2024,-22.8943716,-47.0503261
1015,55577,CID FERREIRA DE SOUZA,41,PSD,2024,-22.8943716,-47.0503261
1015,55655,PAULO CÉSAR HADDAD,115,PSD,2024,-22.8943716,-47.0503261
1015,65656,GUSTAVO LEMOS PETTA,96,PC DO B,2024,-22.8943716,-47.0503261
1015,70000,AURELIO JOSE CLAUDIO,91,AVANTE,2024,-22.8943716,-47.0503261
1015,70007,SANDRO TEIXEIRA BATISTA,34,AVANTE,2024,-22.8943716,-47.0503261
1015,70700,WILLIAM ALESSANDRO DINARTI,43,AVANTE,2024,-22.8943716,-47.0503261
1015,70777,VALDEIR LUCCHIARI,74,AVANTE,2024,-22.8943716,-47.0503261
1015,77100,JAIR QUINÁLIA,94,SOLIDARIEDADE,2024,-22.8943716,-47.0503261
1015,95,VOTO BRANCO,1189,,2024,-22.8943716,-47.0503261
1015,96,VOTO NULO,1597,,2024,-22.8943716,-47.0503261
1023,10,DÁRIO JORGE GIOLO SAADI,5586,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10,REPUBLICANOS,127,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10000,LUIZ CARLOS ROSSINI,161,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10007,TERESINHA DE CARVALHO,46,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10123,BENEDITO ROBERTO ALVES FERREIRA,91,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10190,DENILSON DO PRADO,60,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10200,HIGOR DIEGO RALLA,49,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10222,JEZIEL SEVERINO DA SILVA,34,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10500,LUIS MOKITI YABIKU,66,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,10556,GIOVANNE SOTELLO LAVORINI,38,REPUBLICANOS,2024,-22.9394149,-47.1034374
1023,11000,YANKO GONÇALVES MELLO,61,PP,2024,-22.9394149,-47.1034374
1023,11001,MICHAEL AUGUSTO CRISÓSTOMO,44,PP,2024,-22.9394149,-47.1034374
1023,11011,MARCELO DUCHOVNI SILVA,356,PP,2024,-22.9394149,-47.1034374
1023,11022,JONATHAS DE SIQUEIRA FERREIRA,36,PP,2024,-22.9394149,-47.1034374
1023,13,PEDRO TOURINHO DE SIQUEIRA,2163,PT,2024,-22.9394149,-47.1034374
1023,13,Partido dos Trabalhadores,156,PT,2024,-22.9394149,-47.1034374
1023,13011,CECILIO SERAFIM DOS SANTOS,42,PT,2024,-22.9394149,-47.1034374
1023,13020,MARGARIDA DA SILVA CALIXTO,131,PT,2024,-22.9394149,-47.1034374
1023,13123,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,128,PT,2024,-22.9394149,-47.1034374
1023,13300,WAGNER DE MELO ROMÃO,125,PT,2024,-22.9394149,-47.1034374
1023,13456,GIVALDO FERREIRA DE LIMA,33,PT,2024,-22.9394149,-47.1034374
1023,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,66,MDB,2024,-22.9394149,-47.1034374
1023,15111,RODRIGO DA SILVA FREITAS DOS SANTOS,46,MDB,2024,-22.9394149,-47.1034374
1023,15250,ANDRÉ LUIZ DE CAMARGO VON ZUBEN,33,MDB,2024,-22.9394149,-47.1034374
1023,20000,EDUARDO DOS REIS MAGOGA,44,PODE,2024,-22.9394149,-47.1034374
1023,20020,LUIZ HENRIQUE CIRILO,109,PODE,2024,-22.9394149,-47.1034374
1023,20100,HEBERT GARAGNANI,65,PODE,2024,-22.9394149,-47.1034374
1023,22,Partido Liberal,43,,2024,-22.9394149,-47.1034374
1023,22000,DEBORA DE ANDRADE PALERMO,128,PL,2024,-22.9394149,-47.1034374
1023,22022,CARLOS EDUARDO CRUZ,156,PL,2024,-22.9394149,-47.1034374
1023,22123,LUIS HENRIQUE SILVA SCHENEIDER,108,PL,2024,-22.9394149,-47.1034374
1023,22222,OTTO ALEJANDRO RIGAZZO ETTINGER,49,PL,2024,-22.9394149,-47.1034374
1023,22233,GUILHERME BANDONI TEIXEIRA,60,PL,2024,-22.9394149,-47.1034374
1023,22422,BENEDITO PEREIRA LIMA,108,PL,2024,-22.9394149,-47.1034374
1023,22622,EDEVALDO DE MELO,60,PL,2024,-22.9394149,-47.1034374
1023,23,RAFAEL FERNANDO ZIMBALDI,522,CIDADANIA,2024,-22.9394149,-47.1034374
1023,23000,VINICIUS DE OLIVEIRA SANDOVAL,128,CIDADANIA,2024,-22.9394149,-47.1034374
1023,30,Partido Novo,42,NOVO,2024,-22.9394149,-47.1034374
1023,30,WILSON KELLER DE MATOS,225,NOVO,2024,-22.9394149,-47.1034374
1023,30999,PAULO SERGIO BARCELLOS GASPAR,166,NOVO,2024,-22.9394149,-47.1034374
1023,40000,ANDERSON DELBUE GIANETTI,36,PSB,2024,-22.9394149,-47.1034374
1023,40013,JAIRSON VALERIO DOS ANJOS,73,PSB,2024,-22.9394149,-47.1034374
1023,40234,MARCOS JOSE BERNARDELLI,98,PSB,2024,-22.9394149,-47.1034374
1023,44019,FELIPE PEREIRA DE CAMPOS VERGUEIRO,826,UNIÃO,2024,-22.9394149,-47.1034374
1023,44040,APARECIDO SOUZA SANTOS,45,UNIÃO,2024,-22.9394149,-47.1034374
1023,44200,EDSON RIBEIRO,52,UNIÃO,2024,-22.9394149,-47.1034374
1023,50,Partido Socialismo e Liberdade,43,,2024,-22.9394149,-47.1034374
1023,50000,PAULO ROBERTO BUFALO,64,PSOL,2024,-22.9394149,-47.1034374
1023,50001,MARCELA DIAS MOREIRA,35,PSOL,2024,-22.9394149,-47.1034374
1023,50016,SUZY SANTOS,98,PSOL,2024,-22.9394149,-47.1034374
1023,50019,THAMIRES BATISTA GOMES RAMOS,32,PSOL,2024,-22.9394149,-47.1034374
1023,50100,MARIANA CONTI TAKAHASHI,330,PSOL,2024,-22.9394149,-47.1034374
1023,50123,FERNANDA DE OLIVEIRA SOUTO,72,PSOL,2024,-22.9394149,-47.1034374
1023,55000,GUILHERME DAMASCENO FERNANDES,71,PSD,2024,-22.9394149,-47.1034374
1023,55007,MAURÍCIO LUCENTI GEREMONTE,38,PSD,2024,-22.9394149,-47.1034374
1023,55055,NELSON HOSSRI NETO,280,PSD,2024,-22.9394149,-47.1034374
1023,55123,ANGELO DINIZ,63,PSD,2024,-22.9394149,-47.1034374
1023,55321,ADAUTO JOSÉ DE JESUS,169,PSD,2024,-22.9394149,-47.1034374
1023,55555,FLÁVIO MAYNARDES ARAÚJO,46,PSD,2024,-22.9394149,-47.1034374
1023,55655,PAULO CÉSAR HADDAD,283,PSD,2024,-22.9394149,-47.1034374
1023,65656,GUSTAVO LEMOS PETTA,118,PC DO B,2024,-22.9394149,-47.1034374
1023,70777,VALDEIR LUCCHIARI,82,AVANTE,2024,-22.9394149,-47.1034374
1023,77100,JAIR QUINÁLIA,34,SOLIDARIEDADE,2024,-22.9394149,-47.1034374
1023,95,VOTO BRANCO,885,,2024,-22.9394149,-47.1034374
1023,96,VOTO NULO,1185,,2024,-22.9394149,-47.1034374
1031,10,DÁRIO JORGE GIOLO SAADI,4851,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10,REPUBLICANOS,106,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10000,LUIZ CARLOS ROSSINI,100,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10123,BENEDITO ROBERTO ALVES FERREIRA,93,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10200,HIGOR DIEGO RALLA,51,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10222,JEZIEL SEVERINO DA SILVA,48,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10234,MILTON SOARES MUCHIUTTE,41,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10456,CARMO LUIZ GREGÓRIO DA SILVA,42,REPUBLICANOS,2024,-22.9064,-47.0616
1031,10500,LUIS MOKITI YABIKU,83,REPUBLICANOS,2024,-22.9064,-47.0616
1031,11000,YANKO GONÇALVES MELLO,60,PP,2024,-22.9064,-47.0616
1031,11001,MICHAEL AUGUSTO CRISÓSTOMO,39,PP,2024,-22.9064,-47.0616
1031,11011,MARCELO DUCHOVNI SILVA,283,PP,2024,-22.9064,-47.0616
1031,11022,JONATHAS DE SIQUEIRA FERREIRA,52,PP,2024,-22.9064,-47.0616
1031,13,PEDRO TOURINHO DE SIQUEIRA,1423,PT,2024,-22.9064,-47.0616
1031,13,Partido dos Trabalhadores,118,PT,2024,-22.9064,-47.0616
1031,13020,MARGARIDA DA SILVA CALIXTO,76,PT,2024,-22.9064,-47.0616
1031,13123,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,94,PT,2024,-22.9064,-47.0616
1031,13300,WAGNER DE MELO ROMÃO,66,PT,2024,-22.9064,-47.0616
1031,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,63,MDB,2024,-22.9064,-47.0616
1031,15111,RODRIGO DA SILVA FREITAS DOS SANTOS,32,MDB,2024,-22.9064,-47.0616
1031,15555,HÉLIO ALVES MOREIRA,31,MDB,2024,-22.9064,-47.0616
1031,20020,LUIZ HENRIQUE CIRILO,124,PODE,2024,-22.9064,-47.0616
1031,20050,ANDRÉ LUIS SILVA DE SOUZA,55,PODE,2024,-22.9064,-47.0616
1031,20100,HEBERT GARAGNANI,66,PODE,2024,-22.9064,-47.0616
1031,20997,JOSENILTON ALMEIDA,35,PODE,2024,-22.9064,-47.0616
1031,22000,DEBORA DE ANDRADE PALERMO,101,PL,2024,-22.9064,-47.0616
1031,22022,CARLOS EDUARDO CRUZ,85,PL,2024,-22.9064,-47.0616
1031,22123,LUIS HENRIQUE SILVA SCHENEIDER,103,PL,2024,-22.9064,-47.0616
1031,22222,OTTO ALEJANDRO RIGAZZO ETTINGER,58,PL,2024,-22.9064,-47.0616
1031,22233,GUILHERME BANDONI TEIXEIRA,50,PL,2024,-22.9064,-47.0616
1031,22400,MARCIA APARECIDA PEREIRA DA SILVA PINHEIRO,37,PL,2024,-22.9064,-47.0616
1031,22422,BENEDITO PEREIRA LIMA,105,PL,2024,-22.9064,-47.0616
1031,22622,EDEVALDO DE MELO,74,PL,2024,-22.9064,-47.0616
1031,23,RAFAEL FERNANDO ZIMBALDI,509,CIDADANIA,2024,-22.9064,-47.0616
1031,23000,VINICIUS DE OLIVEIRA SANDOVAL,136,CIDADANIA,2024,-22.9064,-47.0616
1031,23200,JEAN MARCOS ZACARIAS DA SILVA,39,CIDADANIA,2024,-22.9064,-47.0616
1031,30,WILSON KELLER DE MATOS,176,NOVO,2024,-22.9064,-47.0616
1031,30999,PAULO SERGIO BARCELLOS GASPAR,110,NOVO,2024,-22.9064,-47.0616
1031,40013,JAIRSON VALERIO DOS ANJOS,213,PSB,2024,-22.9064,-47.0616
1031,40112,FILIPE BATISTA MARCHESI,62,PSB,2024,-22.9064,-47.0616
1031,40234,MARCOS JOSE BERNARDELLI,50,PSB,2024,-22.9064,-47.0616
1031,40345,CLAUDINEI ALMEIDA,37,PSB,2024,-22.9064,-47.0616
1031,40444,JOÃO GOMES JUNIOR,57,PSB,2024,-22.9064,-47.0616
1031,40456,PERMINIO MONTEIRO DA SILVA,92,PSB,2024,-22.9064,-47.0616
1031,44000,RODRIGO LUIS DE BARROS ALMEIDA,39,UNIÃO,2024,-22.9064,-47.0616
1031,44019,FELIPE PEREIRA DE CAMPOS VERGUEIRO,37,UNIÃO,2024,-22.9064,-47.0616
1031,44123,WANDERLEY LUIZ SARTORI,84,UNIÃO,2024,-22.9064,-47.0616
1031,44190,JAIME DE SOUZA,43,UNIÃO,2024,-22.9064,-47.0616
1031,44200,EDSON RIBEIRO,51,UNIÃO,2024,-22.9064,-47.0616
1031,50000,PAULO ROBERTO BUFALO,39,PSOL,2024,-22.9064,-47.0616
1031,50001,MARCELA DIAS MOREIRA,32,PSOL,2024,-22.9064,-47.0616
1031,50100,MARIANA CONTI TAKAHASHI,182,PSOL,2024,-22.9064,-47.0616
1031,55055,NELSON HOSSRI NETO,151,PSD,2024,-22.9064,-47.0616
1031,55222,JORGE DOS SANTOS MONTANARI,41,PSD,2024,-22.9064,-47.0616
1031,55510,MULLER PASCHOAL DE OLIVEIRA FERREIRA,35,PSD,2024,-22.9064,-47.0616
1031,55655,PAULO CÉSAR HADDAD,72,PSD,2024,-22.9064,-47.0616
1031,65656,GUSTAVO LEMOS PETTA,55,PC DO B,2024,-22.9064,-47.0616
1031,70700,WILLIAM ALESSANDRO DINARTI,37,AVANTE,2024,-22.9064,-47.0616
1031,70777,VALDEIR LUCCHIARI,32,AVANTE,2024,-22.9064,-47.0616
1031,77100,JAIR QUINÁLIA,55,SOLIDARIEDADE,2024,-22.9064,-47.0616
1031,95,VOTO BRANCO,794,,2024,-22.9064,-47.0616
1031,96,VOTO NULO,994,,2024,-22.9064,-47.0616
1040,10,DÁRIO JORGE GIOLO SAADI,6875,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10,REPUBLICANOS,167,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10000,LUIZ CARLOS ROSSINI,109,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10123,BENEDITO ROBERTO ALVES FERREIRA,190,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10200,HIGOR DIEGO RALLA,66,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10222,JEZIEL SEVERINO DA SILVA,74,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10234,MILTON SOARES MUCHIUTTE,56,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10450,MARCELO PONTEL,54,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10456,CARMO LUIZ GREGÓRIO DA SILVA,38,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,10500,LUIS MOKITI YABIKU,63,REPUBLICANOS,2024,-22.9333917,-47.1096348
1040,11000,YANKO GONÇALVES MELLO,57,PP,2024,-22.9333917,-47.1096348
1040,11001,MICHAEL AUGUSTO CRISÓSTOMO,37,PP,2024,-22.9333917,-47.1096348
1040,11011,MARCELO DUCHOVNI SILVA,79,PP,2024,-22.9333917,-47.1096348
1040,11022,JONATHAS DE SIQUEIRA FERREIRA,42,PP,2024,-22.9333917,-47.1096348
1040,11333,EMERSON MENDES DE SOUZA,55,PP,2024,-22.9333917,-47.1096348
1040,11456,FABIO CAMILO DE ALMEIDA,49,PP,2024,-22.9333917,-47.1096348
1040,11789,JOSE CARLOS DO NASCIMENTO,55,PP,2024,-22.9333917,-47.1096348
1040,13,PEDRO TOURINHO DE SIQUEIRA,2533,PT,2024,-22.9333917,-47.1096348
1040,13,Partido dos Trabalhadores,223,PT,2024,-22.9333917,-47.1096348
1040,13000,JOSÉ ABREU DE LUCENA,38,PT,2024,-22.9333917,-47.1096348
1040,13011,CECILIO SERAFIM DOS SANTOS,62,PT,2024,-22.9333917,-47.1096348
1040,13019,JUCELINO SOUZA DE NOVAIS JUNIOR,55,PT,2024,-22.9333917,-47.1096348
1040,13020,MARGARIDA DA SILVA CALIXTO,159,PT,2024,-22.9333917,-47.1096348
1040,13100,LUIZ CARLOS FELICIDADE,40,PT,2024,-22.9333917,-47.1096348
1040,13123,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,112,PT,2024,-22.9333917,-47.1096348
1040,13300,WAGNER DE MELO ROMÃO,51,PT,2024,-22.9333917,-47.1096348
1040,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,128,MDB,2024,-22.9333917,-47.1096348
1040,15111,RODRIGO DA SILVA FREITAS DOS SANTOS,58,MDB,2024,-22.9333917,-47.1096348
1040,15555,HÉLIO ALVES MOREIRA,50,MDB,2024,-22.9333917,-47.1096348
1040,15567,LUIS GUSTAVO MARQUES DOS SANTOS,300,MDB,2024,-22.9333917,-47.1096348
1040,15678,ORLEANS DE SÁ ALENCAR,104,MDB,2024,-22.9333917,-47.1096348
1040,15789,JAKSSON LEANDRO LUCIANO GONÇALVES,120,MDB,2024,-22.9333917,-47.1096348
1040,15888,ANA SOARES FERRO,34,MDB,2024,-22.9333917,-47.1096348
1040,20007,LUIZ GONZAGA,67,PODE,2024,-22.9333917,-47.1096348
1040,20020,LUIZ HENRIQUE CIRILO,46,PODE,2024,-22.9333917,-47.1096348
1040,20100,HEBERT GARAGNANI,93,PODE,2024,-22.9333917,-47.1096348
1040,20123,GILBERTO LEÃO DE ARAÚJO,109,PODE,2024,-22.9333917,-47.1096348
1040,20243,ABRAÃO STREY,32,PODE,2024,-22.9333917,-47.1096348
1040,20500,JOSÉ CARLOS FURIOSO,68,PODE,2024,-22.9333917,-47.1096348
1040,20555,DANILO RIDYER PALMA,53,PODE,2024,-22.9333917,-47.1096348
1040,22,Partido Liberal,40,,2024,-22.9333917,-47.1096348
1040,22000,DEBORA DE ANDRADE PALERMO,63,PL,2024,-22.9333917,-47.1096348
1040,22123,LUIS HENRIQUE SILVA SCHENEIDER,99,PL,2024,-22.9333917,-47.1096348
1040,22222,OTTO ALEJANDRO RIGAZZO ETTINGER,420,PL,2024,-22.9333917,-47.1096348
1040,22233,GUILHERME BANDONI TEIXEIRA,111,PL,2024,-22.9333917,-47.1096348
1040,22400,MARCIA APARECIDA PEREIRA DA SILVA PINHEIRO,85,PL,2024,-22.9333917,-47.1096348
1040,22422,BENEDITO PEREIRA LIMA,97,PL,2024,-22.9333917,-47.1096348
1040,22622,EDEVALDO DE MELO,172,PL,2024,-22.9333917,-47.1096348
1040,23,RAFAEL FERNANDO ZIMBALDI,966,CIDADANIA,2024,-22.9333917,-47.1096348
1040,23000,VINICIUS DE OLIVEIRA SANDOVAL,220,CIDADANIA,2024,-22.9333917,-47.1096348
1040,23200,JEAN MARCOS ZACARIAS DA SILVA,42,CIDADANIA,2024,-22.9333917,-47.1096348
1040,23456,EVERALDO LUIZ VIEIRA,76,CIDADANIA,2024,-22.9333917,-47.1096348
1040,28193,JOÃO RAMOS  DOS SANTOS SOBRINHO,35,PRTB,2024,-22.9333917,-47.1096348
1040,30,WILSON KELLER DE MATOS,162,NOVO,2024,-22.9333917,-47.1096348
1040,40112,FILIPE BATISTA MARCHESI,37,PSB,2024,-22.9333917,-47.1096348
