zona,nr_candidato,nm_candidato,sg_partido,ds_cargo,votos,ano
0033,11300,VALDIR FERREIRA,PP,Vereador,24,2024
0033,11321,MARIA CECÍLIA DE OLIVEIRA LINDO,PP,Vereador,1,2024
0033,11333,EMERSON MENDES DE SOUZA,PP,Vereador,11,2024
0033,11411,NELSON EDSON FERNANDES,PP,Vereador,26,2024
0033,11444,ELIANA CRISTINA VISCALDI,PP,Vereador,7,2024
0033,11456,FABIO CAMILO DE ALMEIDA,PP,Vereador,76,2024
0033,11500,LEANDRO ANDALICIO DE REZENDE,PP,Vereador,18,2024
0033,11555,JOÃO LUIZ DE ASSIS,PP,Vereador,6,2024
0033,11567,ANDRÉ DIONÍSIO FAVELA,PP,Vereador,24,2024
0033,11666,VIVIANE MENDES SANTIAGO,PP,Vereador,12,2024
0033,11777,GABRIELA APOLINÁRIO,PP,Vereador,4,2024
0033,11789,JOSE CARLOS DO NASCIMENTO,PP,Vereador,25,2024
0033,11888,ANDRÉ LUIS TOLOTTO,PP,Vereador,60,2024
0033,11900,ROSÂNGELA ROSA GODOI,PP,Vereador,3,2024
0033,11999,LEONICE ALVES DA PÁZ,PP,Vereador,180,2024
0033,12000,EDIVALDO DA SILVA ALVES,PDT,Vereador,7,2024
0033,12012,EDVALDO FERREIRA GUEDES,PDT,Vereador,5,2024
0033,12013,MIGUEL DENTINI NETO,PDT,Vereador,18,2024
0033,12030,JOSÉ GERALDO CRUZ COSTA,PDT,Vereador,79,2024
0033,12077,HELOISA MARIA DA SILVA,PDT,Vereador,5,2024
0033,12123,GABRIEL RIBEIRO NOVAIS DOS REIS,PDT,Vereador,26,2024
0033,12151,MANOEL MESSIAS DOS SANTOS,PDT,Vereador,1,2024
0033,12156,GABRIELA PACHECO ALVARO,PDT,Vereador,6,2024
0033,12167,BETTI THEREZINHA TEIXEIRA ROSSINI,PDT,Vereador,0,2024
0033,12171,PEDRO JOSÉ DE PAULA,PDT,Vereador,61,2024
0033,12200,CLOVES ALVES DOS SANTOS,PDT,Vereador,31,2024
0033,12234,CARLOS AUGUSTO SILVEIRA SOUSA,PDT,Vereador,1,2024
0033,12273,BRIGIDA FELICIANA DOS SANTOS,PDT,Vereador,6,2024
0033,12300,MARIA NEVES,PDT,Vereador,9,2024
0033,12333,RODOLFO TEIXEIRA CORREA,PDT,Vereador,32,2024
0033,12345,ANDRÉ AUGUSTO CARDOSO,PDT,Vereador,14,2024
0033,12454,ISABELA MACHADO FERRACINI,PDT,Vereador,2,2024
0033,12456,EDVANDO APARECIDO DE SOUZA,PDT,Vereador,2,2024
0033,12580,CLAUDECI DE OLIVEIRA PINTO,PDT,Vereador,21,2024
0033,12639,FABIANO TORTORELLI,PDT,Vereador,18,2024
0033,12645,LEONARDO LORO MARTINS PINTO,PDT,Vereador,11,2024
0033,12661,ANTONIO CARLOS DIONISIO BISPO,PDT,Vereador,2,2024
0033,12750,GILBERTO JEFFERSON DE BARROS,PDT,Vereador,3,2024
0033,12777,CLAUDIO RISSI,PDT,Vereador,12,2024
0033,12789,SANDRA REGINA LEÃO PAPA,PDT,Vereador,14,2024
0033,12980,REGINA CÉLIA MARTINS,PDT,Vereador,1,2024
0033,13000,JOSÉ ABREU DE LUCENA,PT,Vereador,84,2024
0033,13005,MARIA NILDES DOS SANTOS NASCIMENTO,PT,Vereador,75,2024
0033,13010,SERGIO BANDEIRA OLIVEIRA,PT,Vereador,28,2024
0033,13011,CECILIO SERAFIM DOS SANTOS,PT,Vereador,169,2024
0033,13013,HAMED MAUCH BITTAR,PT,Vereador,148,2024
0033,13019,JUCELINO SOUZA DE NOVAIS JUNIOR,PT,Vereador,81,2024
0033,13020,MARGARIDA DA SILVA CALIXTO,PT,Vereador,950,2024
0033,13024,CARLOS ALEXANDRE SPUNCHIADO,PT,Vereador,69,2024
0033,13030,DOUGLAS BARBOSA DA SILVA,PT,Vereador,6,2024
0033,13093,ADLLAYNE VITORINO DAMBROSKI PEDROSO,PT,Vereador,1,2024
0033,13100,LUIZ CARLOS FELICIDADE,PT,Vereador,62,2024
0033,13111,JACQUELINE DE CAMPOS MEDEIROS,PT,Vereador,205,2024
0033,13112,EVELYN SILVA DO NASCIMENTO VICENTE DA SILVA,PT,Vereador,68,2024
0033,13123,PAOLLA CATHERINE DOS SANTOS MIGUEL AGARD,PT,Vereador,1356,2024
0033,13138,SOLANGE LOUREIRO POZZUTO,PT,Vereador,125,2024
0033,13200,ABEL ANTONIO DE OLIVEIRA,PT,Vereador,27,2024
0033,13205,ADILSON DE SOUZA,PT,Vereador,36,2024
0033,13300,WAGNER DE MELO ROMÃO,PT,Vereador,914,2024
0033,13456,GIVALDO FERREIRA DE LIMA,PT,Vereador,24,2024
0033,13500,IVONE CRESCENCIO DA SILVA MENDONÇA,PT,Vereador,119,2024
0033,13570,JOÃO DOMINGUES DA FONSECA FILHO,PT,Vereador,10,2024
0033,13599,UBIRATAN ROBERTO ALVES FERREIRA,PT,Vereador,15,2024
0033,13613,CARLOS ROBERTO DE OLIVEIRA,PT,Vereador,154,2024
0033,13700,GEORGENIS HENRIQUE DE OLIVEIRA SOARES,PT,Vereador,31,2024
0033,13777,PEDRO PAULO TOBIAS ROSA,PT,Vereador,1,2024
0033,13888,CESAR VITORINO DA COSTA,PT,Vereador,49,2024
0033,15000,ARNALDO SALVETTI PALÁCIO JUNIOR,MDB,Vereador,810,2024
0033,15001,RUBENS DE LIMA CAMPOS,MDB,Vereador,44,2024
0033,15002,EDNA CONTINI DA CUNHA,MDB,Vereador,5,2024
0033,15003,DANIEL CARDOSO APARECIDO,MDB,Vereador,2,2024
0033,15007,WILSON TOURINHO DOS SANTOS,MDB,Vereador,8,2024
0033,15012,JULIANO ALEXANDRE VALADARES DE SIQUEIRA,MDB,Vereador,16,2024
0033,15015,JOÃO CARLOS NUNES DA MATA,MDB,Vereador,47,2024
0033,15023,JOSE ALEXANDRE MENDES,MDB,Vereador,3,2024
0033,15025,MÁRCIA DE FÁTIMA MORAIS,MDB,Vereador,2,2024
0033,15055,CARLOS HENRIQUE PINTO,MDB,Vereador,227,2024
0033,15111,RODRIGO DA SILVA FREITAS DOS SANTOS,MDB,Vereador,641,2024
0033,15122,SUELI DE FÁTIMA STOLTI,MDB,Vereador,5,2024
0033,15123,JOÃO BATISTA DE PAULA,MDB,Vereador,105,2024
0033,15155,ANDREA DA SILVEIRA PODAVI,MDB,Vereador,22,2024
0033,15220,CANDIDO IDALGO DA SILVA,MDB,Vereador,2,2024
0033,15222,CRISTIANO FORIGATO,MDB,Vereador,40,2024
0033,15234,SIMONE VALESKA DA SILVA FREITAS,MDB,Vereador,7,2024
0033,15246,ADRIANA MARIA DA SILVA MARGARIDO,MDB,Vereador,6,2024
0033,15250,ANDRÉ LUIZ DE CAMARGO VON ZUBEN,MDB,Vereador,315,2024
0033,15255,LUCIANA FRANÇA,MDB,Vereador,2,2024
0033,15300,ADRIANA EMILIA HEITMANN GONÇALVES TEIXEIRA FONTES,MDB,Vereador,34,2024
0033,15333,MARIA JOENEA BARBOSA DE OLIVEIRA,MDB,Vereador,28,2024
0033,15345,GIULIANO MARTINS DE OLIVEIRA,MDB,Vereador,44,2024
0033,15369,ADEMIR LUIS GAVA,MDB,Vereador,16,2024
0033,15444,CICERO DINIZ,MDB,Vereador,22,2024
0033,15500,JULIO CESAR THEODORO CARVALHO,MDB,Vereador,12,2024
0033,15535,ANTONIO ATILIO MIATTO,MDB,Vereador,7,2024
0033,15555,HÉLIO ALVES MOREIRA,MDB,Vereador,185,2024
0033,15567,LUIS GUSTAVO MARQUES DOS SANTOS,MDB,Vereador,91,2024
0033,15678,ORLEANS DE SÁ ALENCAR,MDB,Vereador,33,2024
0033,15777,LUCIANA APARECIDA CARDOSO,MDB,Vereador,51,2024
0033,15789,JAKSSON LEANDRO LUCIANO GONÇALVES,MDB,Vereador,71,2024
0033,15888,ANA SOARES FERRO,MDB,Vereador,15,2024
0033,15999,ALTAIR ALVES PAIXÃO,MDB,Vereador,91,2024
0033,16000,MARIA ZULEIDE DE FREITAS,PSTU,Vereador,22,2024
0033,16555,MATHEUS CORREIA DOS REIS E SOUZA,PSTU,Vereador,69,2024
0033,18000,GUILHERME FERREIRA DE OLIVEIRA,REDE,Vereador,12,2024
0033,18013,JULIANE FERNANDES QUEIROZ,REDE,Vereador,79,2024
0033,18111,ALLEF FERREIRA DA SILVA,REDE,Vereador,8,2024
0033,18123,CAMILA DELMONDES DIAS,REDE,Vereador,126,2024
0033,20000,EDUARDO DOS REIS MAGOGA,PODE,Vereador,247,2024
0033,20001,FÁTIMA REGINA GONÇALVES DIAS DOS SANTOS,PODE,Vereador,30,2024
0033,20002,RENAN FAGNER SALOMÃO DE SOUZA,PODE,Vereador,51,2024
0033,20007,LUIZ GONZAGA,PODE,Vereador,150,2024
0033,20011,GERALDO CEZÁRIO RIBEIRO,PODE,Vereador,26,2024
0033,20019,LUCIANA DA SILVA MENDES,PODE,Vereador,10,2024
0033,20020,LUIZ HENRIQUE CIRILO,PODE,Vereador,808,2024
0033,20022,JOÃO BATISTA DE MOURA,PODE,Vereador,93,2024
0033,20045,SONIA MORELLI JUSTI,PODE,Vereador,12,2024
0033,20050,ANDRÉ LUIS SILVA DE SOUZA,PODE,Vereador,118,2024
0033,20100,HEBERT GARAGNANI,PODE,Vereador,823,2024
0033,20111,ROSILENE LIMA DANTAS DA SILVA,PODE,Vereador,5,2024
0033,20123,GILBERTO LEÃO DE ARAÚJO,PODE,Vereador,105,2024
0033,20153,ALEXANDRE MORAES DE ALVARENGA RANGEL,PODE,Vereador,78,2024
0033,20177,MARIA AUXILIADORA DA SILVA NEVES,PODE,Vereador,20,2024
0033,20190,MARCOS ALVES FERREIRA,PODE,Vereador,171,2024
0033,20200,MÁRCIO AUGUSTO SILVA,PODE,Vereador,57,2024
0033,20222,THAÍS CRISTINA CAGLIARI DE SOUZA,PODE,Vereador,23,2024
0033,20230,PAULO RICARDO GALTERIO,PODE,Vereador,69,2024
0033,20234,APARECIDO DE CAMPOS FILHO,PODE,Vereador,188,2024
0033,20243,ABRAÃO STREY,PODE,Vereador,27,2024
0033,20444,VALÉRIA APARECIDA COSTA TORRES,PODE,Vereador,37,2024
0033,20456,ROSEMIRO APARECIDO FERREIRA,PODE,Vereador,18,2024
0033,20500,JOSÉ CARLOS FURIOSO,PODE,Vereador,110,2024
0033,20555,DANILO RIDYER PALMA,PODE,Vereador,193,2024
0033,20567,FLAVIA SOUSA MARQUES PEREIRA,PODE,Vereador,0,2024
0033,20595,SÉRGIO ROBERTO SANTIAGO SILVA,PODE,Vereador,12,2024
0033,20645,ROGER RICARDI LEAL GERMANO,PODE,Vereador,29,2024
0033,20775,GIANCARLO LOPES TORRES,PODE,Vereador,103,2024
0033,20777,FRANCISCO DANILO ALVES GOMES,PODE,Vereador,97,2024
0033,20789,LUCINEIDE DA CONCEIÇÃO LIMA,PODE,Vereador,12,2024
0033,20888,ELIÂNGELA APARECIDA HENRIQUE SOUZA,PODE,Vereador,58,2024
0033,20997,JOSENILTON ALMEIDA,PODE,Vereador,37,2024
0033,20999,CINTHIA CARLA PRESTES NOGUEIRA,PODE,Vereador,17,2024
0033,22000,DEBORA DE ANDRADE PALERMO,PL,Vereador,945,2024
0033,22017,LUZIA DAS GRAÇAS ASSIS,PL,Vereador,23,2024
0033,22022,CARLOS EDUARDO CRUZ,PL,Vereador,868,2024
0033,22038,JOEVAL DE OLIVEIRA MARTINS,PL,Vereador,106,2024
0033,22110,ANDREIA PEREIRA FERRAZ,PL,Vereador,44,2024
0033,22111,GLENISE MARE ROSA,PL,Vereador,10,2024
0033,22122,EDSON RIBEIRO DE OLIVEIRA,PL,Vereador,82,2024
0033,22123,LUIS HENRIQUE SILVA SCHENEIDER,PL,Vereador,1293,2024
0033,22192,VALTER ZANETTI JUNIOR,PL,Vereador,9,2024
0033,22200,MIRIAM DE JESUS TOMAZ,PL,Vereador,27,2024
0033,22221,JAIR SILVA RIOS,PL,Vereador,42,2024
0033,22222,OTTO ALEJANDRO RIGAZZO ETTINGER,PL,Vereador,413,2024
0033,22233,GUILHERME BANDONI TEIXEIRA,PL,Vereador,293,2024
0033,22288,ÉLIDE FÁTIMA PIRES,PL,Vereador,10,2024
0033,22333,THELMA ELAINE BRASILEIRO ROBERTI,PL,Vereador,116,2024
0033,22336,FLÁVIO EDILSON PADOVINI,PL,Vereador,65,2024
0033,22352,FERNANDO LUIS COUTINHO NEVES,PL,Vereador,156,2024
0033,22369,GILBERT JOSE DE MELLO,PL,Vereador,17,2024
0033,22380,KLEBER SARAIVA SIMÕES,PL,Vereador,102,2024
0033,22400,MARCIA APARECIDA PEREIRA DA SILVA PINHEIRO,PL,Vereador,218,2024
0033,22422,BENEDITO PEREIRA LIMA,PL,Vereador,1082,2024
0033,22444,JAQUELINE MACIEL LUSTOSA,PL,Vereador,109,2024
0033,22500,ANGELO ROBERTO SARTORI,PL,Vereador,83,2024
0033,22555,MARIA EDUARDA APARECIDA MATTO GROSSO BORGES,PL,Vereador,75,2024
0033,22567,ALEXSANDRO BATISTA,PL,Vereador,14,2024
0033,22622,EDEVALDO DE MELO,PL,Vereador,359,2024
0033,22678,DIJALMA LACERDA,PL,Vereador,75,2024
0033,22700,SILVIA HELENA MAGALHÃES DE FIGUEIREDO,PL,Vereador,35,2024
0033,22722,MARCOS ANTONIO CLEMENTE,PL,Vereador,79,2024
0033,22733,MARCELO CARLOS ADÃO,PL,Vereador,1,2024
0033,22777,DANIELLE GOMES DE CARVALHO,PL,Vereador,60,2024
0033,22789,JUSCELINO DE SOUZA MARTINS,PL,Vereador,123,2024
0033,22822,EDSON JOSÉ BATISTA,PL,Vereador,29,2024
0033,22922,SHIRLEI ARAÚJO DOS SANTOS,PL,Vereador,87,2024
0033,23000,VINICIUS DE OLIVEIRA SANDOVAL,CIDADANIA,Vereador,1411,2024
0033,23001,GONÇALO MOREIRA ARAÚJO,CIDADANIA,Vereador,2,2024
0033,23003,HELGA MARA OLIVEIRA DE SIMONE,CIDADANIA,Vereador,24,2024
0033,23007,MARCÉLIO ANDRADE LEÃO,CIDADANIA,Vereador,83,2024
0033,23019,GILSON ROGÉRIO DE MORAES,CIDADANIA,Vereador,15,2024
0033,23023,RICARDO APARECIDO DOS SANTOS,CIDADANIA,Vereador,26,2024
0033,23099,ROSEMERI FERREIRA ROSSIN MASIERO,CIDADANIA,Vereador,2,2024
0033,23100,BENTO ROSA SOARES,CIDADANIA,Vereador,9,2024
0033,23123,TAK CHUNG WU,CIDADANIA,Vereador,151,2024
0033,23126,ELIANE DA SILVA ROCHA,CIDADANIA,Vereador,4,2024
0033,23177,MARCELO EDUARDO HEIN,CIDADANIA,Vereador,15,2024
0033,23200,JEAN MARCOS ZACARIAS DA SILVA,CIDADANIA,Vereador,28,2024
0033,23223,WESLEY ÁLVARO MONTEIRO AGUIAR,CIDADANIA,Vereador,92,2024
0033,23233,ROSELI APARECIDA DOS SANTOS,CIDADANIA,Vereador,11,2024
0033,23300,WEDY PINHEIRO ANDRADE,CIDADANIA,Vereador,11,2024
0033,23333,BRUNA GUIMARÃES BARBOSA,CIDADANIA,Vereador,71,2024
0033,23444,ANTONIO FRANCISCO NASCIMENTO,CIDADANIA,Vereador,7,2024
0033,23456,EVERALDO LUIZ VIEIRA,CIDADANIA,Vereador,21,2024
0033,23555,MARLLI SILVA SOBRAL,CIDADANIA,Vereador,3,2024
0033,23567,ANTONIO GONÇALVES DA SILVA,CIDADANIA,Vereador,36,2024
0033,23578,DENIS CARLOS TORRES,CIDADANIA,Vereador,8,2024
0033,23623,PAULO HENRIQUE EMERICK DA SILVA,CIDADANIA,Vereador,10,2024
0033,23721,MARIA BETANIA PEREIRA DOS SANTOS,CIDADANIA,Vereador,6,2024
0033,23789,LUIZ ANTONIO PAOLILLO DE CRESCENZO,CIDADANIA,Vereador,114,2024
0033,23888,ROGÉRIO FIGUEIREDO SANTANA,CIDADANIA,Vereador,12,2024
0033,23999,JOICE SIMONE MECHE,CIDADANIA,Vereador,8,2024
0033,25001,CAMILA FREITAS NUNES,PRD,Vereador,0,2024
0033,25111,LUIS FERNANDO ROGERIO DA SILVA,PRD,Vereador,0,2024
0033,25123,LUIZ NUNES MENDES NETO,PRD,Vereador,4,2024
0033,25125,CARLOS HENRIQUE FORTUNATO,PRD,Vereador,10,2024
0033,25132,FRANCISLEY ILDECIR RODRIGUES,PRD,Vereador,5,2024
0033,25137,LEONARDO CABRAL DE MOURA,PRD,Vereador,0,2024
0033,25170,CARLOS EDUARDO ALVES,PRD,Vereador,1,2024
0033,25186,KLEBER EDUARDO GONÇALVES,PRD,Vereador,0,2024
0033,25191,MARCELO DA SILVA JUNIOR,PRD,Vereador,0,2024
0033,25200,AGATHA BEATRIZ FELIX DE SOUZA,PRD,Vereador,0,2024
0033,25222,KARYN JANAINA DO PRADO LIMA CANDIDO,PRD,Vereador,7,2024
0033,25250,MAIRA STEFANY GOBO DOS SANTOS,PRD,Vereador,0,2024
0033,25300,DIANA MARIA RODRIGUES,PRD,Vereador,4,2024
0033,25321,ROBERTO ALVES MENDONÇA,PRD,Vereador,0,2024
0033,25378,BRUNNO HENRIQUE CATELAN VELOSO DE JESUS,PRD,Vereador,1,2024
0033,25456,FLAVIA DE ANDRADE SANTOS MACEDO DOMINGUES,PRD,Vereador,1,2024
0033,25577,GERVALDO CESAR MARIUCCI,PRD,Vereador,14,2024
0033,25604,THAMIRIS ARAUJO,PRD,Vereador,0,2024
0033,25612,JOSÉ REIS GABRIEL,PRD,Vereador,35,2024
0033,25614,RUTE GOBATTI DE LIMA SANTOS,PRD,Vereador,0,2024
0033,25625,ANTONIO CABRAL DA SILVA,PRD,Vereador,29,2024
0033,25630,MAYRA MEIRA DE ALMEIDA BARROS,PRD,Vereador,0,2024
0033,25632,MARCOS FERNANDES MONTEIRO,PRD,Vereador,1,2024
0033,25633,JÚLIO CESAR ALVES DE OLIVEIRA,PRD,Vereador,0,2024
0033,25636,ANDRE DE MATOS TELIS,PRD,Vereador,0,2024
0033,25668,ANDRÉ LUIZ BENEDETI,PRD,Vereador,0,2024
0033,25678,ROSEMARY DE SOUSA MONTEIRO,PRD,Vereador,3,2024
0033,25777,OSCAR FONSECHI NETO,PRD,Vereador,50,2024
0033,25800,MARCIO CHAHOUD GARCIA,PRD,Vereador,1,2024
0033,25888,ANDRÉ LUIS CENSI DOS SANTOS,PRD,Vereador,28,2024
0033,25959,JONATHAS ERNANI SOUZA MORAES,PRD,Vereador,0,2024
0033,25999,JEFERSON BEIERLE,PRD,Vereador,0,2024
0033,27000,ALEXSANDER LEAL DE OLIVEIRA,DC,Vereador,11,2024
0033,27001,MARCIO JOSE BARBOSA,DC,Vereador,11,2024
0033,27002,NAHIN DOS SANTOS,DC,Vereador,1,2024
0033,27007,SAMUEL FERNANDO RODRIGUES,DC,Vereador,17,2024
0033,27019,RODRIGO BOTASSIN PEREIRA,DC,Vereador,30,2024
0033,27022,MARCO ANTONIO CLAUDINO,DC,Vereador,22,2024
0033,27027,VILMAR HERNEGA,DC,Vereador,7,2024
0033,27052,MARCOS ANTONIO GONCALVES,DC,Vereador,1,2024
0033,27060,WLADIMIR HENRIQUE,DC,Vereador,10,2024
0033,27123,DANIEL DE SOUZA NOVELLO ARAUJO,DC,Vereador,11,2024
0033,27127,CYRO MANOEL PEREIRA DE LIMA,DC,Vereador,2,2024
0033,27147,ROZELI DA SILVA NOGUEIRA,DC,Vereador,5,2024
0033,27190,LEANDRO ALVES PEREIRA,DC,Vereador,16,2024
0033,27222,VALDETE NUNES DE SOUZA,DC,Vereador,0,2024
0033,27234,MARISA MARTINS DE OLIVEIRA,DC,Vereador,8,2024
0033,27277,NELSON JOSE PACHECO,DC,Vereador,31,2024
0033,27294,MARILDA MARQUES MENDES,DC,Vereador,2,2024
0033,27371,JOANA D ARQ MONTARELI DA SILVA,DC,Vereador,4,2024
0033,27456,FABIO ZOROASTRO LELLIS,DC,Vereador,21,2024
0033,27648,MILDRED FERNANDA SILVA BRITO,DC,Vereador,0,2024
0033,27700,TAIARA GONCALVES LOPES,DC,Vereador,1,2024
0033,27777,TARCISIO DA SILVA MOURA DA CRUZ,DC,Vereador,6,2024
0033,27888,ZULEICA APARECIDA DA SILVA,DC,Vereador,26,2024
0033,28000,JANAINA ROMÃO DE SOUZA,PRTB,Vereador,37,2024
0033,28001,CARLOS EDUARDO  DE ARAUJO,PRTB,Vereador,88,2024
0033,28008,JOÃO BATISTA PEDROSO,PRTB,Vereador,28,2024
0033,28017,MYRIAM MIRTHES KOESTER,PRTB,Vereador,7,2024
0033,28022,TATIANE CRISTINA DE SOUZA RODRIGUES,PRTB,Vereador,5,2024
0033,28028,CARLOS ANDRÉ MELO,PRTB,Vereador,70,2024
0033,28029,SANDRA REGINA DA SILVA,PRTB,Vereador,11,2024
0033,28033,ELIELTON MESSALI,PRTB,Vereador,70,2024
0033,28069,ANTONIO R DE LUCENA JUNIOR,PRTB,Vereador,2,2024
0033,28100,TIAGO APARECIDO  ALVES,PRTB,Vereador,4,2024
0033,28111,LENIMAR DE OLIVEIRA MENEZES,PRTB,Vereador,11,2024
0033,28122,GIGLIOLA  FERREIRA DOS SANTOS,PRTB,Vereador,6,2024
0033,28123,ANTONIO CARLOS DA CONCEIÇÃO,PRTB,Vereador,46,2024
0033,28192,JOÃO DA CRUZ PEREIRA DA SILVA,PRTB,Vereador,2,2024
0033,28193,JOÃO RAMOS  DOS SANTOS SOBRINHO,PRTB,Vereador,26,2024
0033,28211,REINALDO  ANASTACIO,PRTB,Vereador,28,2024
0033,28299,WILSON RODRIGUES MILAGRES,PRTB,Vereador,18,2024
0033,28318,JEFFERSON PARZIANELLO ASSAF,PRTB,Vereador,29,2024
0033,28321,EVELYN VIEIRA FARIAS,PRTB,Vereador,15,2024
0033,28580,ALBANO ARAUJO,PRTB,Vereador,3,2024
0033,28777,GILMAR JACKSON BARBOSA,PRTB,Vereador,9,2024
0033,28810,NORBERTO FRANCHI DE ANDRADE,PRTB,Vereador,22,2024
0033,28888,CRISTINA MARIA DA SILVA MONTEIRO,PRTB,Vereador,22,2024
0033,28999,ANA HARUMI OLIVEIRA,PRTB,Vereador,226,2024
0033,30000,CLIMÉRIO DOS SANTOS VIEIRA,NOVO,Vereador,132,2024
0033,30003,DAVI ALEJANDRO NASCIMENTO,NOVO,Vereador,6,2024
0033,30007,GUILHERME PUPO NOGUEIRA MONTEIRO,NOVO,Vereador,149,2024
0033,30008,ANA RITA FERREIRA PANSANI,NOVO,Vereador,31,2024
0033,30022,MAIRA MUNHOZ AZEVEDO,NOVO,Vereador,14,2024
0033,30030,CELSO HENRIQUE DE OLIVEIRA,NOVO,Vereador,122,2024
0033,30100,ANDRESSA DE MELO CARLOS PAZ,NOVO,Vereador,36,2024
0033,30111,EDSON EDUARDO SANTINI,NOVO,Vereador,7,2024
0033,30123,SELMA MARIA FERREIRA DE SOUZA,NOVO,Vereador,18,2024
0033,30150,MAIKO SOUSA NERES,NOVO,Vereador,3,2024
0033,30190,ERCILIA PEREIRA DE BRITO,NOVO,Vereador,0,2024
0033,30222,FLÁVIO CESAR URBANO,NOVO,Vereador,2,2024
