nr_candidato,nm_candidato,sg_partido,ds_cargo,total_votos,zonas_com_voto,ano
19444,GISLAINE MORAES GUSMÃO DE BRITO,PODE,Vereador,253,7,2020
22555,HUMBERTO FERNANDO RODRIGUES,PL,Vereador,253,7,2020
14100,JACKSON LUIS RIBEIRO BARBOZA,PTB,Vereador,253,7,2020
43867,PEDRO DE CAIRO,PV,Vereador,252,7,2020
43444,ANTONIO FRANCISCO NASCIMENTO,PV,Vereador,252,7,2020
77111,PASCUAL DANETTI,SOLIDARIEDADE,Vereador,248,7,2020
90333,IVANI DOS SANTOS PINHEIRO,PROS,Vereador,246,7,2020
14020,JHONNY EDERSON DA SILVA,PTB,Vereador,242,7,2020
20555,ROGÉRIO RODRIGUES DE CASTRO,PSC,Vereador,242,7,2020
70900,ANTONIO DA SILVA,AVANTE,Vereador,239,7,2020
23333,GUILHERME AUGUSTO ANTONIOLI,CIDADANIA,Vereador,238,7,2020
11600,FILETO DE ALBUQUERQUE,PP,Vereador,233,7,2020
11999,CLAUDINE GONÇALVES COSTA,PP,Vereador,233,7,2020
14999,FLAVIO DENIS DE JESUS TEIXEIRA,PTB,Vereador,232,7,2020
45500,WILSON DA SILVA,PSDB,Vereador,231,7,2020
17888,LUIZ CARLOS MOLINA,PSL,Vereador,230,7,2020
45777,ADILSON PIMENTEL DE ALMEIDA,PSDB,Vereador,230,7,2020
23444,MARCOS EUNER BENUTTO,CIDADANIA,Vereador,230,7,2020
90567,ANDRE DIONISIO FAVELA,PROS,Vereador,228,7,2020
23007,AMANDA SYLVAN NEVES,CIDADANIA,Vereador,228,7,2020
12500,FABIO APARECIDO MORANDI,PDT,Vereador,227,7,2020
20240,SILVIA BATISTA DOS SANTOS,PSC,Vereador,226,7,2020
20520,JOSÉ GERALDO DAMASCENO,PSC,Vereador,226,7,2020
19877,NEY HAMILTON DE OLIVEIRA,PODE,Vereador,225,7,2020
19390,FRANCISCO CARLOS DE OLIVEIRA,PODE,Vereador,225,7,2020
10369,STELLA FREIRE HERRMANN,REPUBLICANOS,Vereador,224,7,2020
17222,JORGE PANSANI DE FRANÇA,PSL,Vereador,224,7,2020
12111,IGOR CARDIA SOARES SOUZA,PDT,Vereador,223,7,2020
11300,MARIA CLAUDIA BERTUZZO VEIGA,PP,Vereador,223,7,2020
40008,GABRIELY DE OLIVEIRA,PSB,Vereador,223,7,2020
51000,ATILA FERNANDO GONCALVES RIBEIRO,PATRIOTA,Vereador,222,7,2020
14789,FRANCISCO JOSE MONTEIRO DE BARROS JUNIOR,PTB,Vereador,222,7,2020
28762,CLAUDIO KOVACSICS,PRTB,Vereador,222,7,2020
28789,OSVALDO BORTOLETO,PRTB,Vereador,220,7,2020
51300,ALEX BATISTA ROCHA,PATRIOTA,Vereador,220,7,2020
22211,RAIMUNDO ELIEL NUNES DE LIMA,PL,Vereador,219,7,2020
20638,ANA PAULA DA SILVA MORAES,PSC,Vereador,219,7,2020
55019,MARCOS ROBERTO DIAS,PSD,Vereador,218,7,2020
77400,MARCELO TEIXEIRA,SOLIDARIEDADE,Vereador,218,7,2020
11121,VALDIR RIBEIRO PIRES,PP,Vereador,217,7,2020
65300,GEREMIAS MARTINS DE OLIVEIRA,PC do B,Vereador,217,7,2020
70456,AGENOR JOSÉ DOS SANTOS,AVANTE,Vereador,216,7,2020
12012,CARLOS SALUSTIANO DA SILVA,PDT,Vereador,216,7,2020
20777,MARCOS EDUARDO MARIANO,PSC,Vereador,215,7,2020
40007,ANA ROSA PASCOAL REIS RODRIGUES DOS SANTOS,PSB,Vereador,214,7,2020
28333,MOACIR JOSE SCACCHETTI,PRTB,Vereador,214,7,2020
23232,VILSON VINICIUS NASCIMENTO DA SILVA,CIDADANIA,Vereador,214,7,2020
20333,JOSÉ DOMINGOS DA SILVA SANTOS,PSC,Vereador,212,7,2020
20999,JORGE LUIZ DO ROSÁRIO,PSC,Vereador,212,7,2020
12000,VIVIANE REGINA DE LIMA CRISPIM,PDT,Vereador,211,7,2020
70200,MAURO VITORIANO SANCHEZ,AVANTE,Vereador,211,7,2020
43013,ROSEMEIRE BENTO DE SOUSA,PV,Vereador,209,7,2020
13111,ANA PAULA DE OLIVEIRA,PT,Vereador,208,7,2020
10101,CARLOS ROBERTO DE MATTOS ROCHA JUNIOR,REPUBLICANOS,Vereador,208,7,2020
51153,CLEIR APARECIDO COELHO,PATRIOTA,Vereador,208,7,2020
55777,JORGE AKIRA DE ARAUJO CALDAS,PSD,Vereador,207,7,2020
19111,ADRIANA MARESTONI SPADONI,PODE,Vereador,207,7,2020
70111,WESLEY ANTONIO FONSECA,AVANTE,Vereador,207,7,2020
70170,ELIZABETH RUIZ DA SILVA,AVANTE,Vereador,206,7,2020
77980,MARINA DOS SANTOS,SOLIDARIEDADE,Vereador,205,7,2020
55999,VALDOMIRO PINHEIRO DE CAMPOS,PSD,Vereador,205,7,2020
10711,JULIO CESAR FERREIRA ALVES,REPUBLICANOS,Vereador,204,7,2020
55775,CRISLAINE CARABIA,PSD,Vereador,204,7,2020
10911,SAULO FERNANDO ZACARI,REPUBLICANOS,Vereador,203,7,2020
15150,PAULO RICARDO  DA CRUZ VITAL,MDB,Vereador,203,7,2020
20077,CLAUDETE MARTINS SANTOS DE ANDRADE,PSC,Vereador,202,7,2020
40159,DEBORA MARINO DAS NEVES,PSB,Vereador,202,7,2020
13420,ALEXANDRE DOS SANTOS PINTO,PT,Vereador,202,7,2020
23001,LUCIANO TADEU DE PAULA PAJOLA,CIDADANIA,Vereador,201,7,2020
17017,CARLOS ANDRE DE MELO,PSL,Vereador,200,7,2020
50010,RAUL MARQUES PARDINHO,PSOL,Vereador,200,7,2020
22010,ROGERIO FIGUEREDO SANTANA,PL,Vereador,199,7,2020
90111,MARCOS JOSE NOTARO,PROS,Vereador,198,7,2020
17202,ERIKA ALMEIDA DA SILVA,PSL,Vereador,197,7,2020
70207,JOZIEL PEREIRA MAIA,AVANTE,Vereador,196,7,2020
13599,UBIRATAN ROBERTO ALVES FERREIRA,PT,Vereador,195,7,2020
77889,FABIANO ROBERTO DE ALBUQUERQUE,SOLIDARIEDADE,Vereador,195,7,2020
40513,NEUSA SILVA,PSB,Vereador,195,7,2020
12321,NILTON RIBEIRO DOS SANTOS JUNIOR,PDT,Vereador,195,7,2020
45016,CRISTIANO OLIVEIRA DA SILVA,PSDB,Vereador,194,7,2020
19019,CLAYTON BUENO MENDES,PODE,Vereador,194,7,2020
77079,CLAUDINEI DA COSTA E SILVA,SOLIDARIEDADE,Vereador,194,7,2020
17007,DAVID DOS SANTOS GOMES,PSL,Vereador,193,7,2020
20720,ALLINE DE OLIVEIRA SANTANA,PSC,Vereador,192,7,2020
90000,ROBER BLU ORLANDO,PROS,Vereador,192,7,2020
45100,ANTONIO LOPES,PSDB,Vereador,191,7,2020
40150,SERGIO LUIS DOS SANTOS,PSB,Vereador,191,7,2020
10111,AMBROSIO LUZ NETO,REPUBLICANOS,Vereador,191,7,2020
17001,ANDREIA MARIA GAONA ANDRE,PSL,Vereador,190,7,2020
50005,LUAN MAYNNY SILVA AVELINO,PSOL,Vereador,190,7,2020
15271,JOSE CANDIDO DA SILVA,MDB,Vereador,190,7,2020
25077,MARIA JOSÉ GALVÃO DE LIMA,DEM,Vereador,187,7,2020
45387,HELENICE DE FATIMA SOUZA ALMEIDA,PSDB,Vereador,187,7,2020
14500,FATIMA REGINA AZEVEDO TUCHIAMA,PTB,Vereador,187,7,2020
14012,FABIO AMBROSI DA SILVA,PTB,Vereador,187,7,2020
50500,NELTON MIRANDA LIMA DOS SANTOS,PSOL,Vereador,186,7,2020
20022,MILCA DOS SANTOS DUARTE,PSC,Vereador,185,7,2020
77676,ADRIANO APARECIDO DA SILVA,SOLIDARIEDADE,Vereador,185,7,2020
70613,EDIVILSON BARBOZA FREIRE,AVANTE,Vereador,185,7,2020
17717,ANTONIO VILSON DOS SANTOS,PSL,Vereador,184,7,2020
10110,ROSANA OLIVIER GONÇALVES,REPUBLICANOS,Vereador,183,7,2020
15005,MARIA ANGELA PONTES,MDB,Vereador,182,7,2020
13053,SUELI DOS SANTOS SILVA BARBOSA,PT,Vereador,180,7,2020
77556,VALÉRIA APARECIDA FORTUNATO DE PAULA,SOLIDARIEDADE,Vereador,180,7,2020
11007,BRUNO HENRIQUE PEREIRA FRANCISCHINI,PP,Vereador,180,7,2020
14104,JOEL BORGES SILVA,PTB,Vereador,179,7,2020
16000,KÁTIA SARTORI,PSTU,Vereador,178,7,2020
77099,ANDRÉ LEÃO DE SOUZA,SOLIDARIEDADE,Vereador,177,7,2020
45033,JOSÉ CARLOS,PSDB,Vereador,175,7,2020
25222,MAURA ELIZABETH CRUZ,DEM,Vereador,175,7,2020
22522,MARIA DE LOURDES DOS ANJOS,PL,Vereador,174,7,2020
22007,MIRIAM DIAS DA MACENO TERATO,PL,Vereador,174,7,2020
13013,CLOVES ALVES DOS SANTOS,PT,Vereador,174,7,2020
51100,TING HUNG HAO,PATRIOTA,Vereador,174,7,2020
50150,JOSE LITO DA SILVA NASCIMENTO,PSOL,Vereador,173,7,2020
19321,CYNTHIA MOZER NAKAMURA,PODE,Vereador,172,7,2020
14212,ETEVALDO ALVES MACHADO,PTB,Vereador,171,7,2020
55222,MARIA DE FATIMA DE SOUZA,PSD,Vereador,171,7,2020
28800,TALITA RIBEIRO ALVES,PRTB,Vereador,170,7,2020
14567,CARLOS ALEXANDRE FANTON SILVA,PTB,Vereador,170,7,2020
22552,ILZA MACENA DOS SANTOS SERRANO,PL,Vereador,169,7,2020
65017,MARIO LUIZ ADÃO DE SOUZA,PC do B,Vereador,169,7,2020
22022,IVAN RICARDO LEITE NEVES,PL,Vereador,168,7,2020
43500,CARLOS CESAR FERREIRA,PV,Vereador,167,7,2020
22020,LENILDO FRANCISCO DA SILVA,PL,Vereador,166,7,2020
45040,LUCIANO LAURO DA SILVA,PSDB,Vereador,166,7,2020
23555,FRANCISCO ANTONIO DA SILVA,CIDADANIA,Vereador,165,7,2020
17027,MARCIA REGINA DE LIMA,PSL,Vereador,165,7,2020
77744,ROSEMARE DOS SANTOS AVELINO,SOLIDARIEDADE,Vereador,164,7,2020
45000,FRANCISCO PAULO CAVALCANTE,PSDB,Vereador,164,7,2020
13555,GERALDO DANIEL ALVES BOSSO,PT,Vereador,163,7,2020
65111,DAVID MAMEDIO NUNES,PC do B,Vereador,163,7,2020
25100,BRUNA CAROLINE ROSA,DEM,Vereador,162,7,2020
25050,JOEL VALENCIO DE SOUZA,DEM,Vereador,162,7,2020
77015,ROSIMEIRE DE PAULA ISMÉRIO,SOLIDARIEDADE,Vereador,162,7,2020
20666,PAULO CESAR COELHO ROCHA,PSC,Vereador,161,7,2020
15555,CICERO DINIZ,MDB,Vereador,161,7,2020
19788,ARLEY PEREIRA DA SILVA,PODE,Vereador,160,7,2020
15377,EVERTON RAMOS ARLINDO,MDB,Vereador,159,7,2020
90014,JOSE MARCOS VIEIRA,PROS,Vereador,159,7,2020
17777,SILVIO ROBERTO LIMA,PSL,Vereador,158,7,2020
19567,ROBERTO CARLOS GAMALIER DOS SANTOS,PODE,Vereador,157,7,2020
10777,NILSON DO CARMO SANTOS,REPUBLICANOS,Vereador,157,7,2020
10159,PRISCILA MENDES FERREIRA INACIO,REPUBLICANOS,Vereador,157,7,2020
19882,ADENILSON ANTONIO PIMENTA VIEIRA,PODE,Vereador,156,7,2020
77200,LUCIANA DA SILVA,SOLIDARIEDADE,Vereador,155,7,2020
13130,EDUARDO CORVELONI JUNIOR,PT,Vereador,155,7,2020
43666,ROSANA LEH DIAS,PV,Vereador,155,7,2020
19089,CREUZA RODRIGUES REAL DE OLIVEIRA,PODE,Vereador,154,7,2020
65003,ROBERSON ACASSIO DA SILVA,PC do B,Vereador,154,7,2020
43100,ROBINSON WILSON FELIPE,PV,Vereador,154,7,2020
70500,LUCIO ANTONIO ARAÚJO CONDE,AVANTE,Vereador,153,7,2020
20210,ALTAZIDE RODRIGUES DA FONSECA FILHO,PSC,Vereador,153,7,2020
51003,NIVALDO VILLELA,PATRIOTA,Vereador,153,7,2020
43011,JOSÉ TAVARES DA ROCHA,PV,Vereador,152,7,2020
50002,AMILTON LUIS FIM LIMA,PSOL,Vereador,152,7,2020
40234,FRANCIELI CRISTINA BOCHNIE,PSB,Vereador,152,7,2020
19700,ALEXSANDER LEAL DE OLIVEIRA,PODE,Vereador,151,7,2020
23010,LUCIANA APARECIDA CARDOSO,CIDADANIA,Vereador,151,7,2020
19911,CARINA FERNANDA SMIRELLI,PODE,Vereador,151,7,2020
11207,SIRLENE CONCEIÇÃO DE SOUZA,PP,Vereador,151,7,2020
51123,VALDEMIR JOSE MARTINS,PATRIOTA,Vereador,150,7,2020
14112,VERA LUCIA SOARES SOEIRO,PTB,Vereador,150,7,2020
28128,ANGELA ISABEL RODRIGUES,PRTB,Vereador,149,7,2020
43600,IVONE RAMOS DOS SANTOS,PV,Vereador,149,7,2020
23321,MARCIA APARECIDA RODRIGUES,CIDADANIA,Vereador,149,7,2020
14000,VALDENIR ALVES DE MENEZES,PTB,Vereador,148,7,2020
43043,SILVIA SANTOMI MIYAMOTO,PV,Vereador,148,7,2020
19377,HELOISA HELENA SANT ANNA SILVEIRA,PODE,Vereador,148,7,2020
23040,LEIDIANE SERAFIM MELO,CIDADANIA,Vereador,148,7,2020
77333,SERGIO DIAS RIBEIRO,SOLIDARIEDADE,Vereador,147,7,2020
50147,JOÃO PEREIRA MARINS,PSOL,Vereador,146,7,2020
77801,EDILSON EUGENIO,SOLIDARIEDADE,Vereador,144,7,2020
12123,AILTON FABIO GONÇALVES DE SOUZA,PDT,Vereador,144,7,2020
15153,DELMIRO DIAS DO NASCIMENTO,MDB,Vereador,143,7,2020
20164,JORGE FELIX HYMALAIA,PSC,Vereador,142,7,2020
65007,JOSÉ GERALDO STECCA,PC do B,Vereador,142,7,2020
19470,MANOEL VICENTE MACHADO JUNIOR,PODE,Vereador,142,7,2020
25125,JOEL CARLOS DORNELAS,DEM,Vereador,141,7,2020
14444,FERNANDO ANTONIO GIANINI,PTB,Vereador,141,7,2020
25049,ELAINE CRISTINA GARCIA RAMOS DE SOUSA,DEM,Vereador,141,7,2020
43321,CARLOS EDUARDO TREVISOLLI DA SILVA,PV,Vereador,141,7,2020
77567,SUELI SENE LEMOS DE MATOS,SOLIDARIEDADE,Vereador,139,7,2020
20234,MARIA DE LOURDES PEREIRA DA SILVA,PSC,Vereador,138,7,2020
55156,RICARDO DO PRADO MINARRO,PSD,Vereador,138,7,2020
11380,ROBERVAL BEZERRA ALVES,PP,Vereador,137,7,2020
22422,IRINEU SENTURIÃO,PL,Vereador,137,7,2020
25135,MARCELLO LEONARDI BEZERRA,DEM,Vereador,137,7,2020
77808,BENEDITO ROBERTO DE BARRETTO,SOLIDARIEDADE,Vereador,136,7,2020
20010,JOSÉ JORGE ESCOTÃO,PSC,Vereador,136,7,2020
11246,GERALDO JOSE LAURIA,PP,Vereador,135,7,2020
15007,WILSON TOURINHO DOS SANTOS,MDB,Vereador,135,7,2020
19251,JÚLIO CÉSAR DE MORAIS,PODE,Vereador,134,7,2020
45275,ANA APARECIDA TRISTÃO BIANCHI,PSDB,Vereador,134,7,2020
14666,DULCIOMARA INES LEOCADIO LIMA COSTA,PTB,Vereador,134,7,2020
40200,PAULO DE ELISEU GIROTO,PSB,Vereador,133,7,2020
70001,KATARINA LEME DA SILVA,AVANTE,Vereador,133,7,2020
19977,SIDIVAL CARLOS DA SILVA,PODE,Vereador,132,7,2020
10020,FERNANDO MANTOVAN,REPUBLICANOS,Vereador,132,7,2020
23013,LUIZ GUILHERME WEISS FRANCO DE CAMPOS,CIDADANIA,Vereador,132,7,2020
14177,FABIANA APARECIDA BRITO ERNANE,PTB,Vereador,132,7,2020
25369,JULIANA DOS SANTOS RIBEIRO,DEM,Vereador,132,7,2020
13722,DAIANE CRISTINA MENDES,PT,Vereador,132,7,2020
45999,MARCELO LUIS MONTANARI,PSDB,Vereador,131,7,2020
45245,SABRINA TAMARA DO COUTO,PSDB,Vereador,130,7,2020
43999,RICARDO RÔMULO PAGANELI,PV,Vereador,130,7,2020
14777,ALEXANDRIA MARIA DO CARMO SANT ANNA LEME,PTB,Vereador,130,7,2020
15115,ELAINE CRISTINA SANTOS MARINHO,MDB,Vereador,130,7,2020
23700,JOSE DE MORAIS NETO,CIDADANIA,Vereador,129,7,2020
55505,GENILSON SILVA,PSD,Vereador,128,7,2020
28148,FRANCISCO CORDEIRO,PRTB,Vereador,127,7,2020
77009,MARCOS DOS SANTOS GOMES,SOLIDARIEDADE,Vereador,127,7,2020
14107,ROBERTO PEREIRA DA SILVA,PTB,Vereador,126,7,2020
17077,ANTONIO CARLOS DE OLIVEIRA,PSL,Vereador,126,7,2020
10156,DORACI CORREIA DE ALMEIDA,REPUBLICANOS,Vereador,125,7,2020
23020,SIDNEI ALVES ROCHA,CIDADANIA,Vereador,125,7,2020
17181,ALEXANDRE FELIX SIGRIST,PSL,Vereador,124,7,2020
10456,CELINA APARECIDA PORFIRIO,REPUBLICANOS,Vereador,123,7,2020
90888,CRISTIANE DE OLIVEIRA,PROS,Vereador,123,7,2020
43020,JORGE FERREIRA PORTO,PV,Vereador,123,7,2020
11553,PETRONIO ALVES DA CRUZ,PP,Vereador,123,7,2020
65250,REGIVAM ESTEVAM,PC do B,Vereador,122,7,2020
14182,KARYN JANAINA DO PRADO LIMA,PTB,Vereador,122,7,2020
17999,RENATA CRISTINA DA SILVA MOURA,PSL,Vereador,122,7,2020
17580,IZAÍAS VICENTE EUZÉBIO,PSL,Vereador,122,7,2020
17775,BENEDITO SIVIRINO RODRIGUES DO NASCIMENTO,PSL,Vereador,120,7,2020
65000,ROMARIO DA ROCHA RIBEIRO,PC do B,Vereador,120,7,2020
45972,ZULMIRA ALVES,PSDB,Vereador,119,7,2020
17125,MARIA JOSE DE SOUZA PEREIRA,PSL,Vereador,118,7,2020
28008,JOÃO BATISTA PEDROSO,PRTB,Vereador,118,7,2020
25625,MARTA DE JESUS NICOLAU ROCHA,DEM,Vereador,118,7,2020
17332,SILVAN PEREIRA GOMES,PSL,Vereador,118,7,2020
11120,OSMAR DELLA PASCHOA JUNIOR,PP,Vereador,117,7,2020
51511,EDINILSON LUCAS BEZERRA,PATRIOTA,Vereador,117,7,2020
13093,ADLLAYNE VITORINO DAMBROSKI PEDROSO,PT,Vereador,117,7,2020
40971,JEFERSON AMARANTE,PSB,Vereador,116,7,2020
65789,SILVANA APARECIDA GOMES VEIGA,PC do B,Vereador,116,7,2020
23678,SERGIO RICARDO DE MORAIS,CIDADANIA,Vereador,115,7,2020
45456,DEBORAH LUZIA NASCIMENTO ROSA,PSDB,Vereador,114,7,2020
19020,SIDNEI JOSE LOPES,PODE,Vereador,114,7,2020
30032,JUSSARA CRISTINA DA SILVA,NOVO,Vereador,114,7,2020
30083,CARLOS DANIEL CORADI,NOVO,Vereador,111,7,2020
23019,ELTON RODRIGUES DOS SANTOS,CIDADANIA,Vereador,111,7,2020
11200,FRANCISCO DE ASSIS NASCIMENTO,PP,Vereador,110,7,2020
28020,JOSE GERALDO CRUZ COSTA,PRTB,Vereador,110,7,2020
14015,ELIENAI ALVES DE SOUZA LAZARONI,PTB,Vereador,110,7,2020
17005,VANESILDA COSTA BALDIN,PSL,Vereador,110,7,2020
10567,RODISNEI CESAR CLOSEL,REPUBLICANOS,Vereador,110,7,2020
11611,APARECIDO SEVERINO BENTO,PP,Vereador,109,7,2020
22112,EGLÊ SILVA PEREIRA NASCIMENTO,PL,Vereador,109,7,2020
90789,ROBINSON LUIZ BOLSONI,PROS,Vereador,108,7,2020
77444,LUIZ ANTONIO BENINE,SOLIDARIEDADE,Vereador,108,7,2020
45333,OSMAR BALDIN SIMIONATTO,PSDB,Vereador,108,7,2020
45555,JANAINA CORDEIRO NEVES,PSDB,Vereador,108,7,2020
25703,CLAUDIO CALDAS,DEM,Vereador,107,7,2020
20133,MARISA MARTINS DE OLIVEIRA,PSC,Vereador,107,7,2020
77690,MARIA EDILEUZA VASCO MARÇAL,SOLIDARIEDADE,Vereador,107,7,2020
43888,JOÃO FERREIRA DE ALMEIDA,PV,Vereador,106,7,2020
19900,ADRIANO JARILHO DE ABREU,PODE,Vereador,106,7,2020
70022,KEYLA TAVARES DA SILVA FELICIANO,AVANTE,Vereador,106,7,2020
55355,GIOVANNA FABIOLA MARTINS DUARTE,PSD,Vereador,106,7,2020
14222,EDUARDO AFONSO MANCO,PTB,Vereador,105,7,2020
12255,RUTE APARECIDA LEITE RIPARI,PDT,Vereador,105,7,2020
55013,SUELY REZENDE PENHA,PSD,Vereador,105,7,2020
14888,EDNELSON COSTA DOS SANTOS,PTB,Vereador,105,7,2020
65514,GILBERTO ALVES,PC do B,Vereador,104,7,2020
90123,LILIA ARANTES ZEBALHO,PROS,Vereador,104,7,2020
17177,LUIZ ANTONIO DA CONCEIÇÃO PAP,PSL,Vereador,102,7,2020
25877,ANTONIA JAIARA ALVES CARDOZO,DEM,Vereador,102,7,2020
33777,GILBERTO GONÇALVES,PMN,Vereador,101,7,2020
22120,PAULO ROBERTO MARTINS,PL,Vereador,100,7,2020
14133,FABIO PEREIRA BUENO,PTB,Vereador,100,7,2020
22615,JOSE CARLOS DA SILVA CHAVES,PL,Vereador,100,7,2020
22322,TIAGO ESPINDOLA BATISTA,PL,Vereador,100,7,2020
10014,JURANDIR QUIRINO DOS SANTOS,REPUBLICANOS,Vereador,100,7,2020
20110,MARIA JOSÉ CÂNDIDO,PSC,Vereador,99,7,2020
22400,ISMAILDA GOMES CAVALCANTE,PL,Vereador,99,7,2020
13888,ALCILENE VICENTE DE CARVALHO,PT,Vereador,99,7,2020
19987,APARECIDO FRANCISCO BARBINO,PODE,Vereador,99,7,2020
17789,MIZAEL IZIDORO BELLO GONÇALVES SILVA,PSL,Vereador,99,7,2020
25155,FERNANDO SCALET ARAUJO,DEM,Vereador,99,7,2020
28001,MARCELO TEIXEIRA BARBOSA,PRTB,Vereador,98,7,2020
17150,LAVINIA PRADO DOS SANTOS,PSL,Vereador,98,7,2020
65432,ERNÉSTO PAES DE CAMARGO FILHO,PC do B,Vereador,98,7,2020
25789,WILSON SENIGALIA,DEM,Vereador,98,7,2020
14144,SANDRA APARECIDA DE ALMEIDA RAMOS,PTB,Vereador,97,7,2020
45192,CRISTIANE APARECIDA DE BRITO,PSDB,Vereador,97,7,2020
70222,NATIVIDADE MARIA DE LIMA,AVANTE,Vereador,97,7,2020
23051,MANOEL CORREIA NETO,CIDADANIA,Vereador,97,7,2020
43010,ANGELA CRISTINA MIRANDA,PV,Vereador,96,7,2020
43911,JOÃO RODRIGO NUCCI MARTIN,PV,Vereador,96,7,2020
10153,CRISTIANO DE OLIVEIRA E SILVA,REPUBLICANOS,Vereador,95,7,2020
11444,DOROTIDES CAMPELLO DOS SANTOS ANJOS,PP,Vereador,95,7,2020
20444,NELSON JOSÉ PACHECO,PSC,Vereador,95,7,2020
20113,FRANCISCO DE ASSIS  MARTINS DE ALMEIDA,PSC,Vereador,94,7,2020
70209,GEANE SOUZA DOS SANTOS,AVANTE,Vereador,94,7,2020
19880,MARIA RITA DE CASSIA LIVATO,PODE,Vereador,94,7,2020
17022,GILDO DONIZETI DE SOUZA,PSL,Vereador,94,7,2020
12812,JOSÉ CARLOS BRUNO,PDT,Vereador,94,7,2020
65999,ADÃO BERNARDINO DA SILVA,PC do B,Vereador,94,7,2020
11555,ALEXANDRE MARTINS SILVA,PP,Vereador,93,7,2020
12151,MANOEL MESSIAS DOS SANTOS,PDT,Vereador,93,7,2020
40203,ROGERIO DE OLIVEIRA LINS,PSB,Vereador,93,7,2020
17600,DORMELA LUIZA JUNQUEIRA DELGADO,PSL,Vereador,93,7,2020
11023,SONIA MARIA DOS SANTOS,PP,Vereador,93,7,2020
23188,ANDERSON PEDRO,CIDADANIA,Vereador,93,7,2020
15321,BEATRIZ POSTAL COSTA,MDB,Vereador,92,7,2020
19777,ARADIANE CRISTINA VICENTE RODRIGUES CHRISPIM,PODE,Vereador,92,7,2020
22139,ROSANA DE SOUZA NUNES LACERDA,PL,Vereador,92,7,2020
19200,PAULINO DE CAMPOS,PODE,Vereador,92,7,2020
23257,DIOGO PASCHOAL STENICO,CIDADANIA,Vereador,91,7,2020
28888,JOSE RENATO PIRES,PRTB,Vereador,91,7,2020
40075,OSMAIR DONIZETE PEREIRA,PSB,Vereador,91,7,2020
51733,ROGERIO DE OLIVEIRA ADÃO,PATRIOTA,Vereador,90,7,2020
15515,THIAGO AUGUSTO BERALDO,MDB,Vereador,89,7,2020
25678,LUIZ HENRIQUE DA SILVA,DEM,Vereador,89,7,2020
65600,JOÃO MARTINS DE MELO,PC do B,Vereador,89,7,2020
10125,JADIELSON FERREIRA DA SILVA,REPUBLICANOS,Vereador,89,7,2020
28456,ANTONIO MOSCATELLI,PRTB,Vereador,89,7,2020
40011,DELLY RIDAN ABELINI E SCUCUGLIA DE MEDEIROS SOUTO,PSB,Vereador,89,7,2020
11211,LUCAS HENRIQUE TREVIZAN,PP,Vereador,88,7,2020
10001,EDERSON ROGERIO WULK,REPUBLICANOS,Vereador,88,7,2020
23111,JORGE PANUTO DE OLIVEIRA,CIDADANIA,Vereador,86,7,2020
40388,ALEXANDRE ALASMAR JUNIOR,PSB,Vereador,86,7,2020
77077,VALTER DONIZETTI JOSÉ,SOLIDARIEDADE,Vereador,86,7,2020
70270,NORBERTO FRANCHI DE ANDRADE,AVANTE,Vereador,85,7,2020
70321,RODRIGO SOUZA LOPES DOS SANTOS,AVANTE,Vereador,85,7,2020
14121,SILVANA SILVA DOS SANTOS,PTB,Vereador,84,7,2020
55038,RODRIGO RIBEIRO HONÓRIO,PSD,Vereador,83,7,2020
12888,APARECIDA CUSTÓDIO DOS SANTOS,PDT,Vereador,81,7,2020
25400,FERNANDO CARVALHO ZAMITH,DEM,Vereador,81,7,2020
17576,DIANE BUENO QUERINO,PSL,Vereador,80,7,2020
65655,SONIA HIPOLITA DE SOUZA SAWAZKI,PC do B,Vereador,80,7,2020
23723,ROSEMEIRE MARQUES VIRGINELLO,CIDADANIA,Vereador,80,7,2020
51999,CAROLINE ESTAELE BRITO,PATRIOTA,Vereador,80,7,2020
65678,CLAUDEMIR VIEIRA LOPES,PC do B,Vereador,79,7,2020
43111,FRANCISCO SILVA DE MACEDO,PV,Vereador,78,7,2020
13010,DOUGLAS BARBOSA DA SILVA,PT,Vereador,78,7,2020
45645,LEONARDO LORO MARTINS PINTO,PSDB,Vereador,77,7,2020
15915,MILENA DE CASSIA GOMES,MDB,Vereador,76,7,2020
55045,ROSANA MATIAS DA PENHA,PSD,Vereador,76,7,2020
10069,VALERIA TANIA FRANCISCHINI,REPUBLICANOS,Vereador,76,7,2020
45444,CLEONICE REGINA DE CARVALHO,PSDB,Vereador,76,7,2020
10100,ROVILSON ROSCITO,REPUBLICANOS,Vereador,75,7,2020
17444,LUCIANA FRANÇA,PSL,Vereador,75,7,2020
43007,SILVIA HELENA SENISE FURIO VENTURI,PV,Vereador,75,7,2020
11239,THARINE LILLENA VEIGA,PP,Vereador,74,7,2020
11044,PEDRO REMONDINI,PP,Vereador,74,7,2020
51789,LETICIA MARCELA TOME,PATRIOTA,Vereador,74,7,2020
90777,WANDERLEY GONÇALVES DE OLIVEIRA,PROS,Vereador,74,7,2020
20622,MAIRA ANNE PEREIRA GNATOS,PSC,Vereador,74,7,2020
40021,WELLINGTON LUCIANO DE SYLLOS,PSB,Vereador,72,7,2020
17345,EDENILSON FERREIRA DOS SANTOS,PSL,Vereador,72,7,2020
77098,ELIANA MARIA ROCHA MIRANDA,SOLIDARIEDADE,Vereador,72,7,2020
